time_s,t_rel_s,V_measured,V_estimated,error_V,rmse_V,Current(A),cycle,step,pulse_no
4004.83,0.0,3.496109,3.496109000000005,4.884981308350689e-15,0.02550354515977142,-74.99508,1,4,1
4005.831,1.0010000000002037,3.426584,3.472447298359534,0.04586329835953373,0.02550354515977142,-74.996258,1,4,1
4006.833,2.0030000000001564,3.403937,3.4520984752279684,0.04816147522796843,0.02550354515977142,-74.996987,1,4,1
4007.832,3.0019999999999527,3.388461,3.434635637395004,0.04617463739500405,0.02550354515977142,-74.997778,1,4,1
4008.832,4.001999999999953,3.376367,3.419558391543221,0.043191391543220714,0.02550354515977142,-74.998142,1,4,1
4009.83,5.0,3.367115,3.4065520401928593,0.03943704019285921,0.02550354515977142,-74.998335,1,4,1
4010.829,5.999000000000251,3.359726,3.3952721371355428,0.035546137135542555,0.02550354515977142,-74.998349,1,4,1
4011.827,6.997000000000298,3.353604,3.3854853248259156,0.03188132482591577,0.02550354515977142,-74.998469,1,4,1
4012.829,7.999000000000251,3.348393,3.376930672668536,0.028537672668536018,0.02550354515977142,-74.998572,1,4,1
4013.828,8.998000000000047,3.343825,3.3694848549107754,0.025659854910775604,0.02550354515977142,-74.998634,1,4,1
4014.828,9.998000000000047,3.339768,3.3629577118022236,0.023189711802223734,0.02550354515977142,-74.998549,1,4,1
4015.808,10.978000000000065,3.336103,3.3573315010406835,0.021228501040683412,0.02550354515977142,-74.998672,1,4,1
4016.809,11.97900000000027,3.332733,3.3522602665185097,0.019527266518509556,0.02550354515977142,-74.998743,1,4,1
4017.807,12.976999999999862,3.32961,3.347788327644428,0.01817832764442784,0.02550354515977142,-74.998737,1,4,1
4018.808,13.978000000000065,3.326704,3.3438067119094743,0.017102711909474433,0.02550354515977142,-74.99876,1,4,1
4019.806,14.976000000000113,3.32397,3.3402697537977253,0.01629975379772519,0.02550354515977142,-74.998795,1,4,1
4020.806,15.976000000000113,3.32138,3.337099784338717,0.015719784338716902,0.02550354515977142,-74.998794,1,4,1
4021.802,16.972000000000207,3.318912,3.3342645399468793,0.01535253994687924,0.02550354515977142,-74.998814,1,4,1
4022.805,17.97499999999991,3.316557,3.3316909810095106,0.015133981009510578,0.02550354515977142,-74.998813,1,4,1
4023.801,18.971000000000004,3.314295,3.3293785021189,0.015083502118899972,0.02550354515977142,-74.998849,1,4,1
4024.803,19.972999999999956,3.312125,3.327265136753032,0.015140136753032163,0.02550354515977142,-74.998874,1,4,1
4025.803,20.972999999999956,3.310034,3.325342218292657,0.015308218292656939,0.02550354515977142,-74.998824,1,4,1
4026.803,21.972999999999956,3.308,3.323582394173264,0.015582394173264014,0.02550354515977142,-74.998835,1,4,1
4027.795,22.965000000000146,3.306046,3.321978431828246,0.01593243182824633,0.02550354515977142,-74.998823,1,4,1
4028.794,23.963999999999942,3.304147,3.3204891500206726,0.01634215002067263,0.02550354515977142,-74.998877,1,4,1
4029.796,24.965999999999894,3.30228,3.319107921788642,0.01682792178864201,0.02550354515977142,-74.998877,1,4,1
4030.793,25.963000000000193,3.300476,3.3178330225098063,0.017357022509806086,0.02550354515977142,-74.99891,1,4,1
4031.795,26.965000000000146,3.298718,3.3166408967881558,0.01792289678815573,0.02550354515977142,-74.998869,1,4,1
4032.793,27.963000000000193,3.297003,3.3155331283784037,0.01853012837840362,0.02550354515977142,-74.998917,1,4,1
4033.793,28.963000000000193,3.295335,3.3144947864258856,0.01915978642588545,0.02550354515977142,-74.998902,1,4,1
4034.792,29.96199999999999,3.293683,3.313522133439938,0.019839133439937928,0.02550354515977142,-74.99888,1,4,1
7692.096,0.0,3.357578,3.3575780000000073,7.105427357601002e-15,0.011124177401827735,-74.994956,1,9,2
7693.096,1.0,3.333816,3.34535914866486,0.011543148664860059,0.011124177401827735,-74.998065,1,9,2
7694.054,1.9580000000005384,3.326817,3.33648815230902,0.009671152309020048,0.011124177401827735,-74.998659,1,9,2
7695.053,2.9570000000003347,3.3219,3.3293718890790664,0.007471889079066596,0.011124177401827735,-74.99852,1,9,2
7696.053,3.9570000000003347,3.31767,3.3238300795053775,0.006160079505377336,0.011124177401827735,-74.99858,1,9,2
7697.055,4.959000000000742,3.314036,3.3194256787860983,0.005389678786098084,0.011124177401827735,-74.998632,1,9,2
7698.053,5.957000000000335,3.310794,3.315869882510456,0.005075882510455987,0.011124177401827735,-74.998663,1,9,2
7699.055,6.959000000000742,3.307857,3.312910298921672,0.005053298921672056,0.011124177401827735,-74.998677,1,9,2
7700.072,7.9760000000005675,3.30514,3.3103671583207075,0.005227158320707304,0.011124177401827735,-74.997475,1,9,2
