time_s,t_rel_s,V_measured,V_estimated,error_V,rmse_V,Current(A),cycle,step,pulse_no
4049.808,0.0,3.447589,3.447589000000003,3.1086244689504383e-15,0.017827112352207908,-74.99507,1,4,1
4050.811,1.0030000000001564,3.409245,3.4270132092445733,0.017768209244573452,0.017827112352207908,-74.996754,1,4,1
4051.811,2.0030000000001564,3.390237,3.410526116625704,0.020289116625704207,0.017827112352207908,-74.997658,1,4,1
4052.81,3.0019999999999527,3.377459,3.3972009752620194,0.019741975262019373,0.017827112352207908,-74.998034,1,4,1
4053.807,3.9989999999997963,3.367548,3.386362721466131,0.018814721466130724,0.017827112352207908,-74.998306,1,4,1
4054.806,4.998000000000047,3.359855,3.3774410742687695,0.017586074268769458,0.017827112352207908,-74.998539,1,4,1
4055.805,5.996999999999844,3.353619,3.370048242091606,0.0164292420916059,0.017827112352207908,-74.998605,1,4,1
4056.805,6.996999999999844,3.348353,3.3638571342895016,0.015504134289501703,0.017827112352207908,-74.998692,1,4,1
4057.804,7.996000000000095,3.34379,3.358628971323666,0.014838971323666073,0.017827112352207908,-74.998732,1,4,1
4058.806,8.998000000000047,3.339749,3.354148522247394,0.01439952224739427,0.017827112352207908,-74.998842,1,4,1
4059.788,9.980000000000018,3.33608,3.350350312583193,0.01427031258319289,0.017827112352207908,-74.99885,1,4,1
4060.789,10.981000000000222,3.33271,3.3469636222255605,0.01425362222556048,0.017827112352207908,-74.998925,1,4,1
4061.788,11.980000000000018,3.329624,3.343978107215599,0.014354107215599043,0.017827112352207908,-74.998914,1,4,1
4062.786,12.978000000000065,3.326714,3.3413151593621437,0.01460115936214379,0.017827112352207908,-74.998768,1,4,1
4063.788,13.980000000000018,3.323997,3.3389045430607736,0.014907543060773687,0.017827112352207908,-74.9988,1,4,1
4064.789,14.981000000000222,3.32141,3.3367135092514815,0.015303509251481273,0.017827112352207908,-74.998777,1,4,1
4065.77,15.961999999999989,3.31895,3.334741870279771,0.015791870279771025,0.017827112352207908,-74.99884,1,4,1
4066.77,16.96199999999999,3.316598,3.3328827731602657,0.016284773160265775,0.017827112352207908,-74.998858,1,4,1
4067.769,17.960999999999785,3.314342,3.3311549124147333,0.016812912414733372,0.017827112352207908,-74.998898,1,4,1
4068.77,18.96199999999999,3.312171,3.3295351267847995,0.01736412678479926,0.017827112352207908,-74.998814,1,4,1
4069.772,19.963999999999942,3.310079,3.3280109510221574,0.01793195102215739,0.017827112352207908,-74.998859,1,4,1
4070.772,20.963999999999942,3.308057,3.326575091817825,0.018518091817825155,0.017827112352207908,-74.998846,1,4,1
4072.098,22.289999999999964,3.306109,3.3247865754664123,0.018677575466412133,0.017827112352207908,-74.99889,1,4,1
4073.1,23.291999999999916,3.304194,3.3235126900644127,0.01931869006441289,0.017827112352207908,-74.998863,1,4,1
4074.099,24.291000000000167,3.302346,3.322302408951585,0.019956408951585125,0.017827112352207908,-74.998894,1,4,1
4075.098,25.289999999999964,3.300553,3.3211468705467944,0.020593870546794513,0.017827112352207908,-74.998891,1,4,1
4076.1,26.291999999999916,3.298803,3.320038664150842,0.021235664150842215,0.017827112352207908,-74.998877,1,4,1
4077.098,27.289999999999964,3.297105,3.318981913778581,0.02187691377858103,0.017827112352207908,-74.998902,1,4,1
4078.092,28.284000000000106,3.29543,3.317973040014686,0.02254304001468599,0.017827112352207908,-74.998961,1,4,1
4079.091,29.2829999999999,3.293815,3.317000341620437,0.02318534162043706,0.017827112352207908,-74.998898,1,4,1
4080.091,30.2829999999999,3.292226,3.316065760663941,0.023839760663941334,0.017827112352207908,-74.998938,1,4,1
7734.837,0.0,3.35168,3.3516800000000004,4.440892098500626e-16,0.010195201640857184,-74.99509,1,9,2
7735.837,1.0,3.330581,3.342586670842698,0.012005670842698102,0.010195201640857184,-74.997878,1,9,2
7736.836,1.9989999999997963,3.323953,3.3351558206478,0.011202820647799872,0.010195201640857184,-74.99861,1,9,2
7738.84,4.002999999999702,3.319242,3.3238927602409505,0.004650760240950458,0.010195201640857184,-74.998631,1,9,2
7739.841,5.003999999999905,3.315225,3.3195958014353733,0.004370801435373384,0.010195201640857184,-74.998763,1,9,2
7740.841,6.003999999999905,3.311741,3.3159473122238263,0.004206312223826281,0.010195201640857184,-74.998749,1,9,2
7741.842,7.0049999999992,3.30862,3.3128086070262905,0.004188607026290647,0.010195201640857184,-74.99866,1,9,2
7742.841,8.003999999999905,3.305798,3.3100858977493037,0.004287897749303937,0.010195201640857184,-74.998727,1,9,2
7743.842,9.0049999999992,3.303166,3.307687919353018,0.004521919353018156,0.010195201640857184,-74.998714,1,9,2
7744.827,9.989999999999782,3.300712,3.305589639152612,0.00487763915261219,0.010195201640857184,-74.998731,1,9,2
7745.826,10.988999999999578,3.298399,3.303677594932664,0.005278594932664138,0.010195201640857184,-74.998766,1,9,2
7746.826,11.988999999999578,3.296191,3.301942867189877,0.005751867189877302,0.010195201640857184,-74.998818,1,9,2
7747.827,12.989999999999782,3.294099,3.3003552698841205,0.0062562698841204245,0.010195201640857184,-74.998888,1,9,2
7748.824,13.98699999999917,3.292095,3.298897947612452,0.006802947612451593,0.010195201640857184,-74.998852,1,9,2
7749.824,14.98699999999917,3.29019,3.2975413302740475,0.007351330274047552,0.010195201640857184,-74.99884,1,9,2
7750.553,15.71599999999944,3.288322,3.2966098214374284,0.008287821437428455,0.010195201640857184,-74.998878,1,9,2
7751.553,16.71599999999944,3.286554,3.295400998655861,0.008846998655860805,0.010195201640857184,-74.998948,1,9,2
7752.551,17.713999999999942,3.284837,3.294264881855378,0.009427881855378129,0.010195201640857184,-74.998896,1,9,2
7753.553,18.71599999999944,3.28319,3.293186482447546,0.009996482447546029,0.010195201640857184,-74.9989,1,9,2
7754.551,19.713999999999942,3.28159,3.2921676554385115,0.010577655438511524,0.010195201640857184,-74.9989,1,9,2
7755.555,20.717999999999847,3.280039,3.2911927920236734,0.011153792023673503,0.010195201640857184,-74.998894,1,9,2
7756.566,21.72899999999936,3.278535,3.290257240440256,0.011722240440255938,0.010195201640857184,-74.998917,1,9,2
7757.565,22.727999999999156,3.277077,3.2893744274386725,0.012297427438672681,0.010195201640857184,-74.99889,1,9,2
7758.563,23.725999999999658,3.275666,3.288530651668519,0.01286465166851869,0.010195201640857184,-74.998912,1,9,2
7759.564,24.72699999999986,3.274317,3.28771995596943,0.013402955969429975,0.010195201640857184,-74.998951,1,9,2
7760.566,25.72899999999936,3.272972,3.286941856917233,0.013969856917232626,0.010195201640857184,-74.998939,1,9,2
7761.565,26.727999999999156,3.271697,3.2861973582094604,0.014500358209460273,0.010195201640857184,-74.99894,1,9,2
7762.545,27.70799999999963,3.270442,3.2854956644385713,0.015053664438571257,0.010195201640857184,-74.99899,1,9,2
7763.542,28.704999999999927,3.269245,3.284809386469252,0.015564386469251623,0.010195201640857184,-74.998978,1,9,2
7764.545,29.70799999999963,3.268067,3.284145662188234,0.016078662188234283,0.010195201640857184,-74.999011,1,9,2
7765.543,30.70599999999922,3.26693,3.283510547334794,0.016580547334794193,0.010195201640857184,-74.998958,1,9,2
11416.017,0.0,3.31375,3.3137500000000033,3.1086244689504383e-15,0.007988773617201798,-74.994952,1,14,3
11417.016,0.9989999999997963,3.296849,3.3054254677612067,0.008576467761206796,0.007988773617201798,-74.998119,1,14,3
11418.003,1.9860000000007858,3.292477,3.299192238719087,0.006715238719086969,0.007988773617201798,-74.998827,1,14,3
11419.005,2.9879999999993743,3.289292,3.294327354009651,0.005035354009650828,0.007988773617201798,-74.998667,1,14,3
11420.003,3.986000000000786,3.286454,3.2905439454291314,0.004089945429131436,0.007988773617201798,-74.998688,1,14,3
11421.005,4.987999999999374,3.283958,3.287519789916942,0.003561789916942004,0.007988773617201798,-74.998738,1,14,3
11422.001,5.984000000000378,3.281672,3.285075310043298,0.003403310043298191,0.007988773617201798,-74.998807,1,14,3
11423.003,6.986000000000786,3.279574,3.2830310876974185,0.0034570876974182596,0.007988773617201798,-74.998776,1,14,3
11423.993,7.9760000000005675,3.277629,3.281314381929015,0.003685381929015019,0.007988773617201798,-74.998822,1,14,3
11424.991,8.97400000000016,3.275786,3.2798120364212675,0.0040260364212674205,0.007988773617201798,-74.998836,1,14,3
11425.992,9.975000000000364,3.274059,3.278479667262182,0.004420667262182043,0.007988773617201798,-74.998854,1,14,3
11426.991,10.97400000000016,3.272409,3.2772838876348356,0.004874887634835456,0.007988773617201798,-74.998866,1,14,3
11427.99,11.972999999999956,3.270848,3.276192738063368,0.005344738063368215,0.007988773617201798,-74.998867,1,14,3
11428.993,12.976000000000568,3.269353,3.2751811483382367,0.005828148338236527,0.007988773617201798,-74.998874,1,14,3
11429.992,13.975000000000364,3.26793,3.2742416717735354,0.006311671773535643,0.007988773617201798,-74.998915,1,14,3
11430.97,14.95299999999952,3.266563,3.2733767967812146,0.006813796781214521,0.007988773617201798,-74.9989,1,14,3
11431.97,15.95299999999952,3.265247,3.2725402683251716,0.007293268325171631,0.007988773617201798,-74.99886,1,14,3
11432.97,16.95299999999952,3.26399,3.271745768333432,0.007755768333431945,0.007988773617201798,-74.998959,1,14,3
11433.972,17.954999999999927,3.262793,3.270986994588276,0.008193994588276077,0.007988773617201798,-74.998929,1,14,3
11434.973,18.95600000000013,3.261641,3.2702625525060203,0.008621552506020258,0.007988773617201798,-74.998965,1,14,3
11435.988,19.97099999999955,3.260536,3.269559256852832,0.009023256852831896,0.007988773617201798,-74.998938,1,14,3
11436.989,20.971999999999753,3.259457,3.2688941598210812,0.009437159821081398,0.007988773617201798,-74.998952,1,14,3
11437.988,21.97099999999955,3.258426,3.2682567122113855,0.009830712211385428,0.007988773617201798,-74.998914,1,14,3
11438.991,22.97400000000016,3.257437,3.267641583870268,0.010204583870268014,0.007988773617201798,-74.998928,1,14,3
11439.989,23.971999999999753,3.256485,3.2670529182558754,0.01056791825587533,0.007988773617201798,-74.998928,1,14,3
11440.988,24.97099999999955,3.255575,3.2664858713259566,0.010910871325956695,0.007988773617201798,-74.998994,1,14,3
11441.988,25.97099999999955,3.254715,3.2659394759496223,0.011224475949622281,0.007988773617201798,-74.999075,1,14,3
11442.969,26.951999999999316,3.253853,3.265423188939291,0.011570188939291182,0.007988773617201798,-74.998999,1,14,3
11443.972,27.954999999999927,3.253056,3.264914677588473,0.011858677588473032,0.007988773617201798,-74.998995,1,14,3
11444.972,28.954999999999927,3.25228,3.26442638018009,0.012146380180090066,0.007988773617201798,-74.999003,1,14,3
11445.971,29.953999999999724,3.251516,3.263956469861027,0.01244046986102676,0.007988773617201798,-74.998982,1,14,3
15095.775,0.0,3.292231,3.292231000000006,5.773159728050814e-15,0.00768530529823678,-74.995002,1,19,4
15096.777,1.0020000000004075,3.27914,3.284562575653364,0.005422575653363904,0.00768530529823678,-74.998009,1,19,4
15097.777,2.0020000000004075,3.275627,3.2795166869672605,0.0038896869672604417,0.00768530529823678,-74.99872,1,19,4
15098.778,3.003000000000611,3.273029,3.2760620772985805,0.0030330772985802668,0.00768530529823678,-74.998695,1,19,4
15099.775,4.0,3.270712,3.2735985381387693,0.002886538138769268,0.00768530529823678,-74.998735,1,19,4
15100.824,5.049000000000888,3.268654,3.2716554060817695,0.0030014060817693533,0.00768530529823678,-74.998784,1,19,4
15101.822,6.04700000000048,3.266788,3.2701919943872513,0.0034039943872512524,0.00768530529823678,-74.998833,1,19,4
15102.822,7.04700000000048,3.265092,3.2689646948501103,0.0038726948501102143,0.00768530529823678,-74.998807,1,19,4
15103.825,8.050000000001091,3.263495,3.2678914534598804,0.0043964534598806004,0.00768530529823678,-74.998839,1,19,4
15104.824,9.049000000000888,3.262027,3.2669291774851206,0.0049021774851207844,0.00768530529823678,-74.998865,1,19,4
15105.822,10.04700000000048,3.260622,3.2660433541415688,0.005421354141568635,0.00768530529823678,-74.998892,1,19,4
15106.755,10.979999999999563,3.2593,3.2652664964527958,0.005966496452795678,0.00768530529823678,-74.998875,1,19,4
15107.756,11.980999999999767,3.258066,3.264476600727462,0.006410600727462246,0.00768530529823678,-74.998926,1,19,4
15108.757,12.981999999999971,3.256889,3.263724167719664,0.006835167719663637,0.00768530529823678,-74.998924,1,19,4
15109.756,13.980999999999767,3.255758,3.2630054672627766,0.007247467262776475,0.00768530529823678,-74.998961,1,19,4
15110.758,14.983000000000175,3.254691,3.2623134948669694,0.007622494866969642,0.00768530529823678,-74.998949,1,19,4
15111.757,15.981999999999971,3.253688,3.261649980840022,0.007961980840021976,0.00768530529823678,-74.998873,1,19,4
15112.785,17.01000000000022,3.252715,3.2609928438372577,0.008277843837257937,0.00768530529823678,-74.998934,1,19,4
15113.783,18.00799999999981,3.251795,3.2603783581350227,0.008583358135022756,0.00768530529823678,-74.998912,1,19,4
15114.786,19.011000000000422,3.25091,3.2597829544275028,0.008872954427502577,0.00768530529823678,-74.998999,1,19,4
15115.786,20.011000000000422,3.250065,3.259210483623277,0.009145483623276718,0.00768530529823678,-74.998984,1,19,4
15116.783,21.00799999999981,3.249284,3.2586599044213935,0.009375904421393688,0.00768530529823678,-74.998958,1,19,4
15117.786,22.011000000000422,3.248502,3.258125555327784,0.009623555327784139,0.00768530529823678,-74.99898,1,19,4
15118.751,22.976000000000568,3.247772,3.2576292716086193,0.009857271608619378,0.00768530529823678,-74.998988,1,19,4
15119.752,23.97700000000077,3.247075,3.2571322741208104,0.010057274120810256,0.00768530529823678,-74.99897,1,19,4
15120.752,24.97700000000077,3.246409,3.2566532289237156,0.010244228923715681,0.00768530529823678,-74.999,1,19,4
15121.752,25.97700000000077,3.245781,3.256191008816884,0.01041000881688392,0.00768530529823678,-74.999046,1,19,4
15122.752,26.97700000000077,3.245165,3.2557450176026665,0.01058001760266647,0.00768530529823678,-74.999012,1,19,4
15123.754,27.97900000000118,3.244585,3.255313836922058,0.010728836922058171,0.00768530529823678,-74.998998,1,19,4
15124.771,28.996000000001004,3.244021,3.254891704662544,0.010870704662544028,0.00768530529823678,-74.998988,1,19,4
15125.771,29.996000000001004,3.243482,3.2544913186276516,0.011009318627651421,0.00768530529823678,-74.99903,1,19,4
18776.246,0.0,3.305672,3.305672000000005,4.884981308350689e-15,0.008069283813664594,-74.995093,1,24,5
18777.246,1.0,3.273174,3.2939044102699317,0.02073041026993172,0.008069283813664594,-74.998381,1,24,5
18778.245,1.9989999999997963,3.26993,3.2852411337557443,0.015311133755744333,0.008069283813664594,-74.998549,1,24,5
18779.247,3.0010000000002037,3.267542,3.278785265713044,0.011243265713043904,0.008069283813664594,-74.998713,1,24,5
18780.259,4.0129999999990105,3.265415,3.2738982382719466,0.008483238271946636,0.008069283813664594,-74.998804,1,24,5
18781.26,5.013999999999214,3.263533,3.2702275833912506,0.006694583391250841,0.008069283813664594,-74.998784,1,24,5
18782.258,6.012000000002445,3.261826,3.267399821675316,0.005573821675315838,0.008069283813664594,-74.998829,1,24,5
18783.258,7.012000000002445,3.260285,3.265170885497877,0.004885885497877052,0.008069283813664594,-74.998886,1,24,5
18784.259,8.01299999999901,3.258827,3.2633811947767697,0.004554194776769549,0.008069283813664594,-74.998868,1,24,5
18785.257,9.011000000002241,3.257471,3.2619188590143433,0.004447859014343525,0.008069283813664594,-74.998881,1,24,5
18786.247,10.001000000000204,3.256218,3.260702641259784,0.0044846412597840946,0.008069283813664594,-74.998887,1,24,5
18787.244,10.997999999999593,3.255026,3.2596534831087918,0.004627483108791797,0.008069283813664594,-74.998946,1,24,5
18788.245,11.998999999999796,3.253904,3.2587335231581633,0.004829523158163429,0.008069283813664594,-74.998935,1,24,5
18789.245,12.998999999999796,3.252846,3.2579160964509244,0.005070096450924488,0.008069283813664594,-74.998905,1,24,5
18790.248,14.002000000000407,3.251847,3.25717505516987,0.005328055169870005,0.008069283813664594,-74.998895,1,24,5
18791.247,15.001000000000204,3.250884,3.2564987229670117,0.005614722967011598,0.008069283813664594,-74.998938,1,24,5
18792.235,15.989000000001397,3.249965,3.255878529941816,0.0059135299418158205,0.008069283813664594,-74.998888,1,24,5
18793.234,16.988000000001193,3.249104,3.255291841100022,0.006187841100021796,0.008069283813664594,-74.998971,1,24,5
18794.236,17.9900000000016,3.248293,3.2547376213000376,0.006444621300037756,0.008069283813664594,-74.998952,1,24,5
18795.236,18.9900000000016,3.247496,3.2542137734807812,0.006717773480781286,0.008069283813664594,-74.998963,1,24,5
18796.237,19.991000000001804,3.246743,3.253714984892589,0.006971984892588878,0.008069283813664594,-74.998966,1,24,5
18797.235,20.989000000001397,3.246024,3.2532403716532645,0.007216371653264719,0.008069283813664594,-74.999,1,24,5
18798.226,21.979999999999563,3.245345,3.252789361158236,0.007444361158236212,0.008069283813664594,-74.998952,1,24,5
18799.227,22.980999999999767,3.24471,3.252352607292821,0.007642607292821069,0.008069283813664594,-74.999,1,24,5
18800.225,23.97899999999936,3.244071,3.251934611150675,0.00786361115067491,0.008069283813664594,-74.999021,1,24,5
18801.226,24.979999999999563,3.243468,3.2515317291312678,0.008063729131267738,0.008069283813664594,-74.998958,1,24,5
18802.226,25.979999999999563,3.242902,3.251144672297476,0.008242672297475995,0.008069283813664594,-74.999099,1,24,5
18803.227,26.980999999999767,3.242366,3.250771852586195,0.00840585258619475,0.008069283813664594,-74.998996,1,24,5
18804.227,27.980999999999767,3.241852,3.2504133041167758,0.008561304116775581,0.008069283813664594,-74.99904,1,24,5
18805.481,29.235000000000582,3.24134,3.2499823533082908,0.008642353308290662,0.008069283813664594,-74.999037,1,24,5
18806.482,30.236000000000786,3.240859,3.2496525646076013,0.00879356460760139,0.008069283813664594,-74.999017,1,24,5
22457.25,0.0,3.294727,3.294727000000007,7.105427357601002e-15,0.006752585927897252,-74.995006,1,29,6
22458.252,1.0020000000004075,3.272299,3.2858768553870306,0.013577855387030713,0.006752585927897252,-74.998243,1,29,6
22459.252,2.0020000000004075,3.269197,3.2793153557843646,0.010118355784364486,0.006752585927897252,-74.998813,1,29,6
22460.251,3.0010000000002037,3.266904,3.274392201756374,0.007488201756374213,0.006752585927897252,-74.998734,1,29,6
22461.252,4.0020000000004075,3.264863,3.2706398439270084,0.005776843927008279,0.006752585927897252,-74.998778,1,29,6
22462.251,5.001000000000204,3.263054,3.2677474885678532,0.004693488567853343,0.006752585927897252,-74.998812,1,29,6
22462.704,5.4540000000015425,3.261429,3.2666509684151896,0.005221968415189515,0.006752585927897252,-74.998834,1,29,6
22463.706,6.455999999998312,3.259919,3.2645930433742736,0.004674043374273573,0.006752585927897252,-74.998842,1,29,6
22464.705,7.455000000001746,3.258536,3.26293260887497,0.004396608874970287,0.006752585927897252,-74.998888,1,29,6
22465.704,8.454000000001543,3.257231,3.2615592229068455,0.004328222906845536,0.006752585927897252,-74.998885,1,29,6
22466.704,9.454000000001543,3.256033,3.260397311701743,0.004364311701742896,0.006752585927897252,-74.998893,1,29,6
22467.708,10.45799999999872,3.254896,3.2593908223934758,0.004494822393475761,0.006752585927897252,-74.9989,1,29,6
22468.748,11.497999999999593,3.253817,3.2584756630239142,0.004658663023914045,0.006752585927897252,-74.998905,1,29,6
22469.749,12.498999999999796,3.252789,3.257688413920951,0.004899413920951279,0.006752585927897252,-74.998913,1,29,6
22470.749,13.498999999999796,3.251826,3.2569732297431435,0.005147229743143633,0.006752585927897252,-74.998893,1,29,6
22471.75,14.5,3.250901,3.256314079689226,0.005413079689226219,0.006752585927897252,-74.998962,1,29,6
22472.749,15.498999999999796,3.250024,3.255702217415307,0.005678217415307163,0.006752585927897252,-74.998891,1,29,6
22473.747,16.49699999999939,3.249183,3.255129024451396,0.005946024451396248,0.006752585927897252,-74.998993,1,29,6
22474.738,17.488000000001193,3.248399,3.254591787633434,0.006192787633434005,0.006752585927897252,-74.998951,1,29,6
22475.736,18.486000000000786,3.247642,3.2540786152624874,0.006436615262487511,0.006752585927897252,-74.998998,1,29,6
22476.739,19.489000000001397,3.246938,3.2535877357549383,0.006649735754938213,0.006752585927897252,-74.998953,1,29,6
22477.736,20.486000000000786,3.246234,3.2531219647814233,0.006887964781423506,0.006752585927897252,-74.998983,1,29,6
22478.739,21.489000000001397,3.245573,3.2526737021068546,0.0071007021068547616,0.006752585927897252,-74.998982,1,29,6
22479.739,22.489000000001397,3.244962,3.252245475769389,0.007283475769388925,0.006752585927897252,-74.999014,1,29,6
22480.764,23.513999999999214,3.244348,3.251824569090465,0.007476569090465013,0.006752585927897252,-74.999017,1,29,6
22481.761,24.510999999998603,3.243777,3.2514315814804564,0.0076545814804562795,0.006752585927897252,-74.999002,1,29,6
22482.764,25.513999999999214,3.243228,3.2510516505547162,0.00782365055471601,0.006752585927897252,-74.999098,1,29,6
22483.764,26.513999999999214,3.242711,3.250687465942111,0.007976465942111322,0.006752585927897252,-74.999007,1,29,6
22484.762,27.511999999998807,3.242216,3.2503378591868577,0.008121859186857705,0.006752585927897252,-74.999006,1,29,6
22485.764,28.513999999999214,3.241717,3.2500001422756903,0.00828314227569038,0.006752585927897252,-74.999003,1,29,6
22486.732,29.48199999999997,3.241262,3.2496859926769477,0.008423992676947822,0.006752585927897252,-74.998983,1,29,6
26137.73,0.0,3.28483,3.2848300000000035,3.552713678800501e-15,0.006870510581934778,-74.995073,1,34,7
26138.734,1.004000000000815,3.270952,3.2771154214582627,0.006163421458262874,0.006870510581934778,-74.998292,1,34,7
26139.733,2.003000000000611,3.267826,3.2721004520510175,0.004274452051017619,0.006870510581934778,-74.998867,1,34,7
26140.733,3.003000000000611,3.265525,3.268706170309162,0.003181170309162429,0.006870510581934778,-74.998709,1,34,7
26141.731,4.001000000000204,3.263466,3.266315908258712,0.0028499082587116753,0.006870510581934778,-74.998745,1,34,7
26142.717,4.9870000000009895,3.261657,3.2645613738768233,0.0029043738768232963,0.006870510581934778,-74.998824,1,34,7
26143.717,5.9870000000009895,3.260024,3.2631684543301183,0.0031444543301182293,0.006870510581934778,-74.998844,1,34,7
26144.72,6.990000000001601,3.25852,3.2620204155865102,0.0035004155865103748,0.006870510581934778,-74.998847,1,34,7
26145.717,7.9870000000009895,3.257139,3.261040041423099,0.0039010414230991053,0.006870510581934778,-74.998882,1,34,7
26146.717,8.98700000000099,3.255847,3.2601648461469472,0.00431784614694708,0.006870510581934778,-74.998855,1,34,7
26147.718,9.988000000001193,3.254637,3.259364668393283,0.004727668393283313,0.006870510581934778,-74.998895,1,34,7
26148.003,10.273000000001048,3.253492,3.259147703889275,0.005655703889274832,0.006870510581934778,-74.998903,1,34,7
26149.003,11.273000000001048,3.252438,3.2584173284424054,0.0059793284424052295,0.006870510581934778,-74.998956,1,34,7
26150.003,12.273000000001048,3.25141,3.2577274088293766,0.006317408829376703,0.006870510581934778,-74.998883,1,34,7
26151.004,13.274000000001251,3.250445,3.257070291693189,0.006625291693188817,0.006870510581934778,-74.998966,1,34,7
26152.003,14.273000000001048,3.249538,3.256443324789723,0.006905324789723277,0.006870510581934778,-74.998919,1,34,7
26153.004,15.274000000001251,3.248645,3.2558409075250863,0.007195907525086476,0.006870510581934778,-74.99891,1,34,7
26153.989,16.259000000001834,3.247831,3.2552712191327235,0.0074402191327234135,0.006870510581934778,-74.998917,1,34,7
26154.992,17.261999999998807,3.247034,3.254713069319388,0.007679069319387999,0.006870510581934778,-74.998989,1,34,7
26155.991,18.26100000000224,3.246288,3.2541779133143653,0.007889913314365504,0.006870510581934778,-74.998956,1,34,7
26156.989,19.259000000001834,3.245543,3.2536629638097905,0.00811996380979041,0.006870510581934778,-74.998946,1,34,7
26157.991,20.26100000000224,3.244855,3.253164847139441,0.008309847139441384,0.006870510581934778,-74.998977,1,34,7
26158.989,21.259000000001834,3.244203,3.2526867596365223,0.008483759636522148,0.006870510581934778,-74.998984,1,34,7
26159.991,22.26100000000224,3.243572,3.252224152985989,0.008652152985989314,0.006870510581934778,-74.998992,1,34,7
26160.981,23.251000000000204,3.242974,3.2517835540993465,0.008809554099346695,0.006870510581934778,-74.998984,1,34,7
26161.981,24.251000000000204,3.242403,3.251354501655558,0.008951501655558136,0.006870510581934778,-74.998987,1,34,7
26162.981,25.251000000000204,3.24185,3.250940935004922,0.009090935004921974,0.006870510581934778,-74.999098,1,34,7
26163.982,26.252000000000407,3.241338,3.2505418961132215,0.009203896113221699,0.006870510581934778,-74.99899,1,34,7
