time_s,t_rel_s,V_measured,V_estimated,error_V,rmse_V,Current(A),cycle,step,pulse_no
4051.584,0.0,3.478911,3.478911,0.0,0.0400727430280449,-74.994906,1,4,1
4052.586,1.0019999999999527,3.381271,3.459146818216248,0.07787581821624823,0.0400727430280449,-74.99707,1,4,1
4053.586,2.0019999999999527,3.362279,3.4413697829480965,0.07909078294809646,0.0400727430280449,-74.997887,1,4,1
4054.585,3.0010000000002037,3.34991,3.4253548529789577,0.07544485297895775,0.0400727430280449,-74.998102,1,4,1
4055.585,4.001000000000204,3.340189,3.4108920182828766,0.0707030182828765,0.0400727430280449,-74.998321,1,4,1
4056.587,5.003000000000156,3.332621,3.397813729649502,0.06519272964950185,0.0400727430280449,-74.999012,1,4,1
4057.577,5.993000000000393,3.326422,3.3861409026384437,0.059718902638443705,0.0400727430280449,-74.998637,1,4,1
4058.575,6.9909999999999854,3.321178,3.3755032748739375,0.054325274873937346,0.0400727430280449,-74.998752,1,4,1
4059.573,7.989000000000033,3.316612,3.3658856248486133,0.049273624848613196,0.0400727430280449,-74.998804,1,4,1
4060.576,8.99200000000019,3.312536,3.357143890241196,0.044607890241195935,0.0400727430280449,-74.998856,1,4,1
4061.576,9.99200000000019,3.308848,3.349257811094578,0.040409811094578085,0.0400727430280449,-74.998913,1,4,1
4062.576,10.99200000000019,3.305471,3.342116880989148,0.03664588098914834,0.0400727430280449,-74.99873,1,4,1
4063.561,11.977000000000317,3.302332,3.335739053768925,0.03340705376892528,0.0400727430280449,-74.998813,1,4,1
4064.558,12.97400000000016,3.299392,3.3298808177768024,0.030488817776802346,0.0400727430280449,-74.998749,1,4,1
4065.557,13.972999999999956,3.296639,3.324554055216609,0.027915055216609197,0.0400727430280449,-74.998797,1,4,1
4066.558,14.97400000000016,3.294024,3.319708108051466,0.025684108051466037,0.0400727430280449,-74.998675,1,4,1
4067.559,15.975000000000364,3.291552,3.315305608429608,0.023753608429608164,0.0400727430280449,-74.998674,1,4,1
4068.558,16.97400000000016,3.289188,3.3113105863420036,0.022122586342003814,0.0400727430280449,-74.998805,1,4,1
4069.556,17.972000000000207,3.286924,3.3076783727284584,0.02075437272845848,0.0400727430280449,-74.998839,1,4,1
4070.553,18.96900000000005,3.284752,3.3043730802710125,0.019621080271012392,0.0400727430280449,-74.998853,1,4,1
4071.556,19.972000000000207,3.282646,3.3013423506197794,0.018696350619779256,0.0400727430280449,-74.998899,1,4,1
