time_s,t_rel_s,V_measured,V_estimated,error_V,rmse_V,Current(A),cycle,step,pulse_no
4009.337,0.0,3.447231,3.447231000000001,8.881784197001252e-16,0.020928200930849954,-74.994969,1,4,1
4010.338,1.0010000000002037,3.40862,3.4244071924177724,0.015787192417772378,0.020928200930849954,-74.997193,1,4,1
4011.336,1.9989999999997963,3.390502,3.4073094541821627,0.016807454182162562,0.020928200930849954,-74.997858,1,4,1
4012.337,3.0,3.378098,3.3942552534668438,0.016157253466843713,0.020928200930849954,-74.998103,1,4,1
4013.336,3.9989999999997963,3.368292,3.3841853159568336,0.015893315956833742,0.020928200930849954,-74.998377,1,4,1
4014.337,5.0,3.360622,3.3762456695923615,0.015623669592361278,0.020928200930849954,-74.998494,1,4,1
4015.332,5.994999999999891,3.354309,3.369908569235295,0.015599569235294819,0.020928200930849954,-74.998548,1,4,1
4016.331,6.994000000000142,3.348958,3.3646888608843017,0.015730860884301645,0.020928200930849954,-74.998724,1,4,1
4017.332,7.994999999999891,3.344308,3.3603061673832957,0.015998167383295847,0.020928200930849954,-74.998816,1,4,1
4018.329,8.99200000000019,3.340157,3.3565683659990606,0.016411365999060568,0.020928200930849954,-74.998639,1,4,1
4019.331,9.994000000000142,3.336403,3.3532861271950005,0.016883127195000736,0.020928200930849954,-74.99868,1,4,1
4020.331,10.994000000000142,3.332957,3.350371632615034,0.017414632615034176,0.020928200930849954,-74.998683,1,4,1
4021.326,11.989000000000033,3.329741,3.3477488873784798,0.018007887378479914,0.020928200930849954,-74.99876,1,4,1
4022.324,12.98700000000008,3.326734,3.345337156546797,0.018603156546797006,0.020928200930849954,-74.998938,1,4,1
4023.323,13.985999999999876,3.323874,3.3430995892896447,0.019225589289644684,0.020928200930849954,-74.998798,1,4,1
4024.323,14.985999999999876,3.321173,3.341005072835098,0.019832072835098025,0.020928200930849954,-74.998867,1,4,1
4025.325,15.987999999999829,3.318599,3.339028705883574,0.02042970588357429,0.020928200930849954,-74.998822,1,4,1
4026.323,16.985999999999876,3.316123,3.337164587219287,0.02104158721928684,0.020928200930849954,-74.998805,1,4,1
4027.324,17.98700000000008,3.313743,3.3353863789709806,0.021643378970980454,0.020928200930849954,-74.998786,1,4,1
4028.325,18.98799999999983,3.311443,3.333689818061678,0.022246818061677942,0.020928200930849954,-74.998844,1,4,1
4029.324,19.98700000000008,3.309214,3.3320703201080346,0.022856320108034733,0.020928200930849954,-74.998819,1,4,1
4030.326,20.989000000000033,3.307067,3.330513770485325,0.023446770485325175,0.020928200930849954,-74.998888,1,4,1
4031.324,21.98700000000008,3.304961,3.329026043374116,0.02406504337411608,0.020928200930849954,-74.998868,1,4,1
4032.324,22.98700000000008,3.302928,3.327593972797245,0.024665972797244695,0.020928200930849954,-74.999808,1,4,1
4033.312,23.97499999999991,3.300945,3.3262334129288367,0.025288412928836657,0.020928200930849954,-74.9989,1,4,1
4034.311,24.97400000000016,3.299006,3.3249097263247713,0.025903726324771448,0.020928200930849954,-74.998913,1,4,1
4035.312,25.97499999999991,3.297116,3.3236333084725205,0.02651730847252054,0.020928200930849954,-74.998885,1,4,1
4036.312,26.97499999999991,3.29527,3.3224057788986303,0.02713577889863039,0.020928200930849954,-74.998886,1,4,1
4037.31,27.972999999999956,3.293463,3.3212260928696504,0.027763092869650396,0.020928200930849954,-74.998908,1,4,1
4038.313,28.976000000000113,3.291706,3.320084278200547,0.028378278200547058,0.020928200930849954,-74.998912,1,4,1
4039.306,29.96900000000005,3.289992,3.3189953445181484,0.029003344518148566,0.020928200930849954,-74.998922,1,4,1
7694.585,0.0,3.359054,3.3590540000000013,1.3322676295501878e-15,0.01239760005735294,-74.995078,1,9,2
7694.914,0.3289999999997235,3.325781,3.352639284373998,0.026858284373997954,0.01239760005735294,-74.998476,1,9,2
7695.913,1.3279999999995198,3.319637,3.337464280375736,0.017827280375736,0.01239760005735294,-74.998122,1,9,2
7696.914,2.3289999999997235,3.315259,3.326967568529626,0.011708568529625651,0.01239760005735294,-74.998529,1,9,2
7697.915,3.3299999999999272,3.311404,3.319560369563592,0.008156369563591781,0.01239760005735294,-74.998606,1,9,2
7698.915,4.329999999999927,3.308012,3.3141889820950814,0.006176982095081218,0.01239760005735294,-74.998627,1,9,2
7699.916,5.331000000000131,3.304972,3.310153756015886,0.005181756015886219,0.01239760005735294,-74.998709,1,9,2
7700.905,6.319999999999709,3.302156,3.3070451402217516,0.0048891402217514646,0.01239760005735294,-74.998731,1,9,2
7701.906,7.320999999999913,3.299519,3.304496799533261,0.004977799533260718,0.01239760005735294,-74.998712,1,9,2
7702.905,8.319999999999709,3.297043,3.302362665617512,0.005319665617511848,0.01239760005735294,-74.998784,1,9,2
7703.905,9.319999999999709,3.294709,3.3005102548859444,0.005801254885944296,0.01239760005735294,-74.998813,1,9,2
7704.904,10.319000000000415,3.292453,3.2988611035864843,0.006408103586484248,0.01239760005735294,-74.998811,1,9,2
7705.904,11.319000000000415,3.290317,3.2973577308635718,0.00704073086357182,0.01239760005735294,-74.99883,1,9,2
7706.897,12.311999999999898,3.288251,3.295975399273812,0.007724399273812299,0.01239760005735294,-74.998891,1,9,2
7707.898,13.313000000000102,3.286257,3.2946695308274565,0.008412530827456521,0.01239760005735294,-75.000779,1,9,2
7708.899,14.314000000000306,3.284359,3.2934354565937136,0.00907645659371381,0.01239760005735294,-74.998852,1,9,2
7709.897,15.311999999999898,3.282536,3.2922655316393548,0.00972953163935486,0.01239760005735294,-74.998901,1,9,2
7710.898,16.313000000000102,3.280742,3.2911450193365095,0.010403019336509445,0.01239760005735294,-74.99887,1,9,2
7711.898,17.313000000000102,3.279029,3.2900730538039293,0.011044053803929366,0.01239760005735294,-74.998889,1,9,2
7712.888,18.302999999999884,3.277362,3.2890545199160575,0.011692519916057353,0.01239760005735294,-74.99886,1,9,2
7713.888,19.302999999999884,3.275751,3.2880657707422136,0.012314770742213543,0.01239760005735294,-74.998879,1,9,2
7714.891,20.305999999999585,3.274179,3.2871120511261585,0.01293305112615828,0.01239760005735294,-74.998929,1,9,2
7715.89,21.30500000000029,3.272663,3.2861979381512834,0.01353493815128326,0.01239760005735294,-74.998904,1,9,2
7716.891,22.305999999999585,3.271196,3.2853161085023044,0.014120108502304163,0.01239760005735294,-74.998924,1,9,2
7717.891,23.305999999999585,3.26978,3.2844677423954534,0.014687742395453451,0.01239760005735294,-74.996714,1,9,2
7718.891,24.305999999999585,3.268386,3.2836505794550463,0.015264579455046334,0.01239760005735294,-74.99945,1,9,2
7719.891,25.305999999999585,3.267037,3.2828633686048687,0.015826368604868524,0.01239760005735294,-74.998948,1,9,2
7720.894,26.309000000000196,3.265734,3.2821027115680543,0.016368711568054195,0.01239760005735294,-74.998961,1,9,2
7721.893,27.307999999999993,3.26446,3.281372776624399,0.01691277662439905,0.01239760005735294,-74.998926,1,9,2
7722.891,28.305999999999585,3.263237,3.2806701282817174,0.01743312828171728,0.01239760005735294,-74.998955,1,9,2
7723.891,29.305999999999585,3.262029,3.2799917057687455,0.01796270576874548,0.01239760005735294,-74.998945,1,9,2
11374.964,0.0,3.311507,3.3115070000000064,6.217248937900877e-15,0.007924726847573086,-74.994965,1,14,3
11375.967,1.0030000000006112,3.290299,3.302047004746717,0.011748004746717111,0.007924726847573086,-74.997994,1,14,3
11376.965,2.0010000000002037,3.286259,3.294954017126759,0.00869501712675902,0.007924726847573086,-74.998795,1,14,3
11377.965,3.0010000000002037,3.283225,3.289522881745635,0.00629788174563517,0.007924726847573086,-74.998684,1,14,3
11378.966,4.0020000000004075,3.280493,3.285303148937143,0.004810148937143044,0.007924726847573086,-74.998712,1,14,3
11379.965,5.001000000000204,3.278039,3.281973736580034,0.0039347365800339595,0.007924726847573086,-74.998657,1,14,3
11380.967,6.003000000000611,3.275811,3.2792800503200703,0.003469050320070277,0.007924726847573086,-74.99877,1,14,3
11381.969,7.0049999999992,3.273738,3.2770609067143464,0.0033229067143465407,0.007924726847573086,-74.99878,1,14,3
11382.969,8.0049999999992,3.271782,3.2751958893448165,0.0034138893448165675,0.007924726847573086,-74.998837,1,14,3
11383.969,9.0049999999992,3.269957,3.273591546509011,0.003634546509011294,0.007924726847573086,-74.998814,1,14,3
11384.967,10.003000000000611,3.26821,3.27218665239786,0.003976652397860381,0.007924726847573086,-74.998836,1,14,3
11385.969,11.0049999999992,3.266548,3.2709271034210996,0.004379103421099817,0.007924726847573086,-74.998824,1,14,3
11386.951,11.98699999999917,3.264968,3.269807056590443,0.004839056590443036,0.007924726847573086,-74.998877,1,14,3
11387.953,12.988999999999578,3.263459,3.268756781334972,0.0052977813349719405,0.007924726847573086,-74.998879,1,14,3
11388.95,13.986000000000786,3.262006,3.2677869210577484,0.005780921057748412,0.007924726847573086,-74.998907,1,14,3
11389.951,14.98699999999917,3.260619,3.2668754985865522,0.006256498586552084,0.007924726847573086,-74.998918,1,14,3
11390.951,15.98699999999917,3.259293,3.266017645807247,0.006724645807246965,0.007924726847573086,-74.998928,1,14,3
11391.953,16.988999999999578,3.258012,3.26520358886745,0.007191588867450083,0.007924726847573086,-74.998916,1,14,3
11392.936,17.971999999999753,3.256781,3.2644439117844763,0.007662911784476201,0.007924726847573086,-74.998942,1,14,3
11393.938,18.97400000000016,3.255593,3.2637050787093487,0.008112078709348491,0.007924726847573086,-74.998919,1,14,3
11394.937,19.972999999999956,3.254466,3.263000898478269,0.00853489847826916,0.007924726847573086,-74.998962,1,14,3
11395.937,20.972999999999956,3.253373,3.2623258427336084,0.008952842733608524,0.007924726847573086,-74.99893,1,14,3
11396.937,21.972999999999956,3.252307,3.2616785146734357,0.009371514673435666,0.007924726847573086,-74.998942,1,14,3
11397.938,22.97400000000016,3.251295,3.2610565514676204,0.009761551467620588,0.007924726847573086,-74.998997,1,14,3
11398.915,23.95100000000093,3.250306,3.260473172046858,0.010167172046857686,0.007924726847573086,-74.998911,1,14,3
11399.917,24.95299999999952,3.249349,3.259897888937987,0.010548888937986778,0.007924726847573086,-74.998978,1,14,3
11400.915,25.95100000000093,3.24846,3.2593469562035247,0.010886956203524534,0.007924726847573086,-74.998999,1,14,3
11401.918,26.953999999999724,3.247578,3.258814418547613,0.011236418547613258,0.007924726847573086,-74.998958,1,14,3
11402.917,27.95299999999952,3.246746,3.2583041625964206,0.011558162596420729,0.007924726847573086,-74.99897,1,14,3
11403.914,28.950000000000728,3.245933,3.25781413968051,0.011881139680510078,0.007924726847573086,-74.999001,1,14,3
11404.261,29.29700000000048,3.24515,3.2576479468110158,0.01249794681101557,0.007924726847573086,-74.998984,1,14,3
15054.864,0.0,3.298769,3.298769000000004,3.9968028886505635e-15,0.007637533869184898,-74.995035,1,19,4
15055.867,1.0030000000006112,3.271547,3.288312363983915,0.016765363983914927,0.007637533869184898,-74.998449,1,19,4
15056.858,1.9940000000005966,3.268243,3.2806446025718836,0.012401602571883608,0.007637533869184898,-74.998895,1,19,4
15057.859,2.9950000000008004,3.265805,3.2748350441639915,0.009030044163991668,0.007637533869184898,-74.99867,1,19,4
15058.859,3.9950000000008004,3.263565,3.270432941703987,0.006867941703986968,0.007637533869184898,-74.998765,1,19,4
15059.858,4.994000000000597,3.261575,3.267045945226222,0.005470945226222046,0.007637533869184898,-74.99868,1,19,4
15060.858,5.994000000000597,3.259774,3.2643888005125574,0.004614800512557249,0.007637533869184898,-74.99878,1,19,4
15061.859,6.9950000000008,3.258088,3.2622635013642705,0.004175501364270584,0.007637533869184898,-74.998808,1,19,4
15062.861,7.997000000001208,3.256518,3.260527560597065,0.004009560597065143,0.007637533869184898,-74.998865,1,19,4
15063.86,8.996000000001004,3.255044,3.259083720580511,0.004039720580511386,0.007637533869184898,-74.998831,1,19,4
15064.861,9.997000000001208,3.253665,3.2578501767448786,0.004185176744878838,0.007637533869184898,-74.998861,1,19,4
15065.86,10.996000000001004,3.252354,3.2567786525080917,0.004424652508091764,0.007637533869184898,-74.998919,1,19,4
15066.861,11.997000000001208,3.251116,3.255826391078897,0.004710391078897036,0.007637533869184898,-74.998867,1,19,4
15067.862,12.997999999999593,3.249948,3.2549678362976433,0.005019836297643465,0.007637533869184898,-74.998935,1,19,4
15068.814,13.950000000000728,3.248815,3.254219765863106,0.005404765863105787,0.007637533869184898,-74.998943,1,19,4
15069.812,14.94800000000032,3.247739,3.2534930897682663,0.005754089768266191,0.007637533869184898,-74.998928,1,19,4
15070.812,15.94800000000032,3.24672,3.2528133959828986,0.006093395982898819,0.007637533869184898,-74.998972,1,19,4
15071.813,16.949000000000524,3.245743,3.252173568821517,0.006430568821516935,0.007637533869184898,-74.998923,1,19,4
15072.811,17.947000000000116,3.244815,3.2515701174033684,0.006755117403368427,0.007637533869184898,-74.99895,1,19,4
15073.811,18.947000000000116,3.243935,3.2509955142304796,0.007060514230479598,0.007637533869184898,-74.998929,1,19,4
15074.834,19.970000000001164,3.24307,3.250435303754161,0.007365303754161001,0.007637533869184898,-74.998945,1,19,4
15075.835,20.97099999999955,3.242255,3.249911507161918,0.0076565071619176805,0.007637533869184898,-74.99901,1,19,4
15076.837,21.972999999999956,3.24148,3.2494092555952934,0.007929255595293228,0.007637533869184898,-74.99888,1,19,4
15077.833,22.96900000000096,3.240747,3.2489302656234536,0.008183265623453728,0.007637533869184898,-74.99898,1,19,4
15078.836,23.971999999999753,3.240024,3.248466972935912,0.008442972935911897,0.007637533869184898,-74.998927,1,19,4
15079.835,24.97099999999955,3.239355,3.248023424140783,0.008668424140782616,0.007637533869184898,-74.998981,1,19,4
15080.823,25.959000000000742,3.238692,3.247601387956583,0.008909387956582915,0.007637533869184898,-74.998988,1,19,4
15081.825,26.96100000000115,3.238079,3.247189430032002,0.009110430032002181,0.007637533869184898,-74.998958,1,19,4
15082.824,27.960000000000946,3.237475,3.2467940634149097,0.009319063414909845,0.007637533869184898,-74.999021,1,19,4
15083.824,28.960000000000946,3.236903,3.2464129865909848,0.009509986590984898,0.007637533869184898,-74.998985,1,19,4
15084.825,29.96100000000115,3.236346,3.246045626858476,0.009699626858475696,0.007637533869184898,-74.999014,1,19,4
18735.717,0.0,3.285257,3.2852570000000068,6.661338147750939e-15,0.006406895383381203,-74.994967,1,24,5
18736.72,1.0030000000006112,3.265361,3.2771356838603394,0.011774683860339419,0.006406895383381203,-74.998955,1,24,5
18737.717,2.0,3.262311,3.271114927835151,0.008803927835150827,0.006406895383381203,-74.998628,1,24,5
18738.718,3.0010000000002037,3.260051,3.2665532613880504,0.006502261388050545,0.006406895383381203,-74.998712,1,24,5
18739.94,4.222999999998137,3.257996,3.2624081743057216,0.004412174305721717,0.006406895383381203,-74.998773,1,24,5
18740.936,5.21900000000096,3.25618,3.2598487467815365,0.0036687467815363917,0.006406895383381203,-74.998702,1,24,5
18741.936,6.21900000000096,3.254518,3.2578035954420344,0.003285595442034328,0.006406895383381203,-74.998806,1,24,5
18742.939,7.221999999997934,3.252979,3.2561380726504776,0.0031590726504777678,0.006406895383381203,-74.998819,1,24,5
18743.936,8.21900000000096,3.251553,3.2547639149460825,0.0032109149460826103,0.006406895383381203,-74.998877,1,24,5
18744.936,9.21900000000096,3.250212,3.2535943634481814,0.0033823634481815468,0.006406895383381203,-74.998876,1,24,5
18745.923,10.205999999998312,3.248961,3.2525935651312308,0.0036325651312307805,0.006406895383381203,-74.99885,1,24,5
18746.923,11.205999999998312,3.247769,3.2516974835512062,0.003928483551206341,0.006406895383381203,-74.998902,1,24,5
18747.925,12.20799999999872,3.246655,3.2508911089897143,0.004236108989714271,0.006406895383381203,-74.998921,1,24,5
18748.924,13.206999999998516,3.245587,3.2501583512401373,0.0045713512401373,0.006406895383381203,-74.998933,1,24,5
18749.923,14.205999999998312,3.244589,3.2494821884131926,0.0048931884131926395,0.006406895383381203,-74.99902,1,24,5
18750.923,15.205999999998312,3.243638,3.248851424731484,0.0052134247314841176,0.006406895383381203,-74.998927,1,24,5
18751.904,16.18699999999808,3.242706,3.248269894964494,0.005563894964494054,0.006406895383381203,-74.998962,1,24,5
18752.907,17.18999999999869,3.241832,3.2477077280501474,0.005875728050147355,0.006406895383381203,-74.998931,1,24,5
18753.904,18.18699999999808,3.241024,3.247177090834136,0.006153090834136066,0.006406895383381203,-74.998935,1,24,5
18754.907,19.18999999999869,3.240232,3.246668290037482,0.006436290037482362,0.006406895383381203,-74.999004,1,24,5
18755.904,20.18699999999808,3.239468,3.2461848931211685,0.006716893121168521,0.006406895383381203,-74.998931,1,24,5
18756.905,21.187999999998283,3.238744,3.2457200064077063,0.006976006407706237,0.006406895383381203,-74.998976,1,24,5
18757.935,22.218000000000757,3.238063,3.245261380956408,0.0071983809564080126,0.006406895383381203,-74.999026,1,24,5
18758.936,23.21900000000096,3.237402,3.24483352995591,0.007431529955910232,0.006406895383381203,-74.998976,1,24,5
18759.934,24.217000000000553,3.236769,3.244423420551656,0.007654420551656216,0.006406895383381203,-74.998961,1,24,5
18760.938,25.22099999999773,3.236173,3.24402652300477,0.007853523004770047,0.006406895383381203,-74.999015,1,24,5
18761.934,26.217000000000553,3.235577,3.24364754720539,0.00807054720538991,0.006406895383381203,-74.99898,1,24,5
18762.934,27.217000000000553,3.235034,3.2432811483090553,0.008247148309055152,0.006406895383381203,-74.999012,1,24,5
18763.928,28.21099999999933,3.234513,3.2429303336054116,0.008417333605411415,0.006406895383381203,-74.999004,1,24,5
18764.93,29.212999999999738,3.234002,3.24258963532992,0.008587635329920129,0.006406895383381203,-74.999044,1,24,5
18765.926,30.208999999998923,3.233522,3.242263331759961,0.00874133175996139,0.006406895383381203,-74.998987,1,24,5
22415.665,0.0,3.277483,3.277483000000004,3.9968028886505635e-15,0.006645581598132821,-74.995094,1,29,6
22416.664,0.9989999999997963,3.265111,3.270503486139218,0.005392486139217834,0.006645581598132821,-74.998766,1,29,6
22417.665,2.0,3.262211,3.265911461163355,0.0037004611633548734,0.006645581598132821,-74.998719,1,29,6
22418.665,3.0,3.260009,3.262792182504182,0.002783182504181969,0.006645581598132821,-74.998746,1,29,6
22419.626,3.9609999999993306,3.258015,3.2606489414428075,0.002633941442807597,0.006645581598132821,-74.998791,1,29,6
22420.625,4.959999999999127,3.256253,3.2589740355053687,0.0027210355053686186,0.006645581598132821,-74.998773,1,29,6
22421.623,5.957999999998719,3.254654,3.2576558048324293,0.0030018048324294,0.006645581598132821,-74.998829,1,29,6
22422.624,6.958999999998923,3.253165,3.2565605371569437,0.003395537156943629,0.006645581598132821,-74.998798,1,29,6
22423.624,7.958999999998923,3.251813,3.255614322239077,0.003801322239077365,0.006645581598132821,-74.998881,1,29,6
22424.625,8.959999999999127,3.250517,3.2547669110433035,0.0042499110433036336,0.006645581598132821,-74.998863,1,29,6
22425.651,9.986000000000786,3.249316,3.253970924815325,0.0046549248153251455,0.006645581598132821,-74.998902,1,29,6
22426.652,10.986999999997352,3.248181,3.2532465296075017,0.005065529607501507,0.006645581598132821,-74.998885,1,29,6
22427.65,11.985000000000582,3.247084,3.2525642396385996,0.00548023963859956,0.006645581598132821,-74.998946,1,29,6
22428.652,12.986999999997352,3.24606,3.2519121581722277,0.005852158172227728,0.006645581598132821,-74.998914,1,29,6
22429.653,13.987999999997555,3.24509,3.251289033381432,0.006199033381432351,0.006645581598132821,-74.998938,1,29,6
22430.652,14.986999999997352,3.244182,3.2506922555682998,0.006510255568299872,0.006645581598132821,-74.998936,1,29,6
22431.637,15.971999999997934,3.243298,3.2501262863279496,0.006828286327949851,0.006645581598132821,-74.998943,1,29,6
22432.636,16.97099999999773,3.242464,3.2495734729875707,0.0071094729875706975,0.006645581598132821,-74.998935,1,29,6
22433.637,17.971999999997934,3.241655,3.249039745881349,0.007384745881348742,0.006645581598132821,-74.998977,1,29,6
22434.638,18.972999999998137,3.2409,3.248525232697703,0.007625232697703321,0.006645581598132821,-74.998925,1,29,6
22435.636,19.97099999999773,3.240172,3.2480305427608305,0.007858542760830645,0.006645581598132821,-74.998979,1,29,6
22436.638,20.972999999998137,3.239472,3.247551482192075,0.00807948219207466,0.006645581598132821,-74.998973,1,29,6
22437.623,21.95799999999872,3.238802,3.247097086098284,0.008295086098283999,0.006645581598132821,-74.998975,1,29,6
22438.626,22.96099999999933,3.238174,3.246650604891761,0.008476604891761053,0.006645581598132821,-74.998977,1,29,6
22439.623,23.95799999999872,3.237568,3.2462224228832075,0.008654422883207502,0.006645581598132821,-74.998958,1,29,6
22440.624,24.958999999998923,3.236981,3.2458076330063506,0.008826633006350448,0.006645581598132821,-74.998995,1,29,6
22441.626,25.96099999999933,3.236429,3.245407050244774,0.00897805024477405,0.006645581598132821,-74.99898,1,29,6
22442.623,26.95799999999872,3.235893,3.245022470491881,0.009129470491881175,0.006645581598132821,-74.999,1,29,6
22443.629,27.963999999999942,3.235388,3.2446480764210905,0.009260076421090613,0.006645581598132821,-74.999041,1,29,6
22444.627,28.961999999999534,3.234901,3.2442897367877634,0.00938873678776364,0.006645581598132821,-74.999,1,29,6
22445.627,29.961999999999534,3.234428,3.243943282414687,0.009515282414687132,0.006645581598132821,-74.999033,1,29,6
26096.291,0.0,3.275773,3.275773000000005,4.884981308350689e-15,0.005688167914079064,-74.995032,1,34,7
26097.291,1.0,3.263774,3.269943098601228,0.00616909860122794,0.005688167914079064,-74.998547,1,34,7
26098.292,2.0010000000002037,3.260807,3.2655392801849032,0.004732280184903459,0.005688167914079064,-74.998387,1,34,7
26099.269,2.977999999999156,3.258616,3.2622388893088394,0.003622889308839472,0.005688167914079064,-74.998696,1,34,7
26100.27,3.9789999999993597,3.2566,3.2595979276165354,0.0029979276165352786,0.005688167914079064,-74.998778,1,34,7
26101.272,4.980999999999767,3.254835,3.2575000276306105,0.0026650276306106058,0.005688167914079064,-74.998745,1,34,7
26102.269,5.977999999999156,3.253211,3.2558074766042115,0.002596476604211695,0.005688167914079064,-74.99881,1,34,7
26103.269,6.977999999999156,3.251742,3.25439997612157,0.002657976121569927,0.005688167914079064,-74.998788,1,34,7
26104.273,7.981999999999971,3.250358,3.2532028735008214,0.002844873500821521,0.005688167914079064,-74.998878,1,34,7
26105.278,8.986999999997352,3.249052,3.2521662529822724,0.003114252982272525,0.005688167914079064,-74.998857,1,34,7
26106.279,9.987999999997555,3.247843,3.251255144369639,0.003412144369638881,0.005688167914079064,-74.998885,1,34,7
26107.279,10.987999999997555,3.246706,3.25043766443088,0.0037316644308797997,0.005688167914079064,-74.998901,1,34,7
26108.279,11.987999999997555,3.245615,3.249692493481557,0.00407749348155706,0.005688167914079064,-74.998898,1,34,7
26109.279,12.987999999997555,3.24459,3.2490048615745435,0.004414861574543405,0.005688167914079064,-74.998918,1,34,7
26110.278,13.986999999997352,3.243623,3.2483646188402195,0.004741618840219619,0.005688167914079064,-74.99897,1,34,7
26111.267,14.975999999998749,3.242689,3.2477690189678046,0.005080018967804634,0.005688167914079064,-74.998968,1,34,7
26112.267,15.975999999998749,3.241802,3.247199671615609,0.005397671615609223,0.005688167914079064,-74.998893,1,34,7
26113.268,16.976999999998952,3.240982,3.246658490495606,0.005676490495606146,0.005688167914079064,-74.998985,1,34,7
26114.266,17.974999999998545,3.240155,3.2461442434870516,0.005989243487051432,0.005688167914079064,-74.998914,1,34,7
26115.269,18.977999999999156,3.2394,3.245650325474142,0.006250325474141949,0.005688167914079064,-74.998971,1,34,7
26116.268,19.976999999998952,3.238688,3.245179210568469,0.006491210568469352,0.005688167914079064,-74.999016,1,34,7
26117.214,20.922999999998865,3.237973,3.244750816383819,0.006777816383818802,0.005688167914079064,-74.998957,1,34,7
26118.215,21.92399999999907,3.237306,3.2443150481263547,0.007009048126354944,0.005688167914079064,-74.998984,1,34,7
