Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:42:13.061,0.0
1,1,Rest,2025-10-29 09:42:14.061,0.0
1,1,Rest,2025-10-29 09:42:15.064,0.0
1,1,Rest,2025-10-29 09:42:16.065,0.0
1,1,Rest,2025-10-29 09:42:17.062,0.0
1,1,Rest,2025-10-29 09:42:18.061,0.0
1,1,Rest,2025-10-29 09:42:19.323,0.0
1,1,Rest,2025-10-29 09:42:20.322,0.0
1,1,Rest,2025-10-29 09:42:21.323,0.0
1,1,Rest,2025-10-29 09:42:22.322,0.0
1,1,Rest,2025-10-29 09:42:23.326,0.0
1,1,Rest,2025-10-29 09:42:24.322,0.0
1,1,Rest,2025-10-29 09:42:25.324,0.0
1,1,Rest,2025-10-29 09:42:25.827,0.0
1,1,Rest,2025-10-29 09:42:26.829,0.0
1,1,Rest,2025-10-29 09:42:27.828,0.0
1,1,Rest,2025-10-29 09:42:28.826,0.0
1,1,Rest,2025-10-29 09:42:29.827,0.0
1,1,Rest,2025-10-29 09:42:30.827,0.0
1,1,Rest,2025-10-29 09:42:31.806,0.0
1,1,Rest,2025-10-29 09:42:32.807,0.0
1,1,Rest,2025-10-29 09:42:33.807,0.0
1,1,Rest,2025-10-29 09:42:34.804,0.0
1,1,Rest,2025-10-29 09:42:35.807,0.0
1,1,Rest,2025-10-29 09:42:36.805,0.0
1,1,Rest,2025-10-29 09:42:37.804,0.0
1,1,Rest,2025-10-29 09:42:38.806,0.0
1,1,Rest,2025-10-29 09:42:39.807,0.0
1,1,Rest,2025-10-29 09:42:40.805,0.0
1,1,Rest,2025-10-29 09:42:41.805,0.0
1,1,Rest,2025-10-29 09:42:42.805,0.0
1,2,CCCV_Chg,2025-10-29 09:42:42.843,0.0
1,2,CCCV_Chg,2025-10-29 09:42:43.848,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:42:44.851,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:42:45.850,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:42:46.848,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:42:47.848,0.046
1,2,CCCV_Chg,2025-10-29 09:42:48.848,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:42:49.844,0.06466666666666666
1,2,CCCV_Chg,2025-10-29 09:42:50.844,0.07333333333333333
1,2,CCCV_Chg,2025-10-29 09:42:51.842,0.08266666666666667
1,2,CCCV_Chg,2025-10-29 09:42:52.842,0.092
1,2,CCCV_Chg,2025-10-29 09:42:53.844,0.10133333333333333
