Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:43:03.946,0.0
1,1,Rest,2025-10-29 09:43:04.949,0.0
1,1,Rest,2025-10-29 09:43:05.948,0.0
1,1,Rest,2025-10-29 09:43:06.947,0.0
1,1,Rest,2025-10-29 09:43:07.948,0.0
1,1,Rest,2025-10-29 09:43:08.926,0.0
1,1,Rest,2025-10-29 09:43:09.924,0.0
1,1,Rest,2025-10-29 09:43:10.924,0.0
1,1,Rest,2025-10-29 09:43:11.924,0.0
1,1,Rest,2025-10-29 09:43:12.925,0.0
1,1,Rest,2025-10-29 09:43:13.925,0.0
1,1,Rest,2025-10-29 09:43:14.913,0.0
1,1,Rest,2025-10-29 09:43:15.914,0.0
1,1,Rest,2025-10-29 09:43:16.913,0.0
1,1,Rest,2025-10-29 09:43:17.913,0.0
1,1,Rest,2025-10-29 09:43:18.915,0.0
1,1,Rest,2025-10-29 09:43:19.914,0.0
1,1,Rest,2025-10-29 09:43:20.884,0.0
1,1,Rest,2025-10-29 09:43:21.887,0.0
1,1,Rest,2025-10-29 09:43:22.886,0.0
1,1,Rest,2025-10-29 09:43:23.887,0.0
1,1,Rest,2025-10-29 09:43:24.887,0.0
1,1,Rest,2025-10-29 09:43:25.885,0.0
1,1,Rest,2025-10-29 09:43:26.907,0.0
1,1,Rest,2025-10-29 09:43:27.909,0.0
1,1,Rest,2025-10-29 09:43:28.906,0.0
1,1,Rest,2025-10-29 09:43:29.908,0.0
1,1,Rest,2025-10-29 09:43:30.906,0.0
1,1,Rest,2025-10-29 09:43:31.906,0.0
1,1,Rest,2025-10-29 09:43:32.902,0.0
1,1,Rest,2025-10-29 09:43:33.900,0.0
1,2,CCCV_Chg,2025-10-29 09:43:33.937,0.0
1,2,CCCV_Chg,2025-10-29 09:43:34.939,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:43:35.939,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:43:36.940,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:43:37.940,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:43:38.944,0.046
1,2,CCCV_Chg,2025-10-29 09:43:39.945,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:43:40.945,0.06466666666666666
1,2,CCCV_Chg,2025-10-29 09:43:41.945,0.07333333333333333
1,2,CCCV_Chg,2025-10-29 09:43:42.946,0.08266666666666667
1,2,CCCV_Chg,2025-10-29 09:43:43.946,0.092
1,2,CCCV_Chg,2025-10-29 09:43:44.933,0.10133333333333333
1,2,CCCV_Chg,2025-10-29 09:43:45.933,0.11066666666666668
1,2,CCCV_Chg,2025-10-29 09:43:46.935,0.12
1,2,CCCV_Chg,2025-10-29 09:43:47.933,0.12933333333333333
