Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:36:21.013,0.0
1,1,Rest,2025-10-29 09:36:22.017,0.0
1,1,Rest,2025-10-29 09:36:23.019,0.0
1,1,Rest,2025-10-29 09:36:24.016,0.0
1,1,Rest,2025-10-29 09:36:25.017,0.0
1,1,Rest,2025-10-29 09:36:26.016,0.0
1,1,Rest,2025-10-29 09:36:27.017,0.0
1,1,Rest,2025-10-29 09:36:28.017,0.0
1,1,Rest,2025-10-29 09:36:28.997,0.0
1,1,Rest,2025-10-29 09:36:29.998,0.0
1,1,Rest,2025-10-29 09:36:30.998,0.0
1,1,Rest,2025-10-29 09:36:31.999,0.0
1,1,Rest,2025-10-29 09:36:32.999,0.0
1,1,Rest,2025-10-29 09:36:33.997,0.0
1,1,Rest,2025-10-29 09:36:34.993,0.0
1,1,Rest,2025-10-29 09:36:35.991,0.0
1,1,Rest,2025-10-29 09:36:36.991,0.0
1,1,Rest,2025-10-29 09:36:37.992,0.0
1,1,Rest,2025-10-29 09:36:38.991,0.0
1,1,Rest,2025-10-29 09:36:39.993,0.0
1,1,Rest,2025-10-29 09:36:40.988,0.0
1,1,Rest,2025-10-29 09:36:41.988,0.0
1,1,Rest,2025-10-29 09:36:42.988,0.0
1,1,Rest,2025-10-29 09:36:43.990,0.0
1,1,Rest,2025-10-29 09:36:44.989,0.0
1,1,Rest,2025-10-29 09:36:45.988,0.0
1,1,Rest,2025-10-29 09:36:46.989,0.0
1,1,Rest,2025-10-29 09:36:47.988,0.0
1,1,Rest,2025-10-29 09:36:48.987,0.0
1,1,Rest,2025-10-29 09:36:49.988,0.0
1,1,Rest,2025-10-29 09:36:50.990,0.0
1,2,CCCV_Chg,2025-10-29 09:36:51.024,0.0
1,2,CCCV_Chg,2025-10-29 09:36:52.028,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:36:53.027,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:36:54.026,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:36:55.025,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:36:56.024,0.046
1,2,CCCV_Chg,2025-10-29 09:36:57.027,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:36:58.016,0.06466666666666666
1,2,CCCV_Chg,2025-10-29 09:36:59.017,0.07333333333333333
1,2,CCCV_Chg,2025-10-29 09:37:00.016,0.08266666666666667
1,2,CCCV_Chg,2025-10-29 09:37:01.019,0.092
1,2,CCCV_Chg,2025-10-29 09:37:02.019,0.10133333333333333
1,2,CCCV_Chg,2025-10-29 09:37:03.018,0.11066666666666668
1,2,CCCV_Chg,2025-10-29 09:37:04.017,0.12
1,2,CCCV_Chg,2025-10-29 09:37:05.019,0.12933333333333333
1,2,CCCV_Chg,2025-10-29 09:37:06.017,0.13866666666666666
1,2,CCCV_Chg,2025-10-29 09:37:07.016,0.148
1,2,CCCV_Chg,2025-10-29 09:37:08.018,0.15666666666666665
1,2,CCCV_Chg,2025-10-29 09:37:09.017,0.166
1,2,CCCV_Chg,2025-10-29 09:37:10.018,0.17533333333333334
1,2,CCCV_Chg,2025-10-29 09:37:10.820,0.18466666666666667
1,2,CCCV_Chg,2025-10-29 09:37:11.819,0.19399999999999998
1,2,CCCV_Chg,2025-10-29 09:37:12.819,0.2033333333333333
1,2,CCCV_Chg,2025-10-29 09:37:13.821,0.2126666666666667
1,2,CCCV_Chg,2025-10-29 09:37:14.819,0.22200000000000003
1,2,CCCV_Chg,2025-10-29 09:37:15.821,0.2313333333333333
1,2,CCCV_Chg,2025-10-29 09:37:16.839,0.24
1,2,CCCV_Chg,2025-10-29 09:37:17.841,0.24933333333333335
1,2,CCCV_Chg,2025-10-29 09:37:18.839,0.25866666666666666
1,2,CCCV_Chg,2025-10-29 09:37:19.839,0.268
1,2,CCCV_Chg,2025-10-29 09:37:20.841,0.2773333333333333
1,2,CCCV_Chg,2025-10-29 09:37:21.839,0.2866666666666667
1,2,CCCV_Chg,2025-10-29 09:37:22.832,0.296
1,2,CCCV_Chg,2025-10-29 09:37:23.831,0.30533333333333335
1,2,CCCV_Chg,2025-10-29 09:37:24.832,0.31466666666666665
1,2,CCCV_Chg,2025-10-29 09:37:25.831,0.3233333333333333
1,2,CCCV_Chg,2025-10-29 09:37:26.831,0.33266666666666667
1,2,CCCV_Chg,2025-10-29 09:37:27.829,0.34199999999999997
1,2,CCCV_Chg,2025-10-29 09:37:28.793,0.3513333333333334
1,2,CCCV_Chg,2025-10-29 09:37:29.795,0.3606666666666667
1,2,CCCV_Chg,2025-10-29 09:37:30.793,0.37
1,2,CCCV_Chg,2025-10-29 09:37:31.796,0.3793333333333333
1,2,CCCV_Chg,2025-10-29 09:37:32.797,0.3886666666666666
1,2,CCCV_Chg,2025-10-29 09:37:33.796,0.398
1,2,CCCV_Chg,2025-10-29 09:37:34.792,0.4066666666666666
1,2,CCCV_Chg,2025-10-29 09:37:35.792,0.416
1,2,CCCV_Chg,2025-10-29 09:37:36.795,0.4253333333333334
1,2,CCCV_Chg,2025-10-29 09:37:37.793,0.4346666666666667
1,2,CCCV_Chg,2025-10-29 09:37:38.793,0.44400000000000006
1,2,CCCV_Chg,2025-10-29 09:37:39.795,0.45333333333333337
1,2,CCCV_Chg,2025-10-29 09:37:40.546,0.4626666666666666
1,2,CCCV_Chg,2025-10-29 09:37:41.547,0.4719999999999999
1,2,CCCV_Chg,2025-10-29 09:37:42.547,0.48133333333333334
1,2,CCCV_Chg,2025-10-29 09:37:43.547,0.49
1,2,CCCV_Chg,2025-10-29 09:37:44.545,0.4993333333333333
1,2,CCCV_Chg,2025-10-29 09:37:45.544,0.5086666666666666
1,2,CCCV_Chg,2025-10-29 09:37:46.537,0.518
1,2,CCCV_Chg,2025-10-29 09:37:47.539,0.5273333333333334
1,2,CCCV_Chg,2025-10-29 09:37:48.540,0.5366666666666667
1,2,CCCV_Chg,2025-10-29 09:37:49.538,0.5459999999999999
1,2,CCCV_Chg,2025-10-29 09:37:50.540,0.5553333333333332
1,2,CCCV_Chg,2025-10-29 09:37:51.539,0.5646666666666667
1,2,CCCV_Chg,2025-10-29 09:37:52.564,0.5733333333333334
1,2,CCCV_Chg,2025-10-29 09:37:53.567,0.5826666666666667
1,2,CCCV_Chg,2025-10-29 09:37:54.565,0.592
1,2,CCCV_Chg,2025-10-29 09:37:55.565,0.6013333333333333
1,2,CCCV_Chg,2025-10-29 09:37:56.566,0.6106666666666667
1,2,CCCV_Chg,2025-10-29 09:37:57.564,0.6200000000000001
1,2,CCCV_Chg,2025-10-29 09:37:58.559,0.6293333333333333
1,2,CCCV_Chg,2025-10-29 09:37:59.559,0.6386666666666666
1,2,CCCV_Chg,2025-10-29 09:38:00.556,0.6479999999999999
1,2,CCCV_Chg,2025-10-29 09:38:01.557,0.6566666666666667
1,2,CCCV_Chg,2025-10-29 09:38:02.559,0.666
