Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:38:54.570,0.0
1,1,Rest,2025-10-29 09:38:55.571,0.0
1,1,Rest,2025-10-29 09:38:56.572,0.0
1,1,Rest,2025-10-29 09:38:57.571,0.0
1,1,Rest,2025-10-29 09:38:58.571,0.0
1,1,Rest,2025-10-29 09:38:59.556,0.0
1,1,Rest,2025-10-29 09:39:00.556,0.0
1,1,Rest,2025-10-29 09:39:01.555,0.0
1,1,Rest,2025-10-29 09:39:02.556,0.0
1,1,Rest,2025-10-29 09:39:03.557,0.0
1,1,Rest,2025-10-29 09:39:04.556,0.0
1,1,Rest,2025-10-29 09:39:05.566,0.0
1,1,Rest,2025-10-29 09:39:06.566,0.0
1,1,Rest,2025-10-29 09:39:07.564,0.0
1,1,Rest,2025-10-29 09:39:08.566,0.0
1,1,Rest,2025-10-29 09:39:09.566,0.0
1,1,Rest,2025-10-29 09:39:10.566,0.0
1,1,Rest,2025-10-29 09:39:12.527,0.0
1,1,Rest,2025-10-29 09:39:13.527,0.0
1,1,Rest,2025-10-29 09:39:14.527,0.0
1,1,Rest,2025-10-29 09:39:15.527,0.0
1,1,Rest,2025-10-29 09:39:16.528,0.0
1,1,Rest,2025-10-29 09:39:17.527,0.0
1,1,Rest,2025-10-29 09:39:18.533,0.0
1,1,Rest,2025-10-29 09:39:19.534,0.0
1,1,Rest,2025-10-29 09:39:20.531,0.0
1,1,Rest,2025-10-29 09:39:21.531,0.0
1,1,Rest,2025-10-29 09:39:22.531,0.0
1,1,Rest,2025-10-29 09:39:23.533,0.0
1,1,Rest,2025-10-29 09:39:24.517,0.0
1,1,Rest,2025-10-29 09:39:25.517,0.0
1,2,CCCV_Chg,2025-10-29 09:39:25.552,0.0
1,2,CCCV_Chg,2025-10-29 09:39:26.554,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:39:27.555,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:39:28.554,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:39:29.554,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:39:30.549,0.046
1,2,CCCV_Chg,2025-10-29 09:39:31.548,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:39:32.550,0.064
1,2,CCCV_Chg,2025-10-29 09:39:33.550,0.07333333333333333
1,2,CCCV_Chg,2025-10-29 09:39:34.549,0.08266666666666667
1,2,CCCV_Chg,2025-10-29 09:39:35.549,0.092
1,2,CCCV_Chg,2025-10-29 09:39:36.542,0.10133333333333333
1,2,CCCV_Chg,2025-10-29 09:39:37.542,0.11066666666666668
1,2,CCCV_Chg,2025-10-29 09:39:38.542,0.12
1,2,CCCV_Chg,2025-10-29 09:39:39.541,0.12933333333333333
1,2,CCCV_Chg,2025-10-29 09:39:40.542,0.13866666666666666
1,2,CCCV_Chg,2025-10-29 09:39:41.540,0.14733333333333334
1,2,CCCV_Chg,2025-10-29 09:39:42.544,0.15666666666666665
1,2,CCCV_Chg,2025-10-29 09:39:43.545,0.166
1,2,CCCV_Chg,2025-10-29 09:39:44.543,0.17533333333333334
1,2,CCCV_Chg,2025-10-29 09:39:45.544,0.18466666666666667
1,2,CCCV_Chg,2025-10-29 09:39:46.544,0.19399999999999998
1,2,CCCV_Chg,2025-10-29 09:39:47.543,0.2033333333333333
1,2,CCCV_Chg,2025-10-29 09:39:48.538,0.2126666666666667
1,2,CCCV_Chg,2025-10-29 09:39:49.539,0.22200000000000003
1,2,CCCV_Chg,2025-10-29 09:39:50.537,0.23066666666666666
1,2,CCCV_Chg,2025-10-29 09:39:51.537,0.24
1,2,CCCV_Chg,2025-10-29 09:39:52.539,0.24933333333333335
1,2,CCCV_Chg,2025-10-29 09:39:53.539,0.25866666666666666
1,2,CCCV_Chg,2025-10-29 09:39:54.538,0.268
1,2,CCCV_Chg,2025-10-29 09:39:55.538,0.2773333333333333
1,2,CCCV_Chg,2025-10-29 09:39:56.536,0.2866666666666667
1,2,CCCV_Chg,2025-10-29 09:39:57.537,0.296
1,2,CCCV_Chg,2025-10-29 09:39:58.537,0.30533333333333335
1,2,CCCV_Chg,2025-10-29 09:39:59.536,0.314
1,2,CCCV_Chg,2025-10-29 09:40:00.531,0.3233333333333333
1,2,CCCV_Chg,2025-10-29 09:40:01.530,0.33266666666666667
1,2,CCCV_Chg,2025-10-29 09:40:02.531,0.34199999999999997
