Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:37:44.672,0.0
1,1,Rest,2025-10-29 09:37:45.673,0.0
1,1,Rest,2025-10-29 09:37:46.665,0.0
1,1,Rest,2025-10-29 09:37:47.664,0.0
1,1,Rest,2025-10-29 09:37:48.665,0.0
1,1,Rest,2025-10-29 09:37:49.665,0.0
1,1,Rest,2025-10-29 09:37:50.665,0.0
1,1,Rest,2025-10-29 09:37:51.664,0.0
1,1,Rest,2025-10-29 09:37:52.642,0.0
1,1,Rest,2025-10-29 09:37:53.643,0.0
1,1,Rest,2025-10-29 09:37:54.643,0.0
1,1,Rest,2025-10-29 09:37:55.643,0.0
1,1,Rest,2025-10-29 09:37:56.644,0.0
1,1,Rest,2025-10-29 09:37:57.644,0.0
1,1,Rest,2025-10-29 09:37:58.652,0.0
1,1,Rest,2025-10-29 09:37:59.652,0.0
1,1,Rest,2025-10-29 09:38:00.653,0.0
1,1,Rest,2025-10-29 09:38:01.650,0.0
1,1,Rest,2025-10-29 09:38:02.652,0.0
1,1,Rest,2025-10-29 09:38:03.652,0.0
1,1,Rest,2025-10-29 09:38:04.525,0.0
1,1,Rest,2025-10-29 09:38:05.524,0.0
1,1,Rest,2025-10-29 09:38:06.525,0.0
1,1,Rest,2025-10-29 09:38:07.524,0.0
1,1,Rest,2025-10-29 09:38:08.525,0.0
1,1,Rest,2025-10-29 09:38:09.524,0.0
1,1,Rest,2025-10-29 09:38:10.405,0.0
1,1,Rest,2025-10-29 09:38:11.403,0.0
1,1,Rest,2025-10-29 09:38:12.403,0.0
1,1,Rest,2025-10-29 09:38:13.402,0.0
1,1,Rest,2025-10-29 09:38:14.403,0.0
1,2,CCCV_Chg,2025-10-29 09:38:14.448,0.0
1,2,CCCV_Chg,2025-10-29 09:38:15.450,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:38:16.409,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:38:17.409,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:38:18.411,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:38:19.408,0.046
1,2,CCCV_Chg,2025-10-29 09:38:20.409,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:38:21.408,0.06466666666666666
1,2,CCCV_Chg,2025-10-29 09:38:22.451,0.07333333333333333
1,2,CCCV_Chg,2025-10-29 09:38:23.449,0.08266666666666667
1,2,CCCV_Chg,2025-10-29 09:38:24.450,0.092
1,2,CCCV_Chg,2025-10-29 09:38:25.451,0.10133333333333333
1,2,CCCV_Chg,2025-10-29 09:38:26.450,0.11066666666666668
1,2,CCCV_Chg,2025-10-29 09:38:27.448,0.12
