Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:36:37.773,0.0
1,1,Rest,2025-10-29 09:36:38.773,0.0
1,1,Rest,2025-10-29 09:36:39.776,0.0
1,1,Rest,2025-10-29 09:36:40.774,0.0
1,1,Rest,2025-10-29 09:36:41.772,0.0
1,1,Rest,2025-10-29 09:36:42.773,0.0
1,1,Rest,2025-10-29 09:36:43.773,0.0
1,1,Rest,2025-10-29 09:36:44.773,0.0
1,1,Rest,2025-10-29 09:36:45.773,0.0
1,1,Rest,2025-10-29 09:36:46.772,0.0
1,1,Rest,2025-10-29 09:36:47.772,0.0
1,1,Rest,2025-10-29 09:36:48.772,0.0
1,1,Rest,2025-10-29 09:36:49.770,0.0
1,1,Rest,2025-10-29 09:36:50.772,0.0
1,1,Rest,2025-10-29 09:36:51.769,0.0
1,1,Rest,2025-10-29 09:36:52.772,0.0
1,1,Rest,2025-10-29 09:36:53.770,0.0
1,1,Rest,2025-10-29 09:36:54.770,0.0
1,1,Rest,2025-10-29 09:36:55.773,0.0
1,1,Rest,2025-10-29 09:36:56.773,0.0
1,1,Rest,2025-10-29 09:36:57.771,0.0
1,1,Rest,2025-10-29 09:36:58.765,0.0
1,1,Rest,2025-10-29 09:36:59.764,0.0
1,1,Rest,2025-10-29 09:37:00.765,0.0
1,1,Rest,2025-10-29 09:37:01.765,0.0
1,1,Rest,2025-10-29 09:37:02.762,0.0
1,1,Rest,2025-10-29 09:37:03.762,0.0
1,1,Rest,2025-10-29 09:37:04.763,0.0
1,1,Rest,2025-10-29 09:37:05.764,0.0
1,1,Rest,2025-10-29 09:37:06.764,0.0
1,1,Rest,2025-10-29 09:37:07.764,0.0
1,2,CCCV_Chg,2025-10-29 09:37:07.799,0.0
1,2,CCCV_Chg,2025-10-29 09:37:08.802,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:37:09.801,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:37:10.606,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:37:11.603,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:37:12.605,0.046
1,2,CCCV_Chg,2025-10-29 09:37:13.602,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:37:14.604,0.064
1,2,CCCV_Chg,2025-10-29 09:37:15.606,0.07333333333333333
1,2,CCCV_Chg,2025-10-29 09:37:16.624,0.08266666666666667
1,2,CCCV_Chg,2025-10-29 09:37:17.623,0.092
1,2,CCCV_Chg,2025-10-29 09:37:18.625,0.10133333333333333
1,2,CCCV_Chg,2025-10-29 09:37:19.623,0.11066666666666668
1,2,CCCV_Chg,2025-10-29 09:37:20.624,0.12
1,2,CCCV_Chg,2025-10-29 09:37:21.623,0.12933333333333333
1,2,CCCV_Chg,2025-10-29 09:37:22.613,0.13866666666666666
1,2,CCCV_Chg,2025-10-29 09:37:23.616,0.14733333333333334
1,2,CCCV_Chg,2025-10-29 09:37:24.613,0.15666666666666665
1,2,CCCV_Chg,2025-10-29 09:37:25.615,0.166
1,2,CCCV_Chg,2025-10-29 09:37:26.616,0.17533333333333334
1,2,CCCV_Chg,2025-10-29 09:37:27.615,0.18466666666666667
1,2,CCCV_Chg,2025-10-29 09:37:28.579,0.19399999999999998
1,2,CCCV_Chg,2025-10-29 09:37:29.577,0.2033333333333333
1,2,CCCV_Chg,2025-10-29 09:37:30.577,0.2126666666666667
1,2,CCCV_Chg,2025-10-29 09:37:31.577,0.22200000000000003
1,2,CCCV_Chg,2025-10-29 09:37:32.579,0.23066666666666666
1,2,CCCV_Chg,2025-10-29 09:37:33.579,0.24
1,2,CCCV_Chg,2025-10-29 09:37:34.578,0.24933333333333335
1,2,CCCV_Chg,2025-10-29 09:37:35.578,0.25866666666666666
1,2,CCCV_Chg,2025-10-29 09:37:36.576,0.268
1,2,CCCV_Chg,2025-10-29 09:37:37.577,0.2773333333333333
1,2,CCCV_Chg,2025-10-29 09:37:38.578,0.2866666666666667
