Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:42:04.240,0.0
1,1,Rest,2025-10-29 09:42:05.240,0.0
1,1,Rest,2025-10-29 09:42:06.242,0.0
1,1,Rest,2025-10-29 09:42:07.233,0.0
1,1,Rest,2025-10-29 09:42:08.233,0.0
1,1,Rest,2025-10-29 09:42:09.233,0.0
1,1,Rest,2025-10-29 09:42:10.232,0.0
1,1,Rest,2025-10-29 09:42:11.233,0.0
1,1,Rest,2025-10-29 09:42:12.234,0.0
1,1,Rest,2025-10-29 09:42:13.232,0.0
1,1,Rest,2025-10-29 09:42:13.934,0.0
1,1,Rest,2025-10-29 09:42:14.932,0.0
1,1,Rest,2025-10-29 09:42:15.932,0.0
1,1,Rest,2025-10-29 09:42:16.935,0.0
1,1,Rest,2025-10-29 09:42:17.934,0.0
1,1,Rest,2025-10-29 09:42:19.194,0.0
1,1,Rest,2025-10-29 09:42:20.194,0.0
1,1,Rest,2025-10-29 09:42:21.195,0.0
1,1,Rest,2025-10-29 09:42:22.193,0.0
1,1,Rest,2025-10-29 09:42:23.194,0.0
1,1,Rest,2025-10-29 09:42:24.192,0.0
1,1,Rest,2025-10-29 09:42:25.196,0.0
1,1,Rest,2025-10-29 09:42:25.700,0.0
1,1,Rest,2025-10-29 09:42:26.697,0.0
1,1,Rest,2025-10-29 09:42:27.696,0.0
1,1,Rest,2025-10-29 09:42:28.699,0.0
1,1,Rest,2025-10-29 09:42:29.697,0.0
1,1,Rest,2025-10-29 09:42:30.697,0.0
1,1,Rest,2025-10-29 09:42:31.678,0.0
1,1,Rest,2025-10-29 09:42:32.675,0.0
1,1,Rest,2025-10-29 09:42:33.678,0.0
1,2,CCCV_Chg,2025-10-29 09:42:33.720,0.0
1,2,CCCV_Chg,2025-10-29 09:42:34.721,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:42:35.719,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:42:36.722,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:42:37.720,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:42:38.720,0.046
1,2,CCCV_Chg,2025-10-29 09:42:39.723,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:42:40.721,0.06466666666666666
1,2,CCCV_Chg,2025-10-29 09:42:41.722,0.074
1,2,CCCV_Chg,2025-10-29 09:42:42.719,0.08266666666666667
1,2,CCCV_Chg,2025-10-29 09:42:43.726,0.092
1,2,CCCV_Chg,2025-10-29 09:42:44.725,0.10133333333333333
1,2,CCCV_Chg,2025-10-29 09:42:45.725,0.11066666666666668
1,2,CCCV_Chg,2025-10-29 09:42:46.725,0.12
1,2,CCCV_Chg,2025-10-29 09:42:47.724,0.12933333333333333
1,2,CCCV_Chg,2025-10-29 09:42:48.726,0.13866666666666666
1,2,CCCV_Chg,2025-10-29 09:42:49.720,0.148
1,2,CCCV_Chg,2025-10-29 09:42:50.720,0.15733333333333333
1,2,CCCV_Chg,2025-10-29 09:42:51.718,0.166
1,2,CCCV_Chg,2025-10-29 09:42:52.720,0.17533333333333334
1,2,CCCV_Chg,2025-10-29 09:42:53.719,0.18466666666666667
1,2,CCCV_Chg,2025-10-29 09:42:54.720,0.19399999999999998
1,2,CCCV_Chg,2025-10-29 09:42:56.704,0.2033333333333333
1,2,CCCV_Chg,2025-10-29 09:42:57.704,0.2126666666666667
1,2,CCCV_Chg,2025-10-29 09:42:58.703,0.22200000000000003
1,2,CCCV_Chg,2025-10-29 09:42:59.702,0.2313333333333333
1,2,CCCV_Chg,2025-10-29 09:43:00.703,0.24
1,2,CCCV_Chg,2025-10-29 09:43:01.705,0.24933333333333335
1,2,CCCV_Chg,2025-10-29 09:43:02.685,0.25866666666666666
1,2,CCCV_Chg,2025-10-29 09:43:03.686,0.268
1,2,CCCV_Chg,2025-10-29 09:43:04.682,0.2773333333333333
1,2,CCCV_Chg,2025-10-29 09:43:05.685,0.2866666666666667
1,2,CCCV_Chg,2025-10-29 09:43:06.682,0.296
1,2,CCCV_Chg,2025-10-29 09:43:07.684,0.30533333333333335
1,2,CCCV_Chg,2025-10-29 09:43:08.698,0.31466666666666665
1,2,CCCV_Chg,2025-10-29 09:43:09.698,0.3233333333333333
1,2,CCCV_Chg,2025-10-29 09:43:10.699,0.33266666666666667
1,2,CCCV_Chg,2025-10-29 09:43:11.695,0.34199999999999997
1,2,CCCV_Chg,2025-10-29 09:43:12.699,0.3513333333333334
1,2,CCCV_Chg,2025-10-29 09:43:13.698,0.3606666666666667
1,2,CCCV_Chg,2025-10-29 09:43:14.691,0.37
1,2,CCCV_Chg,2025-10-29 09:43:15.691,0.3793333333333333
1,2,CCCV_Chg,2025-10-29 09:43:16.688,0.3886666666666666
1,2,CCCV_Chg,2025-10-29 09:43:17.689,0.398
1,2,CCCV_Chg,2025-10-29 09:43:18.689,0.4066666666666666
1,2,CCCV_Chg,2025-10-29 09:43:19.689,0.416
1,2,CCCV_Chg,2025-10-29 09:43:20.678,0.4253333333333334
1,2,CCCV_Chg,2025-10-29 09:43:21.681,0.4346666666666667
1,2,CCCV_Chg,2025-10-29 09:43:22.680,0.44400000000000006
1,2,CCCV_Chg,2025-10-29 09:43:23.678,0.45333333333333337
1,2,CCCV_Chg,2025-10-29 09:43:24.680,0.4626666666666666
1,2,CCCV_Chg,2025-10-29 09:43:25.678,0.4719999999999999
1,2,CCCV_Chg,2025-10-29 09:43:26.668,0.48133333333333334
1,2,CCCV_Chg,2025-10-29 09:43:27.666,0.49
1,2,CCCV_Chg,2025-10-29 09:43:28.668,0.4993333333333333
1,2,CCCV_Chg,2025-10-29 09:43:29.666,0.5086666666666666
1,2,CCCV_Chg,2025-10-29 09:43:30.666,0.518
1,2,CCCV_Chg,2025-10-29 09:43:31.666,0.5273333333333334
1,2,CCCV_Chg,2025-10-29 09:43:32.637,0.5366666666666667
1,2,CCCV_Chg,2025-10-29 09:43:33.637,0.5459999999999999
1,2,CCCV_Chg,2025-10-29 09:43:34.637,0.5553333333333332
1,2,CCCV_Chg,2025-10-29 09:43:35.637,0.5646666666666667
1,2,CCCV_Chg,2025-10-29 09:43:36.640,0.5733333333333334
1,2,CCCV_Chg,2025-10-29 09:43:37.640,0.5826666666666667
1,2,CCCV_Chg,2025-10-29 09:43:38.660,0.592
1,2,CCCV_Chg,2025-10-29 09:43:39.660,0.6013333333333333
1,2,CCCV_Chg,2025-10-29 09:43:40.661,0.6106666666666667
1,2,CCCV_Chg,2025-10-29 09:43:41.661,0.6200000000000001
1,2,CCCV_Chg,2025-10-29 09:43:42.661,0.6293333333333333
1,2,CCCV_Chg,2025-10-29 09:43:43.658,0.6386666666666666
1,2,CCCV_Chg,2025-10-29 09:43:44.613,0.6479999999999999
1,2,CCCV_Chg,2025-10-29 09:43:45.612,0.6566666666666667
1,2,CCCV_Chg,2025-10-29 09:43:46.615,0.666
1,2,CCCV_Chg,2025-10-29 09:43:47.615,0.6753333333333332
1,2,CCCV_Chg,2025-10-29 09:43:48.612,0.6846666666666665
1,2,CCCV_Chg,2025-10-29 09:43:49.613,0.694
1,2,CCCV_Chg,2025-10-29 09:43:50.613,0.7033333333333334
1,2,CCCV_Chg,2025-10-29 09:43:51.611,0.7126666666666667
1,2,CCCV_Chg,2025-10-29 09:43:52.614,0.722
1,2,CCCV_Chg,2025-10-29 09:43:53.611,0.7313333333333333
1,2,CCCV_Chg,2025-10-29 09:43:54.610,0.74
1,2,CCCV_Chg,2025-10-29 09:43:55.613,0.75
1,2,CCCV_Chg,2025-10-29 09:43:56.612,0.7586666666666666
1,2,CCCV_Chg,2025-10-29 09:43:57.613,0.7679999999999999
1,2,CCCV_Chg,2025-10-29 09:43:58.613,0.7773333333333332
1,2,CCCV_Chg,2025-10-29 09:43:59.610,0.7866666666666666
1,2,CCCV_Chg,2025-10-29 09:44:00.613,0.796
1,2,CCCV_Chg,2025-10-29 09:44:01.610,0.8053333333333332
1,2,CCCV_Chg,2025-10-29 09:44:02.635,0.8146666666666667
1,2,CCCV_Chg,2025-10-29 09:44:03.636,0.824
1,2,CCCV_Chg,2025-10-29 09:44:04.635,0.8326666666666668
1,2,CCCV_Chg,2025-10-29 09:44:05.634,0.8419999999999999
1,2,CCCV_Chg,2025-10-29 09:44:06.636,0.8513333333333333
1,2,CCCV_Chg,2025-10-29 09:44:07.636,0.8606666666666667
1,2,CCCV_Chg,2025-10-29 09:44:08.625,0.8699999999999999
1,2,CCCV_Chg,2025-10-29 09:44:09.628,0.8793333333333333
1,2,CCCV_Chg,2025-10-29 09:44:10.625,0.8886666666666666
1,2,CCCV_Chg,2025-10-29 09:44:11.627,0.898
1,2,CCCV_Chg,2025-10-29 09:44:12.626,0.9066666666666667
1,2,CCCV_Chg,2025-10-29 09:44:13.629,0.9160000000000001
1,2,CCCV_Chg,2025-10-29 09:44:14.567,0.9253333333333332
1,2,CCCV_Chg,2025-10-29 09:44:15.564,0.9346666666666666
1,2,CCCV_Chg,2025-10-29 09:44:16.567,0.9439999999999998
1,2,CCCV_Chg,2025-10-29 09:44:17.566,0.9533333333333333
1,2,CCCV_Chg,2025-10-29 09:44:18.565,0.9626666666666667
1,2,CCCV_Chg,2025-10-29 09:44:19.565,0.972
1,2,CCCV_Chg,2025-10-29 09:44:20.584,0.9813333333333334
1,2,CCCV_Chg,2025-10-29 09:44:21.586,0.9906666666666666
1,2,CCCV_Chg,2025-10-29 09:44:22.583,0.9993333333333333
1,2,CCCV_Chg,2025-10-29 09:44:23.584,1.0086666666666666
1,2,CCCV_Chg,2025-10-29 09:44:24.585,1.018
1,2,CCCV_Chg,2025-10-29 09:44:25.584,1.0273333333333332
1,2,CCCV_Chg,2025-10-29 09:44:26.609,1.0366666666666666
1,2,CCCV_Chg,2025-10-29 09:44:27.606,1.0459999999999998
1,2,CCCV_Chg,2025-10-29 09:44:28.609,1.0553333333333332
1,2,CCCV_Chg,2025-10-29 09:44:29.609,1.0646666666666667
1,2,CCCV_Chg,2025-10-29 09:44:30.606,1.0733333333333335
1,2,CCCV_Chg,2025-10-29 09:44:31.609,1.0826666666666667
1,2,CCCV_Chg,2025-10-29 09:44:32.399,1.0919999999999999
1,2,CCCV_Chg,2025-10-29 09:44:33.400,1.1013333333333333
1,2,CCCV_Chg,2025-10-29 09:44:34.400,1.1106666666666665
1,2,CCCV_Chg,2025-10-29 09:44:35.397,1.1199999999999999
1,2,CCCV_Chg,2025-10-29 09:44:36.397,1.1293333333333333
1,2,CCCV_Chg,2025-10-29 09:44:37.400,1.1386666666666667
1,2,CCCV_Chg,2025-10-29 09:44:38.365,1.1480000000000001
1,2,CCCV_Chg,2025-10-29 09:44:39.365,1.1573333333333333
1,2,CCCV_Chg,2025-10-29 09:44:40.365,1.166
1,2,CCCV_Chg,2025-10-29 09:44:41.368,1.1753333333333333
1,2,CCCV_Chg,2025-10-29 09:44:42.368,1.1846666666666668
1,2,CCCV_Chg,2025-10-29 09:44:43.367,1.194
1,2,CCCV_Chg,2025-10-29 09:44:44.377,1.2033333333333334
1,2,CCCV_Chg,2025-10-29 09:44:45.376,1.2126666666666666
1,2,CCCV_Chg,2025-10-29 09:44:46.375,1.222
1,2,CCCV_Chg,2025-10-29 09:44:47.377,1.2313333333333332
1,2,CCCV_Chg,2025-10-29 09:44:48.376,1.2406666666666666
1,2,CCCV_Chg,2025-10-29 09:44:49.376,1.2493333333333334
1,2,CCCV_Chg,2025-10-29 09:44:50.385,1.2586666666666666
1,2,CCCV_Chg,2025-10-29 09:44:51.384,1.2679999999999998
1,2,CCCV_Chg,2025-10-29 09:44:52.386,1.2773333333333332
1,2,CCCV_Chg,2025-10-29 09:44:53.383,1.2866666666666666
1,2,CCCV_Chg,2025-10-29 09:44:54.383,1.2959999999999998
1,2,CCCV_Chg,2025-10-29 09:44:55.387,1.3053333333333335
1,2,CCCV_Chg,2025-10-29 09:44:56.369,1.3146666666666667
1,2,CCCV_Chg,2025-10-29 09:44:57.369,1.324
1,2,CCCV_Chg,2025-10-29 09:44:58.369,1.3326666666666667
1,2,CCCV_Chg,2025-10-29 09:44:59.369,1.3419999999999999
1,2,CCCV_Chg,2025-10-29 09:45:00.367,1.3513333333333333
1,2,CCCV_Chg,2025-10-29 09:45:01.369,1.3606666666666667
1,2,CCCV_Chg,2025-10-29 09:45:02.350,1.37
1,2,CCCV_Chg,2025-10-29 09:45:03.350,1.3793333333333333
1,2,CCCV_Chg,2025-10-29 09:45:04.353,1.388666666666667
1,2,CCCV_Chg,2025-10-29 09:45:05.351,1.398
1,2,CCCV_Chg,2025-10-29 09:45:06.351,1.4073333333333335
1,2,CCCV_Chg,2025-10-29 09:45:07.353,1.4160000000000001
1,2,CCCV_Chg,2025-10-29 09:45:08.336,1.4253333333333333
1,2,CCCV_Chg,2025-10-29 09:45:09.335,1.4346666666666668
1,2,CCCV_Chg,2025-10-29 09:45:10.337,1.444
1,2,CCCV_Chg,2025-10-29 09:45:11.337,1.4533333333333334
1,2,CCCV_Chg,2025-10-29 09:45:12.335,1.4626666666666666
1,2,CCCV_Chg,2025-10-29 09:45:13.336,1.472
1,2,CCCV_Chg,2025-10-29 09:45:14.334,1.4813333333333334
1,2,CCCV_Chg,2025-10-29 09:45:15.332,1.4906666666666668
1,2,CCCV_Chg,2025-10-29 09:45:16.334,1.4993333333333334
1,2,CCCV_Chg,2025-10-29 09:45:17.334,1.5086666666666666
1,2,CCCV_Chg,2025-10-29 09:45:18.332,1.5173333333333332
1,2,CCCV_Chg,2025-10-29 09:45:19.334,1.5246666666666666
1,2,CCCV_Chg,2025-10-29 09:45:20.327,1.532
1,2,CCCV_Chg,2025-10-29 09:45:21.325,1.5393333333333334
1,2,CCCV_Chg,2025-10-29 09:45:22.325,1.546
1,2,CCCV_Chg,2025-10-29 09:45:23.323,1.5526666666666669
1,2,CCCV_Chg,2025-10-29 09:45:24.327,1.5586666666666666
1,2,CCCV_Chg,2025-10-29 09:45:25.324,1.5646666666666667
1,2,CCCV_Chg,2025-10-29 09:45:26.309,1.5706666666666667
1,2,CCCV_Chg,2025-10-29 09:45:27.309,1.576
1,2,CCCV_Chg,2025-10-29 09:45:28.308,1.582
1,2,CCCV_Chg,2025-10-29 09:45:29.311,1.5873333333333333
1,2,CCCV_Chg,2025-10-29 09:45:30.310,1.5926666666666665
1,2,CCCV_Chg,2025-10-29 09:45:31.309,1.5973333333333333
1,2,CCCV_Chg,2025-10-29 09:45:32.308,1.6026666666666665
1,2,CCCV_Chg,2025-10-29 09:45:33.307,1.6073333333333333
1,2,CCCV_Chg,2025-10-29 09:45:34.306,1.6120000000000003
1,2,CCCV_Chg,2025-10-29 09:45:35.306,1.6166666666666667
1,2,CCCV_Chg,2025-10-29 09:45:36.306,1.6213333333333333
1,2,CCCV_Chg,2025-10-29 09:45:37.306,1.6260000000000001
1,2,CCCV_Chg,2025-10-29 09:45:38.271,1.63
1,2,CCCV_Chg,2025-10-29 09:45:39.269,1.6340000000000001
1,2,CCCV_Chg,2025-10-29 09:45:40.269,1.638
1,2,CCCV_Chg,2025-10-29 09:45:41.269,1.6426666666666665
1,2,CCCV_Chg,2025-10-29 09:45:42.271,1.646
1,2,CCCV_Chg,2025-10-29 09:45:43.269,1.6500000000000001
1,2,CCCV_Chg,2025-10-29 09:45:44.288,1.654
1,2,CCCV_Chg,2025-10-29 09:45:45.286,1.6573333333333335
1,2,CCCV_Chg,2025-10-29 09:45:46.286,1.6613333333333333
1,2,CCCV_Chg,2025-10-29 09:45:47.286,1.6646666666666667
1,2,CCCV_Chg,2025-10-29 09:45:48.288,1.6679999999999997
1,2,CCCV_Chg,2025-10-29 09:45:49.285,1.6713333333333333
1,2,CCCV_Chg,2025-10-29 09:45:50.288,1.6746666666666667
1,2,CCCV_Chg,2025-10-29 09:45:51.286,1.678
1,2,CCCV_Chg,2025-10-29 09:45:52.289,1.6813333333333333
1,2,CCCV_Chg,2025-10-29 09:45:53.287,1.6846666666666665
1,2,CCCV_Chg,2025-10-29 09:45:54.288,1.6873333333333334
1,2,CCCV_Chg,2025-10-29 09:45:55.288,1.6906666666666668
1,2,CCCV_Chg,2025-10-29 09:45:56.276,1.6933333333333336
1,2,CCCV_Chg,2025-10-29 09:45:57.278,1.6966666666666665
1,2,CCCV_Chg,2025-10-29 09:45:58.277,1.6993333333333331
1,2,CCCV_Chg,2025-10-29 09:45:59.278,1.702
1,2,CCCV_Chg,2025-10-29 09:46:00.278,1.7046666666666666
1,2,CCCV_Chg,2025-10-29 09:46:01.276,1.7073333333333334
1,2,CCCV_Chg,2025-10-29 09:46:02.262,1.71
1,2,CCCV_Chg,2025-10-29 09:46:03.259,1.7126666666666666
1,2,CCCV_Chg,2025-10-29 09:46:04.260,1.7153333333333334
1,2,CCCV_Chg,2025-10-29 09:46:05.262,1.718
1,2,CCCV_Chg,2025-10-29 09:46:06.261,1.7206666666666666
1,2,CCCV_Chg,2025-10-29 09:46:07.262,1.7226666666666668
1,2,CCCV_Chg,2025-10-29 09:46:08.242,1.7253333333333332
1,2,CCCV_Chg,2025-10-29 09:46:09.241,1.7273333333333336
1,2,CCCV_Chg,2025-10-29 09:46:10.243,1.7300000000000002
1,2,CCCV_Chg,2025-10-29 09:46:11.239,1.7319999999999998
1,2,CCCV_Chg,2025-10-29 09:46:12.242,1.7346666666666666
1,2,CCCV_Chg,2025-10-29 09:46:13.242,1.7366666666666666
1,2,CCCV_Chg,2025-10-29 09:46:14.193,1.7386666666666668
1,2,CCCV_Chg,2025-10-29 09:46:15.193,1.7413333333333332
1,2,CCCV_Chg,2025-10-29 09:46:16.194,1.7433333333333336
1,2,CCCV_Chg,2025-10-29 09:46:17.195,1.7453333333333332
1,2,CCCV_Chg,2025-10-29 09:46:18.194,1.7473333333333334
1,2,CCCV_Chg,2025-10-29 09:46:19.196,1.7493333333333334
1,2,CCCV_Chg,2025-10-29 09:46:20.216,1.7513333333333332
1,2,CCCV_Chg,2025-10-29 09:46:21.215,1.7533333333333332
1,2,CCCV_Chg,2025-10-29 09:46:22.219,1.7553333333333334
1,2,CCCV_Chg,2025-10-29 09:46:23.216,1.7573333333333334
1,2,CCCV_Chg,2025-10-29 09:46:24.218,1.7593333333333332
1,2,CCCV_Chg,2025-10-29 09:46:25.216,1.7606666666666666
1,2,CCCV_Chg,2025-10-29 09:46:26.178,1.7626666666666668
1,2,CCCV_Chg,2025-10-29 09:46:27.174,1.7646666666666664
1,2,CCCV_Chg,2025-10-29 09:46:28.178,1.7666666666666668
1,2,CCCV_Chg,2025-10-29 09:46:29.177,1.7680000000000002
1,2,CCCV_Chg,2025-10-29 09:46:30.175,1.7699999999999998
1,2,CCCV_Chg,2025-10-29 09:46:31.174,1.7713333333333334
1,2,CCCV_Chg,2025-10-29 09:46:32.167,1.7733333333333334
1,2,CCCV_Chg,2025-10-29 09:46:33.165,1.7746666666666668
1,2,CCCV_Chg,2025-10-29 09:46:34.164,1.7766666666666666
1,2,CCCV_Chg,2025-10-29 09:46:35.166,1.7779999999999998
1,2,CCCV_Chg,2025-10-29 09:46:36.164,1.78
1,2,CCCV_Chg,2025-10-29 09:46:37.164,1.7813333333333334
1,2,CCCV_Chg,2025-10-29 09:46:38.207,1.7833333333333332
1,2,CCCV_Chg,2025-10-29 09:46:39.207,1.7846666666666666
1,2,CCCV_Chg,2025-10-29 09:46:40.205,1.7859999999999998
1,2,CCCV_Chg,2025-10-29 09:46:41.207,1.7873333333333334
1,2,CCCV_Chg,2025-10-29 09:46:42.205,1.7893333333333334
1,2,CCCV_Chg,2025-10-29 09:46:43.205,1.7906666666666669
1,2,CCCV_Chg,2025-10-29 09:46:44.176,1.7920000000000003
1,2,CCCV_Chg,2025-10-29 09:46:45.176,1.7933333333333332
1,2,CCCV_Chg,2025-10-29 09:46:46.179,1.7946666666666666
1,2,CCCV_Chg,2025-10-29 09:46:47.178,1.7966666666666666
1,2,CCCV_Chg,2025-10-29 09:46:48.177,1.798
1,2,CCCV_Chg,2025-10-29 09:46:49.178,1.7993333333333332
1,2,CCCV_Chg,2025-10-29 09:46:50.180,1.8006666666666666
1,2,CCCV_Chg,2025-10-29 09:46:51.180,1.8019999999999998
1,2,CCCV_Chg,2025-10-29 09:46:52.181,1.8033333333333335
1,2,CCCV_Chg,2025-10-29 09:46:53.181,1.8046666666666666
1,2,CCCV_Chg,2025-10-29 09:46:54.180,1.806
1,2,CCCV_Chg,2025-10-29 09:46:55.181,1.8073333333333335
1,2,CCCV_Chg,2025-10-29 09:46:56.167,1.8086666666666669
1,2,CCCV_Chg,2025-10-29 09:46:57.167,1.8093333333333332
1,2,CCCV_Chg,2025-10-29 09:46:58.165,1.8106666666666666
1,2,CCCV_Chg,2025-10-29 09:46:59.164,1.812
1,2,CCCV_Chg,2025-10-29 09:47:00.165,1.8133333333333335
1,2,CCCV_Chg,2025-10-29 09:47:01.166,1.8146666666666664
1,2,CCCV_Chg,2025-10-29 09:47:02.145,1.8160000000000003
1,2,CCCV_Chg,2025-10-29 09:47:03.145,1.8166666666666669
1,2,CCCV_Chg,2025-10-29 09:47:04.148,1.8179999999999998
1,2,CCCV_Chg,2025-10-29 09:47:05.147,1.8193333333333335
1,2,CCCV_Chg,2025-10-29 09:47:06.145,1.8206666666666667
1,2,CCCV_Chg,2025-10-29 09:47:07.148,1.8213333333333335
1,2,CCCV_Chg,2025-10-29 09:47:08.162,1.8226666666666664
1,2,CCCV_Chg,2025-10-29 09:47:09.162,1.8240000000000003
1,2,CCCV_Chg,2025-10-29 09:47:10.161,1.8246666666666669
1,2,CCCV_Chg,2025-10-29 09:47:11.163,1.8259999999999998
1,2,CCCV_Chg,2025-10-29 09:47:12.162,1.8273333333333333
1,2,CCCV_Chg,2025-10-29 09:47:13.161,1.828
1,2,CCCV_Chg,2025-10-29 09:47:14.153,1.8293333333333335
1,2,CCCV_Chg,2025-10-29 09:47:15.153,1.83
1,2,CCCV_Chg,2025-10-29 09:47:16.150,1.8313333333333335
1,2,CCCV_Chg,2025-10-29 09:47:17.151,1.8326666666666669
1,2,CCCV_Chg,2025-10-29 09:47:18.153,1.8333333333333333
1,2,CCCV_Chg,2025-10-29 09:47:19.150,1.8346666666666664
1,2,CCCV_Chg,2025-10-29 09:47:20.100,1.8353333333333333
1,2,CCCV_Chg,2025-10-29 09:47:21.101,1.8366666666666667
1,2,CCCV_Chg,2025-10-29 09:47:22.101,1.8373333333333333
1,2,CCCV_Chg,2025-10-29 09:47:23.099,1.8386666666666667
1,2,CCCV_Chg,2025-10-29 09:47:24.099,1.839333333333333
1,2,CCCV_Chg,2025-10-29 09:47:25.099,1.840666666666667
1,2,CCCV_Chg,2025-10-29 09:47:26.168,1.8413333333333333
1,2,CCCV_Chg,2025-10-29 09:47:27.166,1.8419999999999999
