Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:39:46.294,0.0
1,1,Rest,2025-10-29 09:39:47.296,0.0
1,1,Rest,2025-10-29 09:39:48.295,0.0
1,1,Rest,2025-10-29 09:39:49.296,0.0
1,1,Rest,2025-10-29 09:39:50.297,0.0
1,1,Rest,2025-10-29 09:39:51.297,0.0
1,1,Rest,2025-10-29 09:39:52.296,0.0
1,1,Rest,2025-10-29 09:39:53.295,0.0
1,1,Rest,2025-10-29 09:39:54.294,0.0
1,1,Rest,2025-10-29 09:39:55.295,0.0
1,1,Rest,2025-10-29 09:39:56.295,0.0
1,1,Rest,2025-10-29 09:39:57.295,0.0
1,1,Rest,2025-10-29 09:39:58.294,0.0
1,1,Rest,2025-10-29 09:39:59.295,0.0
1,1,Rest,2025-10-29 09:40:00.266,0.0
1,1,Rest,2025-10-29 09:40:01.265,0.0
1,1,Rest,2025-10-29 09:40:02.267,0.0
1,1,Rest,2025-10-29 09:40:03.266,0.0
1,1,Rest,2025-10-29 09:40:04.266,0.0
1,1,Rest,2025-10-29 09:40:05.266,0.0
1,1,Rest,2025-10-29 09:40:06.283,0.0
1,1,Rest,2025-10-29 09:40:07.282,0.0
1,1,Rest,2025-10-29 09:40:08.284,0.0
1,1,Rest,2025-10-29 09:40:09.282,0.0
1,1,Rest,2025-10-29 09:40:10.283,0.0
1,1,Rest,2025-10-29 09:40:11.283,0.0
1,1,Rest,2025-10-29 09:40:12.272,0.0
1,1,Rest,2025-10-29 09:40:13.272,0.0
1,1,Rest,2025-10-29 09:40:14.275,0.0
1,1,Rest,2025-10-29 09:40:15.272,0.0
1,1,Rest,2025-10-29 09:40:16.273,0.0
1,2,CCCV_Chg,2025-10-29 09:40:16.303,0.0
1,2,CCCV_Chg,2025-10-29 09:40:17.304,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:40:18.249,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:40:19.247,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:40:20.248,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:40:21.248,0.046
1,2,CCCV_Chg,2025-10-29 09:40:22.250,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:40:23.250,0.064
1,2,CCCV_Chg,2025-10-29 09:40:24.289,0.07333333333333333
