Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:36:49.287,0.0
1,1,Rest,2025-10-29 09:36:50.289,0.0
1,1,Rest,2025-10-29 09:36:51.287,0.0
1,1,Rest,2025-10-29 09:36:52.290,0.0
1,1,Rest,2025-10-29 09:36:53.291,0.0
1,1,Rest,2025-10-29 09:36:54.290,0.0
1,1,Rest,2025-10-29 09:36:55.291,0.0
1,1,Rest,2025-10-29 09:36:56.288,0.0
1,1,Rest,2025-10-29 09:36:57.289,0.0
1,1,Rest,2025-10-29 09:36:58.282,0.0
1,1,Rest,2025-10-29 09:36:59.280,0.0
1,1,Rest,2025-10-29 09:37:00.283,0.0
1,1,Rest,2025-10-29 09:37:01.282,0.0
1,1,Rest,2025-10-29 09:37:02.280,0.0
1,1,Rest,2025-10-29 09:37:03.279,0.0
1,1,Rest,2025-10-29 09:37:04.280,0.0
1,1,Rest,2025-10-29 09:37:05.280,0.0
1,1,Rest,2025-10-29 09:37:06.280,0.0
1,1,Rest,2025-10-29 09:37:07.279,0.0
1,1,Rest,2025-10-29 09:37:08.282,0.0
1,1,Rest,2025-10-29 09:37:09.279,0.0
1,1,Rest,2025-10-29 09:37:10.082,0.0
1,1,Rest,2025-10-29 09:37:11.084,0.0
1,1,Rest,2025-10-29 09:37:12.086,0.0
1,1,Rest,2025-10-29 09:37:13.086,0.0
1,1,Rest,2025-10-29 09:37:14.085,0.0
1,1,Rest,2025-10-29 09:37:15.082,0.0
1,1,Rest,2025-10-29 09:37:16.101,0.0
1,1,Rest,2025-10-29 09:37:17.104,0.0
1,1,Rest,2025-10-29 09:37:18.103,0.0
1,1,Rest,2025-10-29 09:37:19.104,0.0
1,2,CCCV_Chg,2025-10-29 09:37:19.135,0.0
1,2,CCCV_Chg,2025-10-29 09:37:20.137,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:37:21.135,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:37:22.126,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:37:23.128,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:37:24.129,0.046
1,2,CCCV_Chg,2025-10-29 09:37:25.128,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:37:26.127,0.06466666666666666
1,2,CCCV_Chg,2025-10-29 09:37:27.129,0.07333333333333333
1,2,CCCV_Chg,2025-10-29 09:37:28.091,0.08266666666666667
1,2,CCCV_Chg,2025-10-29 09:37:29.090,0.092
1,2,CCCV_Chg,2025-10-29 09:37:30.092,0.10133333333333333
1,2,CCCV_Chg,2025-10-29 09:37:31.092,0.11066666666666668
1,2,CCCV_Chg,2025-10-29 09:37:32.091,0.12
1,2,CCCV_Chg,2025-10-29 09:37:33.094,0.12933333333333333
1,2,CCCV_Chg,2025-10-29 09:37:34.090,0.13866666666666666
1,2,CCCV_Chg,2025-10-29 09:37:35.091,0.148
1,2,CCCV_Chg,2025-10-29 09:37:36.092,0.15666666666666665
1,2,CCCV_Chg,2025-10-29 09:37:37.089,0.166
1,2,CCCV_Chg,2025-10-29 09:37:38.089,0.17533333333333334
1,2,CCCV_Chg,2025-10-29 09:37:39.090,0.18466666666666667
1,2,CCCV_Chg,2025-10-29 09:37:40.088,0.19399999999999998
1,2,CCCV_Chg,2025-10-29 09:37:40.843,0.2033333333333333
1,2,CCCV_Chg,2025-10-29 09:37:41.840,0.2126666666666667
1,2,CCCV_Chg,2025-10-29 09:37:42.844,0.22200000000000003
1,2,CCCV_Chg,2025-10-29 09:37:43.841,0.2313333333333333
1,2,CCCV_Chg,2025-10-29 09:37:44.842,0.24
1,2,CCCV_Chg,2025-10-29 09:37:45.842,0.24933333333333335
1,2,CCCV_Chg,2025-10-29 09:37:46.834,0.25866666666666666
1,2,CCCV_Chg,2025-10-29 09:37:47.834,0.268
1,2,CCCV_Chg,2025-10-29 09:37:48.835,0.2773333333333333
1,2,CCCV_Chg,2025-10-29 09:37:49.834,0.2866666666666667
1,2,CCCV_Chg,2025-10-29 09:37:50.835,0.296
1,2,CCCV_Chg,2025-10-29 09:37:51.836,0.30533333333333335
1,2,CCCV_Chg,2025-10-29 09:37:52.862,0.31466666666666665
1,2,CCCV_Chg,2025-10-29 09:37:53.864,0.32399999999999995
1,2,CCCV_Chg,2025-10-29 09:37:54.864,0.33266666666666667
1,2,CCCV_Chg,2025-10-29 09:37:55.862,0.34199999999999997
1,2,CCCV_Chg,2025-10-29 09:37:56.862,0.3513333333333334
1,2,CCCV_Chg,2025-10-29 09:37:57.861,0.3606666666666667
1,2,CCCV_Chg,2025-10-29 09:37:58.852,0.37
1,2,CCCV_Chg,2025-10-29 09:37:59.852,0.3793333333333333
1,2,CCCV_Chg,2025-10-29 09:38:00.856,0.3886666666666666
1,2,CCCV_Chg,2025-10-29 09:38:01.854,0.398
1,2,CCCV_Chg,2025-10-29 09:38:02.853,0.4066666666666666
1,2,CCCV_Chg,2025-10-29 09:38:03.855,0.416
1,2,CCCV_Chg,2025-10-29 09:38:04.835,0.4253333333333334
1,2,CCCV_Chg,2025-10-29 09:38:05.833,0.4346666666666667
1,2,CCCV_Chg,2025-10-29 09:38:06.835,0.44400000000000006
1,2,CCCV_Chg,2025-10-29 09:38:07.836,0.45333333333333337
1,2,CCCV_Chg,2025-10-29 09:38:08.836,0.4626666666666666
1,2,CCCV_Chg,2025-10-29 09:38:09.834,0.4719999999999999
1,2,CCCV_Chg,2025-10-29 09:38:10.568,0.48133333333333334
1,2,CCCV_Chg,2025-10-29 09:38:11.568,0.4906666666666667
1,2,CCCV_Chg,2025-10-29 09:38:12.567,0.4993333333333333
1,2,CCCV_Chg,2025-10-29 09:38:13.566,0.5086666666666666
1,2,CCCV_Chg,2025-10-29 09:38:14.568,0.518
1,2,CCCV_Chg,2025-10-29 09:38:15.567,0.5273333333333334
1,2,CCCV_Chg,2025-10-29 09:38:16.617,0.5366666666666667
1,2,CCCV_Chg,2025-10-29 09:38:17.615,0.5459999999999999
1,2,CCCV_Chg,2025-10-29 09:38:18.617,0.5553333333333332
1,2,CCCV_Chg,2025-10-29 09:38:19.617,0.5646666666666667
1,2,CCCV_Chg,2025-10-29 09:38:20.617,0.5740000000000001
1,2,CCCV_Chg,2025-10-29 09:38:21.615,0.5826666666666667
1,2,CCCV_Chg,2025-10-29 09:38:22.601,0.592
1,2,CCCV_Chg,2025-10-29 09:38:23.601,0.6013333333333333
1,2,CCCV_Chg,2025-10-29 09:38:24.603,0.6106666666666667
1,2,CCCV_Chg,2025-10-29 09:38:25.601,0.6200000000000001
1,2,CCCV_Chg,2025-10-29 09:38:26.602,0.6293333333333333
1,2,CCCV_Chg,2025-10-29 09:38:27.600,0.6386666666666666
1,2,CCCV_Chg,2025-10-29 09:38:28.607,0.6479999999999999
1,2,CCCV_Chg,2025-10-29 09:38:29.606,0.6573333333333333
1,2,CCCV_Chg,2025-10-29 09:38:30.608,0.666
1,2,CCCV_Chg,2025-10-29 09:38:31.608,0.6753333333333332
1,2,CCCV_Chg,2025-10-29 09:38:32.607,0.6846666666666665
1,2,CCCV_Chg,2025-10-29 09:38:33.607,0.694
1,2,CCCV_Chg,2025-10-29 09:38:34.606,0.7033333333333334
1,2,CCCV_Chg,2025-10-29 09:38:35.949,0.7126666666666667
1,2,CCCV_Chg,2025-10-29 09:38:36.950,0.722
1,2,CCCV_Chg,2025-10-29 09:38:37.949,0.7313333333333333
1,2,CCCV_Chg,2025-10-29 09:38:38.952,0.7406666666666667
1,2,CCCV_Chg,2025-10-29 09:38:39.950,0.7493333333333334
