Cycle No,Step No,Step name,Absolute time,soc
1,1,Rest,2025-10-29 09:38:04.066,0.0
1,1,Rest,2025-10-29 09:38:05.065,0.0
1,1,Rest,2025-10-29 09:38:06.066,0.0
1,1,Rest,2025-10-29 09:38:07.068,0.0
1,1,Rest,2025-10-29 09:38:08.067,0.0
1,1,Rest,2025-10-29 09:38:09.066,0.0
1,1,Rest,2025-10-29 09:38:10.073,0.0
1,1,Rest,2025-10-29 09:38:10.947,0.0
1,1,Rest,2025-10-29 09:38:11.945,0.0
1,1,Rest,2025-10-29 09:38:12.944,0.0
1,1,Rest,2025-10-29 09:38:13.947,0.0
1,1,Rest,2025-10-29 09:38:14.945,0.0
1,1,Rest,2025-10-29 09:38:15.946,0.0
1,1,Rest,2025-10-29 09:38:16.906,0.0
1,1,Rest,2025-10-29 09:38:17.906,0.0
1,1,Rest,2025-10-29 09:38:18.905,0.0
1,1,Rest,2025-10-29 09:38:19.905,0.0
1,1,Rest,2025-10-29 09:38:20.905,0.0
1,1,Rest,2025-10-29 09:38:21.905,0.0
1,1,Rest,2025-10-29 09:38:22.947,0.0
1,1,Rest,2025-10-29 09:38:23.944,0.0
1,1,Rest,2025-10-29 09:38:24.947,0.0
1,1,Rest,2025-10-29 09:38:25.944,0.0
1,1,Rest,2025-10-29 09:38:26.947,0.0
1,1,Rest,2025-10-29 09:38:27.944,0.0
1,1,Rest,2025-10-29 09:38:28.925,0.0
1,1,Rest,2025-10-29 09:38:29.924,0.0
1,1,Rest,2025-10-29 09:38:30.922,0.0
1,1,Rest,2025-10-29 09:38:31.922,0.0
1,1,Rest,2025-10-29 09:38:32.925,0.0
1,1,Rest,2025-10-29 09:38:33.923,0.0
1,2,CCCV_Chg,2025-10-29 09:38:33.968,0.0
1,2,CCCV_Chg,2025-10-29 09:38:35.325,0.008666666666666666
1,2,CCCV_Chg,2025-10-29 09:38:36.325,0.018000000000000002
1,2,CCCV_Chg,2025-10-29 09:38:37.326,0.027333333333333334
1,2,CCCV_Chg,2025-10-29 09:38:38.323,0.03666666666666667
1,2,CCCV_Chg,2025-10-29 09:38:39.323,0.046
1,2,CCCV_Chg,2025-10-29 09:38:40.323,0.05533333333333334
1,2,CCCV_Chg,2025-10-29 09:38:41.324,0.06466666666666666
1,2,CCCV_Chg,2025-10-29 09:38:41.979,0.07333333333333333
1,2,CCCV_Chg,2025-10-29 09:38:42.981,0.08266666666666667
1,2,CCCV_Chg,2025-10-29 09:38:43.979,0.092
1,2,CCCV_Chg,2025-10-29 09:38:44.980,0.10133333333333333
1,2,CCCV_Chg,2025-10-29 09:38:45.980,0.11066666666666668
1,2,CCCV_Chg,2025-10-29 09:38:46.979,0.12
1,2,CCCV_Chg,2025-10-29 09:38:47.962,0.12933333333333333
1,2,CCCV_Chg,2025-10-29 09:38:48.959,0.13866666666666666
1,2,CCCV_Chg,2025-10-29 09:38:49.961,0.148
1,2,CCCV_Chg,2025-10-29 09:38:50.961,0.15666666666666665
1,2,CCCV_Chg,2025-10-29 09:38:51.959,0.166
1,2,CCCV_Chg,2025-10-29 09:38:52.961,0.17533333333333334
1,2,CCCV_Chg,2025-10-29 09:38:53.970,0.18466666666666667
1,2,CCCV_Chg,2025-10-29 09:38:54.970,0.19399999999999998
1,2,CCCV_Chg,2025-10-29 09:38:55.971,0.2033333333333333
1,2,CCCV_Chg,2025-10-29 09:38:56.969,0.2126666666666667
1,2,CCCV_Chg,2025-10-29 09:38:57.970,0.22200000000000003
1,2,CCCV_Chg,2025-10-29 09:38:58.970,0.2313333333333333
1,2,CCCV_Chg,2025-10-29 09:38:59.969,0.24
1,2,CCCV_Chg,2025-10-29 09:39:00.971,0.24933333333333335
1,2,CCCV_Chg,2025-10-29 09:39:01.970,0.25866666666666666
1,2,CCCV_Chg,2025-10-29 09:39:02.972,0.268
1,2,CCCV_Chg,2025-10-29 09:39:03.971,0.2773333333333333
1,2,CCCV_Chg,2025-10-29 09:39:04.969,0.2866666666666667
1,2,CCCV_Chg,2025-10-29 09:39:05.966,0.296
1,2,CCCV_Chg,2025-10-29 09:39:06.965,0.30533333333333335
1,2,CCCV_Chg,2025-10-29 09:39:07.962,0.31466666666666665
1,2,CCCV_Chg,2025-10-29 09:39:08.966,0.3233333333333333
1,2,CCCV_Chg,2025-10-29 09:39:09.966,0.33266666666666667
1,2,CCCV_Chg,2025-10-29 09:39:10.963,0.34199999999999997
1,2,CCCV_Chg,2025-10-29 09:39:12.940,0.3513333333333334
1,2,CCCV_Chg,2025-10-29 09:39:13.939,0.3606666666666667
1,2,CCCV_Chg,2025-10-29 09:39:14.941,0.37
1,2,CCCV_Chg,2025-10-29 09:39:15.940,0.3793333333333333
1,2,CCCV_Chg,2025-10-29 09:39:16.943,0.3886666666666666
1,2,CCCV_Chg,2025-10-29 09:39:17.942,0.398
