time_s,dv_dt,d2v_dt2
11404.44,-4.000000000115023e-06,8.489261862587583e-06
11405.44,4.48926186247256e-06,2.14932479365997e-06
11406.441,2.881126979215054e-07,-4.100414759327679e-06
11407.425,-3.6533158367380025e-06,-0.584656754780652
11408.423,-1.1752761320677223,-0.058972026905337316
11408.461,-1.1758984930968157,0.026924612637093975
11409.461,-0.009433499999999873,0.5861069965484079
11410.461,-0.0036844999999998684,0.00323265509889914
11411.461,-0.002968189802201593,0.0005143857404336933
11412.462,-0.002655618184231212,0.0002958966582895133
11413.438,-0.002382394190218129,0.000252238834558555
11414.439,-0.0021583449380608855,0.00018977110932471837
11415.441,-0.0020023508008957247,0.00014167822675436714
11416.441,-0.0018746491658254705,0.00012074681233504529
11417.438,-0.001761177750319698,8.518816000169054e-05
11418.44,-0.0017046449986934942,6.620103146049968e-05
11419.394,-0.0016326050295518701,9.69816535244404e-05
11420.396,-0.001512836103344295,9.5800819448401e-05
11421.394,-0.0014408139371857587,6.707697423907397e-05
11422.395,-0.001378779814887432,6.275121438314307e-05
11423.395,-0.0013152503145552608,5.9329883131088224e-05
11424.397,-0.0012600182041262453,5.055674032777044e-05
11425.394,-0.001214141853276729,4.710541747049641e-05
11426.397,-0.0011657942375089547,4.873301461569583e-05
11427.395,-0.0011166323778988296,4.795997086713493e-05
11428.396,-0.0010699300699297254,4.35373868269128e-05
11429.397,-0.0010294705294713324,4.645779855892289e-05
11430.398,-0.0009769215572148493,4.381481517761577e-05
11431.44,-0.0009406833375251722,3.1762845574742344e-05
11432.439,-0.0009118396733076573,3.21286100633395e-05
11433.437,-0.0008765290121159897,2.8682384888828688e-05
11434.439,-0.0008545286032426436,2.9193552476938713e-05
11435.438,-0.0008181560709457081,2.570486091648728e-05
11436.44,-0.0008031574974638467,2.147722382716676e-05
11437.385,-0.0007770607909498572,3.089041433135633e-05
11438.384,-0.000742742742743137,3.435240060733461e-05
