time_s,dv_dt,d2v_dt2
33525.775,-9.99000998700419e-07,6.986020971744912e-06
33526.776,5.994005993992246e-06,6.4870194738708936e-06
33527.777,1.1988011987984493e-05,7.488856897972793e-07
33528.778,7.4932751450429436e-06,-0.6628273671460119
33529.776,-1.321008941099393,-0.05924673837670724
33529.804,-1.3216745602484667,0.01242935855351055
33530.806,-0.011133853199406296,0.6568875038093294
33531.804,-0.0027016496065992435,0.0045046960923307774
33532.806,-0.0021560794973489728,0.00039020219919521087
33533.806,-0.0019198483039031267,0.00021872641873238474
33534.791,-0.0017213863514979888,0.00018962637852635396
33535.789,-0.0015441295335421046,0.0001499669708401345
33536.792,-0.001421579586070365,0.0001105351761897706
33537.79,-0.0013228324541094683,9.684404235323139e-05
33538.791,-0.0012280009702312356,7.8142591888013e-05
33539.789,-0.001166525997192469,6.379086515946066e-05
33540.767,-0.0011020370496712673,7.29099361581418e-05
33541.767,-0.0010219999999998564,6.376852483558348e-05
33542.767,-0.0009745000000001003,4.73239341544085e-05
33543.767,-0.0009273521316910394,4.85635396049452e-05
33544.765,-0.000877475704891939,4.39532100293547e-05
33545.766,-0.000839525858176593,3.928823293896066e-05
33546.761,-0.000799072858026495,4.07908353494319e-05
33547.761,-0.000758146792736003,3.895477291390742e-05
33548.762,-0.0007211283019816772,3.2723774517515354e-05
33549.762,-0.0006926580087103229,2.749743704267936e-05
33550.76,-0.0006661845352369244,2.435059538086757e-05
33551.76,-0.0006440142315851105,2.5337472218556905e-05
33552.726,-0.000616582771070906,2.898142063819173e-05
33553.724,-0.0005870566962267176,2.8588514460450875e-05
33554.726,-0.0005594137319766546,2.561997564704731e-05
33555.726,-0.0005357576415847554,2.133163534478186e-05
33556.725,-0.0005167671463368606,2.3816367457721224e-05
33557.725,-0.00048813910449974074,2.909002246357452e-05
33558.74,-0.0004581367877083409,1.9549593706475772e-05
33559.739,-0.0004484484484469108,9.698037298695475e-06
