time_s,dv_dt,d2v_dt2
18741.836,7.984031936354084e-06,-1.3010052040221808e-05
18742.838,-5.052040207953468e-06,-9.483721046878496e-06
18743.836,-1.101156449667684e-05,2.585777059884289e-06
18744.827,-2.8310910504814046e-08,-0.7925340450173233
18745.825,-1.5874960462916334,-0.08079686559037214
18745.852,-1.588574652955458,0.0021404725938203245
18746.855,-0.018213701133280358,0.7885779223381015
18747.853,-0.0028787390229565446,0.007973508589129673
18748.855,-0.0023259399462811636,0.0003942667103275768
18749.855,-0.0020887879814395216,0.00023481763841933445
18750.832,-0.0018615993309696321,0.0002083513300242634
18751.83,-0.0016783208198150046,0.00015882237966335
18752.83,-0.0015443716095866478,0.00011915118492268433
18753.833,-0.0014397499177492001,9.943808455804273e-05
18754.83,-0.0013454371671188792,8.786294005539829e-05
18755.832,-0.0012641794054268907,7.818189109816214e-05
18756.832,-0.0011889053780542724,6.98602097212454e-05
18757.834,-0.001124340942490809,5.713332913152543e-05
18758.834,-0.0010744952733423574,5.5688339228366236e-05
18759.835,-0.0010128968845120045,5.471845049847732e-05
18760.832,-0.0009651133710200099,3.9428257911634096e-05
18761.835,-0.0009341426640243622,3.650830934484345e-05
18762.792,-0.0008940631885214767,4.8218217205141126e-05
18763.793,-0.0008391608391606908,5.0187582747994e-05
18764.794,-0.0007935876478599724,4.376997878017641e-05
18765.79,-0.000751734658586356,3.972207374979171e-05
18766.791,-0.0007142857142856673,3.1170008594290333e-05
18767.792,-0.0006893323013805741,2.0888852686612176e-05
18768.784,-0.0006725818443933385,2.3951155563913125e-05
18769.783,-0.000641546283046246,3.240219578312447e-05
18770.784,-0.0006077721052082374,3.749185860648475e-05
18771.782,-0.0005666225324900687,3.179746142933427e-05
18772.784,-0.0005442528102082012,2.008443800095497e-05
18773.783,-0.0005264201483707875,2.161125654327468e-05
18774.793,-0.0005007526039348953,1.2275594136060513e-05
18775.794,-0.0005014985014984019,-7.451524110953655e-07
