time_s,dv_dt,d2v_dt2
18757.05,-4.008016031736038e-06,-3.976057794071834e-06
18758.048,-7.97612171021811e-06,-9.939957358437638e-07
18759.051,-5.967106177617865e-06,6.747371824707176e-06
18760.049,5.4780439122659175e-06,-0.6357669862914724
18761.051,-1.2766363601661368,0.04238365837974101
18761.078,-1.274534205023934,0.11465141160191086
18761.997,-0.01825770107765967,0.7187590224289436
18762.994,-0.0028096410451652343,0.00804818381251246
18763.996,-0.002244031954127701,0.0004063584076611374
18764.994,-0.00199566178095556,0.00023548585296346615
18765.997,-0.0017729589181298966,0.00020347721057642552
18766.994,-0.0015884853114438435,0.00015528346058412887
18768.038,-0.0014588873318353013,9.907690845079899e-05
18769.039,-0.0013837623336181437,8.001875325303065e-05
18770.039,-0.0012987797392221,8.348456917084868e-05
18771.041,-0.0012166322242310734,7.527194054900762e-05
18772.042,-0.0011479966257859076,6.0665029577752685e-05
18773.04,-0.001095315489141102,5.635598510498913e-05
18774.032,-0.0010358909179761788,5.547161898354072e-05
18775.031,-0.0009849337652296786,5.241081007801863e-05
18776.028,-0.0009312845460409669,5.022621457572991e-05
18777.032,-0.0008844814681414626,4.3169788545706616e-05
18778.029,-0.000844853711861715,3.746313084390939e-05
18779.029,-0.000809681319661415,3.527263204310203e-05
18780.016,-0.0007747695812874156,3.873472925729389e-05
18781.015,-0.0007326729408307919,3.666908397051123e-05
18782.017,-0.0007014276117105478,3.215072386647858e-05
18783.015,-0.0006683792197299532,3.184742044672593e-05
18784.016,-0.000637772232869871,2.787122443178127e-05
18785.014,-0.0006126484352970696,2.476367730775336e-05
18786.019,-0.0005881763539354878,2.474081189057732e-05
18787.02,-0.0005630214842853309,2.4435334994476175e-05
18788.017,-0.0005393490104765863,2.2797780855652564e-05
18789.017,-0.0005174999999999486,2.4038454881858407e-05
18790.017,-0.0004912721007128695,2.1980023225129017e-05
18791.018,-0.00047352647352646255,1.7727899287116248e-05
