time_s,dv_dt,d2v_dt2
11374.901,7.268951194280552e-06,-7.298143769471992e-06
11375.864,2.4083874428093566e-07,-3.1089984103337485e-06
11376.86,1.4596441599845633e-06,-6.23097861805606e-07
11377.861,-1.0220020218998371e-06,-0.6554052990344489
11378.86,-1.3081901461370222,-0.07098551017324439
11378.892,-1.309192175528351,0.009524199470255573
11379.895,-0.015795303543726602,0.6491520585478036
11380.893,-0.0038511056081698136,0.006400140826693599
11381.901,-0.003068538828099099,0.0005523656883078428
11382.898,-0.002738711505456015,0.00031186743019767237
11383.9,-0.0024453058338864686,0.000252272466064256
11384.9,-0.0022334999999999994,0.00018538579975257985
11385.9,-0.002074534234381309,0.0001474860389779662
11386.901,-0.0019384034069380718,0.0001229108664011861
11387.916,-0.0018271148406658888,9.895228733429267e-05
11388.916,-0.0017386961694134673,8.45948332961478e-05
11389.92,-0.0016576174466254034,7.792427344666217e-05
11390.918,-0.0015826578983799688,7.302462213507077e-05
11391.918,-0.0015117226005394446,6.573410800150131e-05
11392.917,-0.0014512450193064907,5.561052388312849e-05
11393.912,-0.0014007958740731574,5.484951650823152e-05
11394.911,-0.0013418418418420508,5.8184336851633796e-05
11395.91,-0.0012845435690436169,4.995649202767672e-05
11396.911,-0.0012419584839584719,4.425000000007808e-05
11397.91,-0.0011960503920502852,4.391728276471191e-05
11398.911,-0.0011541320736370153,4.0228404167630904e-05
11399.899,-0.0011159935254181352,4.3273516998768805e-05
11400.898,-0.0010680442447672522,4.601561296747349e-05
11401.9,-0.0010239281917128196,3.8990997572032715e-05
11402.898,-0.000990022034058402,3.249954747573441e-05
11403.898,-0.0009589999999999321,2.9906956356406944e-05
11404.898,-0.0009302081213455882,3.3388715484969854e-05
11405.892,-0.0008924778978787185,3.716707103851638e-05
11406.894,-0.0008560353528799247,3.360425582684751e-05
11407.893,-0.000825219213512085,2.4742074468596343e-05
11408.891,-0.0008066132264534021,1.8643273605902333e-05
