time_s,dv_dt,d2v_dt2
29798.016,3.0364372469348394e-06,-1.2576399811519122e-05
29799.004,-9.38904576686106e-06,-7.125981744623258e-06
29800.005,-1.0994497265048864e-05,3.176698196205586e-06
29801.007,-3.0165534123938187e-06,-0.7891639152690902
29802.004,-1.569677632262625,-0.07030083873950588
29802.035,-1.5704071717153738,0.023843810329027285
29803.038,-0.009006942614212532,0.7787980072023019
29804.034,-0.002736911526584951,0.00343439868446123
29805.038,-0.0021841020846715686,0.00039461334460862173
29806.037,-0.0019449449449453482,0.00022567998922831136
29807.036,-0.0017331934661934945,0.00018705779815755353
29808.037,-0.001570929070928706,0.00014451377538291573
29809.038,-0.0014438768878768382,0.00011487224185908573
29810.037,-0.0013411364233106848,9.581576829952e-05
29811.026,-0.0012532552931632246,8.407247030301954e-05
29812.028,-0.0011738733914936628,7.353250392545157e-05
29813.026,-0.0011061448485791825,6.574073245206992e-05
29814.028,-0.0010424089489462496,5.775445082775233e-05
29815.029,-0.0009904509809510742,4.975453884274023e-05
29816.028,-0.0009428912737659001,4.614494967470153e-05
29817.026,-0.0008982965931847442,4.5635574360902405e-05
29818.024,-0.000851802667341417,4.464293602371357e-05
29819.023,-0.0008091485402215159,3.842784604265358e-05
29820.025,-0.0007749341997367321,3.471437051275549e-05
29821.023,-0.000739724336698,3.0026679047383752e-05
29822.026,-0.0007149034840181479,2.8509365541799542e-05
29822.999,-0.0006836122192011018,3.582668835072774e-05
29824.0,-0.0006439732879730542,3.152986628207486e-05
29824.999,-0.0006205202410201061,2.522004975943372e-05
29826.0,-0.000593526207367967,2.5757930350703924e-05
29826.997,-0.0005690462424163822,2.3073492245420017e-05
29828.0,-0.000547397037925279,2.4249249637656525e-05
29828.999,-0.0005205205205205399,2.4093671286429155e-05
29829.998,-0.0004992578826950034,2.210569947419988e-05
29830.998,-0.0004763295828935643,1.8805542589661725e-05
29832.001,-0.0004616151545359901,1.4670417106246513e-05
