time_s,dv_dt,d2v_dt2
33496.697,-1.098901098881013e-05,5.988017975454619e-06
33497.698,-4.99500499540062e-06,6.488017726169804e-06
33498.699,2.0000004989917386e-06,3.994017494960019e-06
33499.699,3.0030090210075855e-06,-0.7013794350403803
33500.697,-1.398551394978881,-0.08935888552021254
33500.72,-1.3999112114080798,-0.02751656824382822
33501.731,-0.023163549651047388,0.6872413650924083
33502.731,-0.0031099653120452153,0.010357227554308134
33503.732,-0.002458139724837771,0.00046953035225986745
33504.732,-0.0021700719705115556,0.0002694317803928817
33505.733,-0.0019190440228562533,0.00020695842551486025
33506.73,-0.0017562191867732668,0.00016015595307607513
33507.711,-0.0016021552762892632,0.0001476563256032745
33508.712,-0.001463943838520887,0.0001163263891668521
33509.708,-0.001369634550502541,9.326026016648282e-05
33510.71,-0.0012776270236749543,8.496860978605991e-05
33511.71,-0.00119950000000002,7.915820218995506e-05
33512.71,-0.0011193106192950442,7.454887946018742e-05
33513.73,-0.0010491391397404737,5.68341170499398e-05
33514.727,-0.001004132181989581,4.98242825111833e-05
33515.729,-0.0009494934626250728,5.150854625108806e-05
33516.729,-0.0009010000000000407,4.63424944102675e-05
33517.729,-0.0008568084738045378,4.027633807224203e-05
33518.727,-0.0008205122314399738,3.990154058704638e-05
33519.709,-0.0007779155592226861,4.291053682309266e-05
33520.708,-0.0007355224710225983,3.9238979624095635e-05
33521.709,-0.000699450398949919,3.740817888804311e-05
33522.708,-0.0006607115963348509,3.2502264654491906e-05
33523.71,-0.0006344510758040656,2.6349149477877777e-05
33524.708,-0.0006080144234881235,2.51814055285749e-05
33525.686,-0.0005846408137766268,2.5749298435977523e-05
33526.686,-0.0005570000000001407,2.819371416185046e-05
33527.686,-0.0005282533854529259,2.7864008676882458e-05
33528.685,-0.0005012980823260182,2.3897475266391907e-05
33529.687,-0.0004804530740969426,1.2661188109361847e-05
33530.683,-0.0004759036144583065,4.56773056088334e-06
