time_s,dv_dt,d2v_dt2
18765.57,-5.994005993955313e-06,-1.9900319152937517e-06
18766.571,-7.986027941164764e-06,3.475044785863772e-09
18767.573,-5.983056473812809e-06,3.498734907727595e-06
18768.57,-1.007017055298931e-06,-0.5890956122737967
18769.575,-1.1888388243696397,-0.055048320657000716
18769.602,-1.1895069988900546,0.006721987678894801
18770.602,-0.01725937630715113,0.5945138098552633
18771.606,-0.002732438183392638,0.007485367745831559
18772.606,-0.0022029410853743325,0.00039173791695508594
18773.604,-0.0019491953396288952,0.00023412696545302306
18774.604,-0.0017352359982250043,0.00018189947983343223
18775.614,-0.001584221788381024,0.0001329566271115239
18776.613,-0.0014677637459292736,0.00010984529248515157
18777.616,-0.0013643654551993567,9.665929975020472e-05
18778.612,-0.0012744521037080236,8.517835049146082e-05
18779.615,-0.0011941655286618058,4.81349737193607e-05
18780.614,-0.001177831103681859,3.6680037038192264e-05
18781.532,-0.001127009724190442,7.609677023284289e-05
18782.53,-0.001028567402208136,7.6091911607796e-05
18783.529,-0.0009750992946817583,5.27442339972463e-05
18784.531,-0.000923030861354146,4.77031103230632e-05
18785.531,-0.0008795806392505323,4.9775852447518014e-05
18786.532,-0.0008234167230203315,4.890196348508865e-05
18787.575,-0.000780243015273685,3.229005645595794e-05
18788.573,-0.0007567110580939396,2.4734776962921515e-05
18789.576,-0.0007307371410059105,2.7899477833609714e-05
18790.575,-0.0007008722975103687,3.2452015481593635e-05
18791.575,-0.0006658604449438776,2.4217261268644186e-05
18792.577,-0.0006524325619940985,2.327896937502909e-05
18793.566,-0.0006197671759904377,3.285527252108896e-05
18794.566,-0.0005870872616104972,2.570968643913395e-05
18795.564,-0.0005683713694542014,2.30653737222437e-05
18796.563,-0.0005410170820170368,2.4448051361746718e-05
18797.564,-0.0005194870129479057,2.2582230693644467e-05
18798.567,-0.0004957579927358235,1.7108975266392492e-05
18799.55,-0.0004852492370294771,1.069049410614913e-05
