time_s,dv_dt,d2v_dt2
7704.647,5.994005993955313e-06,-1.2006012006044125e-05
7705.648,-6.024012024097303e-06,-8.248133433247727e-06
7706.647,-1.0517277370336586e-05,2.243623685365782e-06
7707.649,-1.4940119756889914e-06,-0.8358999054285923
7708.647,-1.665136404694607,-0.05890220536075219
7708.674,-1.6655510365097428,0.028976635077996426
7709.668,-0.014416241041834033,0.8370817429016736
7710.667,-0.005508044358534914,0.00507370406103712
7711.669,-0.004286854299417664,0.0008893191871163345
7712.667,-0.0037267757777807997,0.0005089936217739562
7713.667,-0.0032700940815675317,0.00038982633954056886
7714.669,-0.002946611134868826,0.0002746820308098079
7715.674,-0.00271909660971259,0.0002036338230570645
7716.671,-0.002538573689162993,0.0001681207444158947
7717.674,-0.0023830109328104587,0.0001346384081865016
7718.672,-0.002268958153770706,0.00011312977611932723
7719.671,-0.0021570930741852123,8.346213826022127e-05
7720.673,-0.0021021217615133647,7.6814116067475e-05
7721.622,-0.0020094941599904104,0.00010850666237540352
7722.625,-0.0018891059328258741,9.165495307649797e-05
7723.625,-0.0018257393044351922,6.830167352265193e-05
7724.623,-0.0017526589095679945,6.750840457344146e-05
7725.622,-0.0016909364631199075,5.4470347338581005e-05
7726.625,-0.0016436679024021128,4.478085106099708e-05
7727.613,-0.0016017079251586797,5.0671000784555e-05
7728.612,-0.0015428031888820026,5.663461013996152e-05
7729.612,-0.0014885000000000037,4.7005184753978746e-05
7730.612,-0.0014487928193740451,3.900229361367472e-05
7731.613,-0.0014104578209579444,4.2879202506443696e-05
7732.612,-0.0013630527260526382,0.00011393332251281797
7733.613,-0.0011823249866427243,0.00011328021535322755
7734.955,-0.0011513273169809768,-4.857560428420658e-05
7735.954,-0.0012531557190009757,-3.147114687163479e-05
7736.954,-0.001214097150676663,3.32832749544526e-05
7737.953,-0.001186610907555563,2.2564809167577218e-05
7738.953,-0.0011689999999999756,1.7610907555587474e-05
