time_s,dv_dt,d2v_dt2
4016.904,-1.0020040081560426e-06,-5.9671344474913775e-06
4017.902,-6.957204186752719e-06,-5.240155113094337e-06
4018.906,-1.1484044568854657e-05,4.031888370447207e-06
4019.903,9.914515597397866e-07,-0.5018376721714215
4020.901,-1.0021818437573842,-0.08558965923877082
4020.95,-1.0041657547537401,0.006703663073739865
4021.953,-0.028559997597003894,0.4906666925258382
4022.949,-0.01659829075665198,0.00822749699450492
4023.953,-0.012165762625328203,0.003927017982515692
4024.95,-0.008733521673645717,0.0026998869457296217
4026.426,-0.006371345666364547,0.0006927037438883418
4027.426,-0.0062936056792153305,0.0005074607120071958
4028.425,-0.005357790714790811,0.0008181314946255147
4029.426,-0.004657817645806084,0.0006015518207469549
4030.428,-0.0041530779594081135,0.00041871259959620397
4031.425,-0.0038199630842377097,0.0003287606826092959
4032.395,-0.003506120359997311,0.00032249293377390256
4033.396,-0.003184396046756799,0.0002716353836400313
4034.399,-0.0029619623201606604,0.000195986407454407
4035.396,-0.002792114773057852,0.0001622492738939862
4036.397,-0.002637853275853086,0.0001360064812467841
4037.396,-0.002520029479261332,0.00011292832629191882
4038.388,-0.0024129430363404314,0.00011567646474784014
4039.386,-0.002289740316961053,0.00010641916755881119
4040.388,-0.0022002412178645514,7.949616829645259e-05
4041.388,-0.0021305497300907472,7.387764020426262e-05
4042.386,-0.002052650420601543,6.471593756918388e-05
4043.388,-0.002001224784673905,5.183743940841861e-05
4044.369,-0.0019498781587126146,6.264899222729469e-05
4045.371,-0.0018765542680874159,6.572303217737899e-05
4046.371,-0.0018182708600384956,5.4520064732227025e-05
4047.369,-0.0017676081404325306,5.500480689935407e-05
4048.371,-0.0017082272537845,4.327009079823144e-05
4049.371,-0.001680917513411373,3.0510114061393662e-05
4050.364,-0.0016474652448734695,3.613574970460099e-05
4051.366,-0.001608782435129985,3.860559854639349e-05
