time_s,dv_dt,d2v_dt2
7731.357,-2.882483370198678e-05,2.8824833701634354e-05
7731.808,-1.5824833702549057e-05,3.0219411365513325e-05
7732.808,1.7486767605046083e-05,7.684464319971685e-06
7733.809,-4.995004994068353e-07,-0.7546386657170149
7734.81,-1.510769121998166,-0.05819204980453918
7734.837,-1.511283536042771,0.020815946510792847
7735.837,-0.01386319941702574,0.7526689523579445
7736.836,-0.005209542261938815,0.006071193064393887
7738.84,-0.003459292903700728,9.834838524197921e-05
7739.841,-0.0037483613258302295,7.945850547512717e-05
7740.841,-0.0033010325426707787,0.00038844188695753477
7741.842,-0.0029712069427076937,0.0002868333038782483
7742.841,-0.002727195454195197,0.0002057731623854042
7743.842,-0.002559814702348673,0.00016268253851036514
7744.827,-0.00240396409949728,0.00015037874476316222
7745.826,-0.0022616844999079344,0.0001275684186561295
7746.826,-0.0021489845526780904,0.0001058511115927638
7747.827,-0.0020498901301309047,9.577824354009318e-05
7748.824,-0.001957593936039892,-0.00011721446025782928
7749.824,-0.002285228031299269,-9.231272557774935e-05
7750.553,-0.0022274645842204066,0.00024958871374542693
7751.553,-0.0017441966375186801,0.00027250697034290753
7752.551,-0.0016821534566138219,6.03959254842541e-05
7753.553,-0.0016234189876760396,5.4007799352908206e-05
7754.551,-0.001574101056030841,5.346780233297455e-05
7755.555,-0.0015163276888299215,4.999675033759822e-05
7756.566,-0.0014734636226203524,3.9616519670966003e-05
7757.565,-0.0014366321322962783,4.6416149652166714e-05
7758.563,-0.0013807896577895384,4.587668766754512e-05
7759.564,-0.0013449851907034738,3.571814315948482e-05
7760.566,-0.001309246318202062,3.3236156555584324e-05
7761.565,-0.001278465074989299,3.4581696223902206e-05
7762.545,-0.0012409510255286804,4.584086391510385e-05
7763.542,-0.0011875783757056002,4.212735993925742e-05
7764.545,-0.0011568335881733116,2.4105200151504705e-05
7765.543,-0.001139278557114637,1.7590211481645014e-05
