time_s,dv_dt,d2v_dt2
7694.486,-1.1011011011218752e-05,7.37936668508013e-06
7695.485,-3.639023692825205e-06,6.424905687661488e-06
7696.508,1.9337838415012243e-06,1.464755737941499e-06
7697.509,-5.010010011297084e-07,-0.5274009962167003
7698.508,-1.052692571880442,-0.0708093637226952
7698.553,-1.053886554491934,0.019138112891531486
7699.555,-0.015734015663755097,0.5222229427759248
7700.554,-0.005839916870747475,0.005581171319806545
7701.562,-0.004610766291323065,0.0009142480460761215
7702.498,-0.004020246777224568,0.0006354065547786081
7703.5,-0.0033787321287837013,0.0004875296523590301
7704.499,-0.003043785087285089,0.0002939868159203601
7705.5,-0.002790923844322002,0.00022111196620566015
7706.502,-0.0026009608437764786,0.00018722264980096858
7707.501,-0.0024162771761799817,0.0001598629657134853
7708.531,-0.0022781732861174575,0.00010845309866197735
7709.529,-0.002194719556878111,8.890498540335126e-05
7710.531,-0.002100320958483337,8.881357344764319e-05
7711.531,-0.0020168932179609467,8.491543313254683e-05
7712.528,-0.0019307537512840423,7.421235534491402e-05
7713.531,-0.0018686151829860886,6.0920552995002335e-05
7714.519,-0.001809430197096562,6.706014748999415e-05
7715.516,-0.0017353713898353718,6.649428871087959e-05
7716.517,-0.0016766370321330548,5.465434841857406e-05
7717.517,-0.0016259999999999053,4.9050691127594526e-05
7718.517,-0.0015785356498778658,4.601507028791107e-05
7719.515,-0.00153405609824242,4.554120069794705e-05
7720.511,-0.0014877303818350285,4.792329156099167e-05
7721.508,-0.0014385421536879939,4.412998787655265e-05
7722.509,-0.0013996003996001871,3.591847505237788e-05
7723.51,-0.0013666333666331187,3.428158722851304e-05
7724.511,-0.00133096866196869,3.253834567425358e-05
7725.51,-0.00130154432471552,3.471598507097482e-05
7726.489,-0.0012625088242748106,4.411108945254357e-05
7727.487,-0.001214174084172459,3.540715189121065e-05
7728.488,-0.001191808191807727,2.234354881591166e-05
