time_s,dv_dt,d2v_dt2
22401.121,7.000000000090267e-06,-1.4017519269993173e-05
22402.121,-7.017519269902905e-06,-9.761398920211685e-06
22403.12,-1.2521544425991848e-05,2.2298655534644276e-06
22404.123,-2.4912892755413196e-06,-0.5573359884932488
22405.121,-1.1096822666047217,-0.06440714611606779
22405.148,-1.1106561043373346,-0.006456290414659389
22406.149,-0.018191928414922343,0.5530673315755837
22407.148,-0.0023703703703708,0.008121481724082943
22408.147,-0.001965207930207935,0.00029744096674784773
22409.148,-0.0017759213779819927,0.00017052695337110987
22410.15,-0.001623679602160255,0.00014045053547623342
22411.136,-0.0014963410526855903,0.00012154777434522006
22412.136,-0.0013825000000000642,0.00010206316547489713
22413.136,-0.001292214721735796,8.295887587589986e-05
22414.134,-0.0012167188896961,7.195722945408701e-05
22415.135,-0.0011483943927137474,6.756698164540659e-05
22416.135,-0.0010815159815940056,5.620337586156139e-05
22417.132,-0.001036092296981872,4.63121209834256e-05
22418.131,-0.0009890739780737956,5.152997597477265e-05
22419.132,-0.0009330144687893505,4.933411764946222e-05
22420.132,-0.000890343076543676,4.301153738429887e-05
22421.13,-0.000847078776315513,3.282523174951622e-05
22422.132,-0.0008247769879583533,2.9559989701942327e-05
22423.111,-0.0007888525062211826,4.848830522837964e-05
22424.11,-0.0007283905726640505,4.612068801347749e-05
22425.11,-0.0006966860688344401,3.102082100160143e-05
22426.108,-0.0006664082403062821,2.8114632879906124e-05
22427.109,-0.0006404982809984361,2.2951318657636144e-05
22428.108,-0.0006204938836840146,2.4929343438262128e-05
22429.104,-0.0005907936261808633,3.053673566784002e-05
22430.102,-0.0005596007610819687,3.230182894216246e-05
22431.102,-0.0005262503819478681,2.3924103242527466e-05
22432.101,-0.00051175763557465,1.9600460811101478e-05
22433.101,-0.00048705886927380426,2.2393904121173627e-05
22434.103,-0.0004669342681922206,8.344384726635017e-06
22435.059,-0.00046966527196571955,-2.856698507838253e-06
