time_s,dv_dt,d2v_dt2
29785.513,-9.99000999140434e-07,1.4970044940529114e-06
29786.514,4.995004994068353e-07,-5.065037717169404e-07
29787.515,-2.013021550117955e-06,-5.2478934390987604e-09
29788.513,4.740038959116788e-07,-0.6190141677601938
29789.515,-1.2429924059358939,-0.059903542228461504
29789.556,-1.243467809873977,0.037335627635532956
29790.558,-0.0078437367895694,0.6987192050779794
29791.86,-0.0022853556662683072,0.0019396233173910136
29792.856,-0.0021283664083975307,0.00020457132351765772
29793.858,-0.0018760570457942993,0.00022191236527382898
29794.859,-0.001683816183815967,0.0001683472670172743
29795.86,-0.0015390258172256477,0.00019980000692185673
29796.858,-0.0012847463998029163,0.0001758306076937022
29798.12,-0.0011888527845687058,8.883240446354345e-06
29799.119,-0.0012330434466278906,1.711189446116561e-05
29800.121,-0.0011542432503295341,6.619931007846157e-05
29801.122,-0.0011004213537586516,5.7610167696627674e-05
29802.122,-0.0010389729850088791,5.590391908667455e-05
29803.12,-0.0009887031678026403,5.0814148616551674e-05
29804.106,-0.0009381682963156557,5.1332046138806984e-05
29805.108,-0.0008866524908897055,4.30283731927648e-05
29806.109,-0.0008519657039658401,3.680874132732748e-05
29807.108,-0.0008130436260433971,3.7062201033700244e-05
29808.109,-0.0007778489048531068,3.030543570320312e-05
29809.107,-0.0007524339789606316,3.1940122297254134e-05
29810.075,-0.0007154372417828014,3.717344670807986e-05
29811.076,-0.0006793096968307211,2.900472156215731e-05
29812.074,-0.0006574143467052984,2.782381742020125e-05
29813.078,-0.0006235355870196635,2.9755025839838965e-05
29814.075,-0.0005978188920483518,2.3211573440247847e-05
29815.077,-0.0005771615415071096,2.488576889220429e-05
29816.076,-0.0005480480480484218,2.5723260026876507e-05
29817.075,-0.0005257664679734209,2.2277185459241243e-05
29818.077,-0.0005034715603760009,2.2245553155355615e-05
29819.077,-0.00048123085116125175,1.600180957698463e-05
29820.076,-0.0004714714714712334,9.76914883885918e-06
