time_s,dv_dt,d2v_dt2
7715.591,4.004004004119958e-06,-1.8264070551786174e-05
7716.59,-1.424180247711071e-05,-9.090713849192608e-06
7717.58,-1.4241802476888665e-05,7.348381790262845e-06
7718.579,5.070010071772657e-07,-0.6281110937677947
7719.58,-1.2587514477863664,-0.06443541639171713
7719.607,-1.2596223328570861,0.001214889368100227
7720.606,-0.02126104085420666,0.6290182510015615
7721.61,-0.005819882366117968,0.0085361103181016
7722.606,-0.004079759985172959,0.00122710414821262
7723.948,-0.003373260619163432,0.00021411645301996213
7724.949,-0.003392135052890488,0.00016394166510526158
7725.947,-0.0030466363705454746,0.0003025887653152666
7726.949,-0.0027873070396879918,0.00022476271325733263
7727.948,-0.002596682193181765,0.00017143016767999313
7728.949,-0.002444524323925501,0.0001429603882563183
7729.944,-0.0023112250378323207,0.00012709964884070218
7730.943,-0.002191142690464387,0.00011439515025363028
7731.943,-0.002082560753087881,9.996818029410601e-05
7732.946,-0.0019909581854016256,8.214081974374258e-05
7733.947,-0.001917913835913776,6.927639681351115e-05
7734.946,-0.001852390626614575,6.795838485269823e-05
7735.935,-0.001782859721365826,6.870387032451822e-05
7736.932,-0.0017159704498208583,6.22758928894542e-05
7737.931,-0.0016585763170762213,6.052652142786246e-05
7738.932,-0.001594905094904675,5.175085269982062e-05
7739.933,-0.0015549711099711594,3.7399402835812477e-05
7740.932,-0.0015200963204498041,4.426567928846482e-05
7741.914,-0.0014675961960382011,5.2624874211561895e-05
7742.915,-0.0014157733306172648,4.3105373786820494e-05
7743.915,-0.001381325020306745,4.084455672708268e-05
7744.916,-0.001334030573717282,4.318683072660867e-05
7745.918,-0.0012948299231549942,3.234417588784174e-05
7746.917,-0.0012692692692688468,3.1628868772528e-05
7747.916,-0.0012316354433474785,3.965247890090097e-05
7748.916,-0.0011900000000000244,3.181772167382135e-05
7749.916,-0.0011679999999998358,2.2000000000188535e-05
