time_s,dv_dt,d2v_dt2
29772.589,-3.996003996118091e-06,1.3009013008988106e-05
29773.59,9.026018025881655e-06,8.735820144578912e-06
29774.589,1.3492711988805084e-05,-2.3424714996899067e-06
29775.576,4.536414760725194e-06,-0.7398592989755586
29776.576,-1.4894497217423321,-0.05951393836014773
29776.606,-1.4899481936053502,0.026906745129892485
29777.607,-0.00936246273746022,0.7421579737901585
29778.606,-0.0026873962723730216,0.003610118611651218
29779.608,-0.0021570728454978205,0.0003940422319375803
29780.607,-0.0018981076448496559,0.00023083827570283657
29781.625,-0.0016925609747389103,0.00016932222140194372
29782.622,-0.0015555687056167944,0.00013365370147882714
29783.622,-0.0014256770714309308,0.00011552195026313949
29784.624,-0.0013243512974043803,9.368274386868864e-05
29785.626,-0.0012379368527180024,7.924213040999312e-05
29786.623,-0.0011658764550577239,6.672641445179734e-05
29787.612,-0.0011053297368994741,6.077618390038864e-05
29788.613,-0.0010449425686755998,5.964988415662752e-05
29789.613,-0.0009859689654638792,5.36906592281211e-05
29790.612,-0.0009376043802735712,4.572130681127146e-05
29791.614,-0.0008944968049322544,4.083237153568772e-05
29792.613,-0.0008558856895293232,4.201849735902945e-05
29793.596,-0.0008113230793380666,4.216925407185681e-05
29794.596,-0.0007723725656623159,3.433560522610749e-05
29795.595,-0.0007426769792890919,2.8448034487654685e-05
29796.597,-0.0007154557238227,3.080629388982147e-05
29797.595,-0.0006810934483738595,3.0304965183953092e-05
29798.597,-0.0006548788689861862,2.5751647498362346e-05
29799.563,-0.0006303851734508203,3.0900090901834175e-05
29800.565,-0.0005936608622916228,3.416384601102434e-05
29801.564,-0.00056200841694376,2.6352748673973885e-05
29802.567,-0.0005409453958802324,1.6829141563931907e-05
29803.566,-0.0005282831750317296,2.4680072794899246e-05
29804.564,-0.0004916832888457456,2.7125281184290392e-05
29805.584,-0.00047396909793584463,3.5400493575657064e-06
29806.586,-0.0004840319361273947,-1.004275268617361e-05
