time_s,dv_dt,d2v_dt2
26117.519,-5.005005005261082e-06,-6.500747871122027e-06
26118.518,-1.1499252128510662e-05,-9.997482467413438e-07
26119.518,-6.992494244739689e-06,3.7437177252057715e-06
26120.517,-4.014035078547806e-06,-0.3698955982907339
26121.515,-0.7379490753898494,-0.0631980044034961
26121.546,-0.7392570581210426,-0.019437794280051244
26122.548,-0.021756022835380362,0.36505481512871607
26123.535,-0.0027114288865450753,0.009988473784402931
26124.535,-0.0021525000000000016,0.0003942144432724781
26125.535,-0.001923000000000119,0.00021647358731458066
26126.535,-0.0017195528253708403,0.0001838846082023569
26127.533,-0.0015555203807964268,0.00014407550285555192
26128.534,-0.0014316677920838128,0.00011286735676471749
26129.52,-0.0013309295392089915,9.690208342674029e-05
26130.522,-0.0012391963465674394,8.334549123681075e-05
26131.522,-0.001164039080100876,7.108109114337374e-05
26132.521,-0.001097097097097377,5.755281245429253e-05
26133.52,-0.0010490485608172229,4.19363668619112e-05
26134.52,-0.0010132786264389626,5.0988316487840025e-05
26135.474,-0.0009507852794576888,6.578434099005368e-05
26136.474,-0.0008847098609312543,5.083327079530742e-05
26137.477,-0.000849057828120392,4.3500334298007814e-05
26138.476,-0.0007976857042697461,3.960110002067539e-05
26139.478,-0.0007698870681718262,2.851092870372507e-05
26140.475,-0.0007407000164239008,3.655935756462339e-05
26141.475,-0.0006968342584705578,3.6006338752638564e-05
26142.474,-0.0006687076342783982,2.5401549274026635e-05
26143.476,-0.0006460223025552825,2.5838639192212105e-05
26144.477,-0.0006169592339593244,2.91099531390116e-05
26145.476,-0.0005878026996481989,2.352034005983052e-05
26146.476,-0.000569953410610724,2.2674529306700067e-05
26147.449,-0.0005433228987004046,2.463414522255029e-05
26148.449,-0.0005215000000000636,2.477277630408281e-05
26149.449,-0.000493777346092239,2.7719160897527584e-05
26150.45,-0.0004660339660336188,1.560433744005193e-05
26151.451,-0.0004625374625372487,3.4930104858835118e-06
