time_s,dv_dt,d2v_dt2
26130.989,0.0,5.289874543085781e-07
26131.986,5.27400491945329e-07,-2.581987334265824e-07
26132.95,-4.55233253093823e-07,-5.41004375504243e-07
26133.949,-5.005005003777541e-07,-0.725493764704847
26134.948,-1.449536997113242,-0.07472630282199333
26134.978,-1.4505389112598248,0.009229953407608918
26135.979,-0.01755344655344304,0.7229982889304212
26136.98,-0.003096336820827217,0.007541488430499126
26137.982,-0.0024616544787059436,0.0004656339299924522
26138.983,-0.002163336663336457,0.0002729794900533523
26139.984,-0.001915149539619021,0.00020971794536835044
26140.982,-0.0017438815067576385,0.0001562412714230739
26141.982,-0.001603041020854734,0.000134612285337385
26142.984,-0.001474412649227208,0.00011365047885822453
26143.984,-0.0013754539363495244,9.49841721582668e-05
26144.974,-0.001285315053272118,8.853385237281059e-05
26145.975,-0.0011992386852668346,7.841039335683951e-05
26146.977,-0.0011282742029192772,6.603496948362345e-05
26147.978,-0.001066961070435024,5.789138985169207e-05
26148.974,-0.0010126315764062976,0.00010349648567764883
26149.974,-0.000859989708289044,0.0001066178632993402
26151.333,-0.0008000968921073603,-1.5111714665957975e-05
26152.334,-0.0008588597600711623,-7.674307487705323e-06
26153.332,-0.0008157435531033208,4.457826109724336e-05
26154.331,-0.0007698342199837782,3.942152445282095e-05
26155.334,-0.0007368740359052772,3.1701329346512925e-05
26156.334,-0.0007063295060942831,3.569284459834979e-05
26157.333,-0.0006655343310344453,3.509138414861955e-05
26158.334,-0.0006361697393062471,3.0036977443754077e-05
26159.334,-0.0006054317419104116,2.9966438466524404e-05
26160.336,-0.0005761800188182065,2.6668948628642093e-05
26161.335,-0.0005520520520518879,2.6601087481135574e-05
26162.334,-0.0005230310460309084,1.9425824813473866e-05
26163.335,-0.0005132389378854629,1.5710697014741494e-05
26164.295,-0.0004926985399866801,2.4206580353592906e-05
26165.296,-0.0004655344655342263,2.713693751493333e-05
