time_s,dv_dt,d2v_dt2
7700.939,1.9250253292796053e-05,-2.422944648614104e-05
7701.926,-4.66421038902709e-06,-1.7293877557097433e-05
7702.928,-1.4937621043653593e-05,6.463618550925556e-07
7703.925,-3.4808537698882702e-06,-0.3887381657451231
7704.929,-0.7833416085259586,-0.0722447155086634
7704.956,-0.7847781600837964,-0.03202021645629985
7705.956,-0.03215405073137956,0.3897862759463427
7706.957,-0.005541860419878697,0.013899412355396927
7707.955,-0.004293122340489619,0.0009020209624695159
7708.957,-0.003740617850435557,0.0004984352825218614
7709.958,-0.003294650589650727,0.00037542412530113456
7710.957,-0.00298948948948885,0.0002701046894447246
7711.956,-0.002754981420139968,0.00021746135559792693
7712.956,-0.002554818819860527,0.0001771254956454448
7713.957,-0.002400599400599779,0.00013157903944195507
7714.958,-0.0022913975828977584,0.00010895808995770636
7715.957,-0.002182682682682291,0.00010874240506382232
7716.956,-0.0020741302575801868,9.414094749585818e-05
7717.959,-0.0019943288994599406,7.545267593509386e-05
7718.956,-0.0019231757332971444,7.688514359294803e-05
7719.958,-0.0018405801802994226,7.242854841975051e-05
7720.958,-0.0017781338107167866,6.28901890514555e-05
7721.959,-0.00171473602392469,6.008553670253515e-05
7722.957,-0.0016580033585655851,5.679301242581989e-05
7723.956,-0.0016013204848550622,5.188885771870036e-05
7724.958,-0.0015542029025046311,4.384478452486773e-05
7725.957,-0.0015135680270679241,4.4999714740789985e-05
7726.958,-0.0014641861590540817,4.7813430928534024e-05
7727.956,-0.0014179798776727814,4.713853706551506e-05
7728.956,-0.0013700000000000934,4.156457234882893e-05
7729.956,-0.0013348507329751236,3.881218236471138e-05
7730.957,-0.0012923294935947016,4.254757342827609e-05
7731.957,-0.0012497131761020075,4.3484421147950924e-05
7732.955,-0.0012054510890833203,3.530514394347163e-05
7733.959,-0.001179141151958829,1.3147122367508299e-05
7734.959,-0.0011790000000000411,1.4115195878794395e-07
