time_s,dv_dt,d2v_dt2
22425.689,8.008008008239917e-06,-1.0509258633587547e-05
22426.688,-2.4907413667119016e-06,-5.694783765171546e-06
22427.688,-3.366230969303885e-06,5.83227160470891e-07
22428.671,-1.3833767082971349e-06,-0.6616526916176599
22429.671,-1.3347514389448065,-0.06086875939240599
22429.696,-1.335476982119503,0.0038115930005591736
22430.697,-0.015700799200796034,0.6657830794005867
22431.698,-0.002579257159257109,0.006791912587158879
22432.697,-0.002091733183233302,0.0003440894033031115
22433.698,-0.0018916546192564443,0.000198898380640813
22434.67,-0.001699250644172201,0.00018689495828856065
22435.673,-0.001523233197210816,0.00014432522215396563
22436.672,-0.0014100627205653193,0.0001065671758705163
22437.67,-0.0013104051205516942,8.97245888084689e-05
22438.67,-0.001230833563641509,7.726137213317054e-05
22439.672,-0.001155737103520904,6.965762901932544e-05
22440.687,-0.0010904725303428897,5.834395986440723e-05
22441.688,-0.0010379500594375202,5.144665843344646e-05
22442.688,-0.0009875257211551247,5.0667734052644686e-05
22443.689,-0.0009365634365632314,4.822874085067143e-05
22444.69,-0.0008909717819720608,3.7125480100998556e-05
22445.689,-0.0008622788274965654,7.03020778965879e-05
22446.687,-0.0007506616515935427,8.049464743051276e-05
22447.952,-0.0006990974348153323,-3.6304909350107608e-06
22448.955,-0.00073804274882594,-5.052132082293689e-06
22449.953,-0.0007095436761748175,2.7881522424582326e-05
22450.955,-0.0006822851120937834,2.6835400067531522e-05
22451.955,-0.0006558177316888791,2.5990149624534483e-05
22452.954,-0.000630329849010014,2.541076596800334e-05
22453.949,-0.0006051478449515812,2.6717894573461472e-05
22454.947,-0.0005770726162905859,2.7711000968154626e-05
22455.949,-0.0005497292136820153,2.349737660441273e-05
22456.946,-0.0005300635405718346,2.1632296721643945e-05
22457.949,-0.00050644166197511,2.4636421567678904e-05
22458.948,-0.00048075008885528625,1.927541554379197e-05
22459.959,-0.00046785361028743746,1.275616079907677e-05
