time_s,dv_dt,d2v_dt2
7713.435,-6.999999999646178e-06,6.005505254869092e-06
7714.435,-9.944947447770858e-07,6.2496455152862526e-06
7715.434,5.4925533490290945e-06,2.753878955649357e-06
7716.437,4.488793728496532e-06,-0.6455662551408559
7717.437,-1.2891961176768376,-0.05792229497030377
7717.468,-1.289808450363566,0.01922287550665101
7718.468,-0.013309999999999933,0.6423953762075945
7719.468,-0.005017697948377142,0.005170943243235783
7720.8,-0.0036679912588397645,0.00045103978879250384
7721.8,-0.003639063723553715,0.00022888722206525973
7722.799,-0.0032108454213453097,0.0003643736897247813
7723.8,-0.0029105736944923244,0.00026624408849705355
7724.798,-0.002678421425685862,0.0001997756943509666
7725.8,-0.002511285566788146,0.0001580226367082604
7726.785,-0.0023641344717904023,0.00014372773198436653
7727.784,-0.002226289472422982,0.00012411796530683032
7728.782,-0.002116243178917454,0.00010616798843303605
7729.785,-0.002013888418632037,9.142026903827402e-05
7730.786,-0.0019329944887693795,7.121317785633717e-05
7731.786,-0.0018713716594540575,6.680232779270794e-05
7732.773,-0.0018003920550704322,7.384182593652463e-05
7733.77,-0.0017248307348611824,6.379999105944156e-05
7734.771,-0.0016730157748916508,5.264204729621229e-05
7735.773,-0.0016193869555478635,5.545736612027794e-05
7736.771,-0.0015621164964660927,4.7488422918155184e-05
7737.773,-0.0015244894428307898,4.1411982452681045e-05
7738.765,-0.0014796178188769549,4.474621693757166e-05
7739.763,-0.001435450336107813,4.32658875116099e-05
7740.763,-0.001393176540026131,4.5872810965875044e-05
7741.765,-0.0013435985580985133,3.9120443171186724e-05
7742.762,-0.0013148714467674516,2.6024696686455196e-05
7743.763,-0.0012916235697173484,3.2484892390798785e-05
7744.75,-0.0012505489542204984,4.35248921835913e-05
7745.75,-0.00120508964091659,3.6982546832984024e-05
7746.749,-0.001176603898045192,2.2062306791141096e-05
7747.749,-0.0011610000000001897,1.5603898045002396e-05
