time_s,dv_dt,d2v_dt2
7698.384,1.001001001141123e-06,-6.003502251827089e-06
7699.383,-4.996497748432915e-06,-2.757250441093036e-06
7700.383,-4.50424687747919e-06,1.7489847236040165e-06
7701.384,-1.4942645920612563e-06,-0.5464412989644978
7702.386,-1.0956198605836107,-0.059748456953975904
7702.417,-1.096480676114903,0.00541781866880509
7703.418,-0.01839721630265312,0.5350665863124521
7704.383,-0.00622174941369158,0.007214907980926221
7705.381,-0.004596990561396286,0.0011433849686976801
7706.384,-0.003938694530488007,0.0005756145604912223
7707.384,-0.0034435510460366636,0.0004172087772446578
7708.382,-0.0031047999664632897,0.00029641497673714456
7709.381,-0.002851696410519189,0.00022773621673350818
7710.371,-0.002651373536203705,0.00018892021552572398
7711.368,-0.002476500572505147,0.0001601193282078407
7712.371,-0.0023313187895128706,0.00012920344673801316
7713.371,-0.0022176129436055625,0.0001101526730842477
7714.369,-0.0021112195502119846,9.273473481167366e-05
7715.369,-0.0020323844865377527,8.071974778807618e-05
7716.355,-0.0019509625328619773,8.639124185866613e-05
7717.355,-0.0018607039527331892,7.436596190294766e-05
7718.357,-0.0018021455111756346,6.0212417501136336e-05
7719.357,-0.0017401657692628358,6.381883169256258e-05
7720.358,-0.0016744403489401538,6.054705040082326e-05
7721.357,-0.0016190512380509503,5.089839461848802e-05
7722.358,-0.0015726617625493322,4.874126474455336e-05
7723.36,-0.0015214176861071405,5.0597024228507645e-05
7724.36,-0.0014713643431440993,4.900598078017124e-05
7725.356,-0.0014235933863302463,4.7853759970564605e-05
7726.358,-0.0013757538432412897,3.899728468486534e-05
7727.357,-0.0013455074176178528,3.350012869223157e-05
7728.355,-0.0013088605298690048,4.103610471225085e-05
7729.355,-0.001263499999999862,4.003143599906611e-05
7730.355,-0.0012287976578708726,3.720478616167644e-05
7731.352,-0.0011892170341771813,3.211756423193398e-05
7732.354,-0.0011646706586818578,2.449738073384582e-05
