time_s,dv_dt,d2v_dt2
11381.063,-1.078680203027999e-05,1.8566198153183399e-06
11382.639,-7.860769201339934e-06,5.232801962005745e-06
11383.638,-4.952348391373818e-07,4.939370356192923e-06
11384.636,2.0080180378467816e-06,-0.8426477013654273
11385.636,-1.6869845807573967,-0.0760899131069408
11385.662,-1.6878739523454267,0.008807230320886508
11386.664,-0.018046906187608736,0.8403906909597939
11387.666,-0.003731007659838248,0.007478893741839536
11388.658,-0.0029985029476933267,0.0005338946593823192
11389.659,-0.002670653615469254,0.00030334815366910863
11390.661,-0.0023909449673569227,0.0002399944235056265
11391.66,-0.002190190190190844,0.00017854706227044513
11392.659,-0.0020342079369406463,0.00013386839955805102
11393.661,-0.0019224533432582458,0.0001123347212096074
11394.647,-0.0018109120080682661,0.00011330905134682503
11395.648,-0.0016973026973039484,9.815373584415635e-05
11396.649,-0.0016144082289084594,8.222972424530247e-05
11397.648,-0.0015328409234087736,7.099972046207875e-05
11398.65,-0.0014724017796068356,5.566171943168223e-05
11399.648,-0.0014214803046064262,5.6443340950213254e-05
11400.629,-0.0013608831122424725,6.449923914405003e-05
11401.627,-0.001293742740931636,5.881640257107148e-05
11402.628,-0.001243359950893641,5.0063387955041286e-05
11403.628,-0.0011935653637631383,5.439445292174008e-05
11404.627,-0.0011346346346348124,5.0399153862979666e-05
11405.626,-0.0010928678543449255,4.037904769440333e-05
11406.632,-0.0010536947277017816,3.883714566808069e-05
11407.63,-0.0010150365834324937,3.537260468946992e-05
11408.629,-0.0009830623655282533,3.931427965515134e-05
11409.631,-0.000936324795671073,4.275257127375168e-05
11410.628,-0.0008975611555503971,3.136351625120944e-05
11411.631,-0.0008736882357629483,2.540767012779193e-05
11412.625,-0.0008468508193837376,3.258024527248558e-05
11413.622,-0.0008087874319002708,3.8353784126668466e-05
11414.622,-0.0007702572557179987,2.6148841566442436e-05
11415.624,-0.0007564870259480542,1.3742744281376227e-05
