time_s,dv_dt,d2v_dt2
11370.967,1.0020040080230054e-05,-1.402404408446262e-05
11371.965,-3.975955916057927e-06,-1.1276424145245603e-05
11372.965,-1.2499253869702187e-05,4.4626745999009436e-06
11373.966,4.97984088942971e-06,-0.7368599089152355
11374.933,-1.400896118063912,-0.11370182634313863
11374.964,-1.4030941514210378,-0.027214556729832074
11375.967,-0.012574971339048613,0.6959850339142238
11376.965,-0.0035415556518452185,0.004859881471139532
11377.965,-0.0028817115088806133,0.0004743626260038682
11378.966,-0.002592727185726895,0.00027073022667847943
11379.965,-0.002340179265710063,0.00022323700625809565
11380.967,-0.0021462075848310835,0.0001635751011711008
11381.969,-0.0020123747629632316,0.00012771438710100676
11382.969,-0.0018905000000000172,0.00011233077437400318
11383.969,-0.0017877132142152252,9.29815723888502e-05
11384.967,-0.001704683636734261,7.70953795950055e-05
11385.969,-0.0016335713575488242,7.399687898236476e-05
11386.951,-0.001557993682252512,7.659622404451976e-05
11387.953,-0.0014816192698647868,6.820843738765869e-05
11388.95,-0.001421565080542253,6.296550774441954e-05
11389.951,-0.0013557922966602742,5.962399244195313e-05
11390.951,-0.0013022453115743016,4.52470969151043e-05
11391.953,-0.0012652408413884597,4.189127153950774e-05
11392.936,-0.001219277855521339,5.4463410388226044e-05
11393.938,-0.0011568353314128643,5.4301338198692664e-05
11394.937,-0.001110572850489877,3.8694630991594836e-05
11395.937,-0.0010794999999999,3.6032299560506686e-05
11396.937,-0.0010385082513688637,3.391831708322293e-05
11397.938,-0.001011643601452894,2.7550373126263602e-05
11398.915,-0.0009840474062290383,4.444265605795184e-05
11399.917,-0.0009228713834856794,4.943431442439733e-05
11400.915,-0.0008850860061189181,3.341582043213094e-05
11401.918,-0.00085605089094698,3.0453119706194828e-05
11402.917,-0.0008241308752563459,-0.0005163178767677008
11403.914,-0.0018844304888743224,-0.0010699517923792108
11404.261,-0.0022564841498568136,-0.00107220075211169
