time_s,dv_dt,d2v_dt2
29762.466,-1.3986013986191494e-05,-3.0170030166864923e-06
29763.467,-1.7006034005895287e-05,8.755643316363933e-06
29764.466,3.4782291047363856e-06,1.1417808569120273e-05
29765.466,5.799982309095952e-06,-0.45343736798650813
29766.455,-0.8919626397261311,-0.0758714837290313
29766.475,-0.8931459874036457,-0.04109501156127978
29767.478,-0.025315823392507042,0.44342752065521385
29768.478,-0.0024336067983627974,0.011646187033172377
29769.475,-0.0019910728341554496,0.000309014037282511
29770.478,-0.001817201811344038,0.00017046166426059966
29771.476,-0.00164995022293013,0.00015353153747910456
29772.467,-0.0015116315002416947,0.00012268507601258239
29773.47,-0.001405723991280805,0.00010140109835510909
29774.47,-0.0013084999999999347,8.640317535035802e-05
29775.47,-0.001232917640580089,7.072539763507287e-05
29776.471,-0.0011669881981126728,5.991805674328602e-05
29777.469,-0.001113105825473637,5.956615651937596e-05
29778.456,-0.0010488713690675056,6.344856230180908e-05
29779.456,-0.0009870762420673973,5.115731425429465e-05
29780.459,-0.0009464671912329248,4.0578062227933896e-05
29781.458,-0.0009058396838370619,3.787652383097339e-05
29782.456,-0.0008708221926334581,3.7722132656791546e-05
29783.455,-0.0008305033133493289,4.245120162985126e-05
29784.451,-0.0007861445783139409,4.2839091698732565e-05
29785.447,-0.0007451678426855235,3.741748252813619e-05
29786.451,-0.0007113694336320364,2.8504753417341315e-05
29787.45,-0.000688021360045532,2.908708114325386e-05
29788.448,-0.0006532939581398445,3.167611565749e-05
29789.451,-0.0006246687395956574,2.5968594171961598e-05
29790.436,-0.0006015766672395895,3.094463636080458e-05
29791.435,-0.0005630630630630851,3.3063361473338083e-05
29792.434,-0.0005355160710158735,1.9671989161107104e-05
29793.435,-0.00052375072669264,1.9493982690304927e-05
29794.433,-0.0004965939723757806,2.657085717610387e-05
29795.435,-0.0004706141451620294,1.4027020734802174e-05
29796.411,-0.00046823770491901615,2.434877298172405e-06
