time_s,dv_dt,d2v_dt2
33509.986,3.0333670373822116e-06,-2.026315596209469e-06
33510.975,1.029340912728216e-06,-2.523300272759912e-06
33511.976,-2.000000499435828e-06,-5.119013478812837e-07
33512.976,0.0,-0.7038288860582433
33513.976,-1.4076597721169861,-0.05729605932964432
33514.003,-1.4082223505723492,0.01635733016038099
33515.004,-0.01155260412203929,0.7013502232600612
33516.003,-0.002748979970804033,0.004595039342409732
33516.961,-0.0022213820961973774,0.0004284368434800431
33517.962,-0.0019204253048337172,0.00025714602134401573
33518.962,-0.0017067459307280597,0.0001874571137934145
33519.963,-0.001545376090875461,0.00013869354207960176
33520.962,-0.0014292688761823324,0.00011306826446627984
33521.962,-0.001319358943713489,0.00010350793597260364
33522.973,-0.0012212560355060464,8.086153454836098e-05
33523.974,-0.0011563436563433172,5.7347064215045734e-05
33524.975,-0.0011064472129473923,5.639098028668908e-05
33525.974,-0.0010435878471524163,6.272708559348342e-05
33526.976,-0.0009809314876481068,5.297136351057745e-05
33527.975,-0.0009375348750351176,4.515760996642545e-05
33528.976,-0.0008906093906089207,4.9793064364352406e-05
33529.977,-0.000837849160177706,4.502599614182091e-05
33530.975,-0.0008005564042257163,3.515360211482318e-05
33531.977,-0.0007675597025518233,3.607730539716727e-05
33532.976,-0.0007283845666565814,3.396055506234768e-05
33533.976,-0.0006996830658314579,2.1895725189637473e-05
33534.974,-0.0006846097118482497,2.661316077750105e-05
33535.94,-0.0006481396229944814,3.7328884836958416e-05
33536.938,-0.0006113234215074925,3.12586307722157e-05
33537.939,-0.0005856874589686978,2.82671552280515e-05
33538.939,-0.0005547661548481742,2.9446335066710843e-05
33539.938,-0.0005268212867071131,2.4834404070999913e-05
33540.95,-0.0005049062985478248,1.7511219590090146e-05
33541.948,-0.0004915085085086535,1.785171888884658e-05
33542.948,-0.00046922083814582294,1.803128791702226e-05
33543.947,-0.00045545545545398405,1.377916185364521e-05
