time_s,dv_dt,d2v_dt2
22411.432,1.301301301261193e-05,1.0100386118484232e-06
22412.431,1.40220415858483e-05,-3.5012395745442333e-06
22413.429,6.030055622829877e-06,-7.264387680137176e-06
22414.43,-4.95000995082151e-07,-0.6650988971658215
22415.429,-1.327534052472771,-0.03607232512418079
22415.459,-1.3274515464654923,0.04239409038408875
22416.441,-0.011502059103344564,0.6808391638267157
22417.442,-0.0026406301054628933,0.004678654401227085
22418.44,-0.002124422950936511,0.0003777905436906985
22419.441,-0.0018862647727651005,0.0002209684900709622
22420.44,-0.0016824182314625347,0.00018206426449386942
22421.442,-0.001522086295552283,0.00013645087038485727
22422.454,-0.0014080797507425302,0.0001023585836561477
22423.454,-0.0013158951837768385,8.953153499614006e-05
22424.455,-0.001228932457932208,7.83944870722975e-05
22425.454,-0.0011590723180721074,6.749999999979895e-05
22426.455,-0.0010939421879423428,6.052809600214212e-05
22427.454,-0.001037997996321316,5.6031526896268484e-05
22428.448,-0.0009822716674048326,5.366585847727754e-05
22429.452,-0.0009308217891486059,4.566488392010622e-05
22430.448,-0.0008908529750268901,4.4566792071079034e-05
22431.448,-0.0008418309012052649,4.44878831294886e-05
22432.451,-0.0008017709910703719,2.9737359209595666e-05
22433.451,-0.0007822058458744063,3.0197099128586127e-05
22434.436,-0.0007421463157284425,4.3022978545777e-05
22435.44,-0.0006965428496479298,3.4462672654309175e-05
22436.437,-0.0006730336151157257,2.3769391007305563e-05
22437.437,-0.0006490742375970804,3.090724590731702e-05
22438.44,-0.0006110846518223578,3.241416077744922e-05
22439.438,-0.0005841590200468261,2.6018407669247204e-05
22440.443,-0.0005589832850192433,2.451354384592103e-05
22441.445,-0.0005349571207238224,1.657377363132814e-05
22442.445,-0.0005257730020309381,1.7853322737514793e-05
22443.442,-0.0004993559724184582,2.8633882520383942e-05
22444.444,-0.00046851244364432,2.0136580108030214e-05
22445.444,-0.00045899999999976515,9.512443644554835e-06
