time_s,dv_dt,d2v_dt2
26090.025,0.0,3.424305722305592e-06
26091.024,3.4208814165825885e-06,-1.96591685697719e-06
26092.039,-4.133224950741976e-06,-5.642823815178854e-06
26093.039,-8.002999000167321e-06,-0.6557967932642382
26094.04,-1.3135657581869964,-0.058285804638579464
26094.07,-1.3141868960279364,0.017688878201749088
26095.072,-0.011555961150620409,0.6538105160892953
26096.072,-0.0026759411101948682,0.004697069171422748
26097.071,-0.002158158158158452,0.00038465150289656376
26098.07,-0.0019074074074076908,0.0002284566849131708
26099.069,-0.0017017017017020297,0.00017765953637160267
26100.068,-0.001552443653737301,0.00013317030862640953
26101.07,-0.0014353254833019413,0.00010707531641440042
26102.068,-0.0013382147048588422,9.025482717335553e-05
26103.07,-0.0012548723464866907,8.17973019124114e-05
26104.063,-0.0011750043823157696,7.797567766368026e-05
26105.062,-0.0010995743492350218,6.029755553020708e-05
26106.062,-0.0010544999999999582,4.905306532076992e-05
26107.062,-0.001001468218593482,5.605983523606549e-05
26108.061,-0.0009424424424426814,5.0749246501875876e-05
26109.06,-0.0009000712240827546,3.999006306192428e-05
26110.054,-0.0008627180717208915,4.176977208522278e-05
26111.054,-0.0008167318529770373,3.9732629693954374e-05
26112.056,-0.0007831983864441394,3.483382451694681e-05
26113.056,-0.0007470000000000532,3.7427933417988335e-05
26114.056,-0.0007083425196081627,2.8886850273670964e-05
26115.055,-0.0006892356548133804,2.5885466322869656e-05
26116.042,-0.0006570952365649863,3.248254591528348e-05
26117.042,-0.0006246949612105368,2.9225761557745216e-05
26118.043,-0.0005986208398900406,2.721250315530603e-05
26119.045,-0.0005701859873674664,2.6891796345159978e-05
26120.044,-0.0005448014509534804,1.8620232520367226e-05
26121.042,-0.0005329878103930152,1.6043078330832037e-05
26122.007,-0.0005135818793027269,2.6564402524873647e-05
26123.008,-0.0004802887931134592,2.1242157969194567e-05
26124.01,-0.00047105788423286194,9.212483912801399e-06
