file,cycle,step,step_name,t_pre,t_post,t_fast,t_end,V_pre,V_post,V_fast,V_end,I_step,R0,R1,R2,C1,C2,duration_pre_post,duration_post_fast,duration_fast_end
RD_LFP_HPPC_REPT_Group0_150_0003_10_100,1,4,CC_DChg,4021.608,4021.631,4027.625,4051.599,3.498299,3.485215,3.355038,3.291701,-74.99704899999999,-0.00017446019776057658,-0.0017357616297675957,-0.0008445265626384814,-3453.239141369135,-28387.502608680847,0.022999999999683496,5.994000000000142,23.97400000000016
RD_LFP_HPPC_REPT_Group0_150_0003_10_100,1,9,CC_DChg,7707.597,7707.629,7710.629,7737.582,3.396337,3.381529,3.319237,3.26617,-74.99791400000001,-0.00019744549161727258,-0.0008305831012846542,-0.0007075796801495094,-3611.9203429011873,-38091.82309235526,0.032000000000152795,3.0,26.95300000000043
RD_LFP_HPPC_REPT_Group0_150_0003_10_100,1,14,CC_DChg,11387.889,11387.916,11390.916,11417.993,3.357321,3.327951,3.288057,3.249865,-74.9977612,-0.0003916116898700187,-0.0005319358786406056,-0.0005092418678759174,-5639.777500375952,-53171.19763333905,0.027000000000043656,3.0,27.077000000001135
RD_LFP_HPPC_REPT_Group0_150_0003_10_100,1,19,CC_DChg,15068.314,15068.341,15071.345,15098.314,3.337335,3.295841,3.27052,3.241203,-74.9979276,-0.0005532686212518777,-0.0003376226625227432,-0.0003909041347963836,-8897.506990653028,-68991.33981800609,0.027000000000043656,3.003999999998996,26.96900000000096
RD_LFP_HPPC_REPT_Group0_150_0003_10_100,1,24,CC_DChg,18748.455,18748.488,18751.489,18778.774,3.330732,3.312176,3.264838,3.238461,-74.99792,-0.0002474201951200753,-0.000631190838359249,-0.0003517030872322872,-4754.50500485901,-77579.64314364718,0.03299999999944703,3.0010000000002037,27.284999999999854
RD_LFP_HPPC_REPT_Group0_150_0003_10_100,1,29,CC_DChg,22428.872,22428.903,22431.905,22458.879,3.329071,3.294903,3.2642,3.238729,-74.9979294,-0.000455585911149165,-0.0004093846356243526,-0.0003396227096371013,-7332.957172225226,-79423.4285122589,0.030999999999039574,3.0020000000004075,26.97400000000198
RD_LFP_HPPC_REPT_Group0_150_0003_10_100,1,34,CC_DChg,26109.65,26109.677,26111.679,26139.635,3.328598,3.2841,3.265486,3.23772,-74.99787699999999,-0.0005933234616761209,-0.00024819369220277943,-0.00037022381313540627,-8066.280743205721,-75511.0800767795,0.026999999998224666,2.0020000000004075,27.955999999998312
RD_LFP_HPPC_REPT_Group0_150_0003_10_100,1,39,CC_DChg,29790.027,29790.05,29793.069,29820.03,3.32836,3.313104,3.262249,3.236568,-74.998149,-0.00020341835369830176,-0.0006780834017650206,-0.0003424217843029708,-4452.254681565589,-78736.22893146469,0.023000000001047738,3.019000000000233,26.96099999999933
RD_LFP_HPPC_REPT_Group0_150_0003_10_100,1,44,CC_DChg,33498.001,33498.024,33501.027,33527.244,3.327713,3.311418,3.262089,3.236839,-74.99799900000001,-0.00021727246349599204,-0.0006577375484377947,-0.00033667564917298944,-4565.6508544125745,-77870.19959535652,0.023000000001047738,3.003000000004249,26.216999999996915
