file,cycle,step,step_name,t_pre,t_post,t_fast,t_end,V_pre,V_post,V_fast,V_end,I_step,R0,R1,R2,duration_pre_post,duration_post_fast,duration_fast_end
RD_LFP_HPPC_REPT_Group2_150_0050_10_100,1,4,CC_DChg,3998.622,3998.648,4002.641,4028.633,3.496125,3.472279,3.371487,3.292902,-74.99714320000001,-0.00031795877792849383,-0.0013439445250762532,-0.0010478399129208416,0.026000000000294676,3.992999999999938,25.991999999999734
RD_LFP_HPPC_REPT_Group2_150_0050_10_100,1,9,CC_DChg,7684.044,7684.082,7687.085,7713.381,3.394887,3.349643,3.316615,3.263717,-74.997703,-0.0006032718095379572,-0.00044038682091369967,-0.0007053282685204358,0.03800000000046566,3.0029999999997017,26.296000000000276
RD_LFP_HPPC_REPT_Group2_150_0050_10_100,1,14,CC_DChg,11364.497,11364.524,11367.516,11394.451,3.356274,3.310715,3.283867,3.246266,-74.997864,-0.0006074706340969911,-0.00035798352870423353,-0.0005013609454263923,0.027000000000043656,2.992000000000189,26.93499999999949
RD_LFP_HPPC_REPT_Group2_150_0050_10_100,1,19,CC_DChg,15044.341,15044.372,15047.372,15074.337,3.336658,3.330292,3.265508,3.236937,-74.997901,-8.488237557474938e-05,-0.00086381084185276,-0.0003809573283924293,0.030999999999039574,3.0,26.965000000000146
RD_LFP_HPPC_REPT_Group2_150_0050_10_100,1,24,CC_DChg,18725.188,18725.207,18728.207,18755.372,3.330843,3.32284,3.260366,3.234679,-74.997799,-0.00010670979824355147,-0.0008330111127661216,-0.00034250338466599553,0.01900000000023283,3.0,27.165000000000873
RD_LFP_HPPC_REPT_Group2_150_0050_10_100,1,29,CC_DChg,22405.121,22405.148,22408.147,22435.059,3.329818,3.299046,3.260533,3.235611,-74.9979578,-0.00041030450565148326,-0.0005135206494916055,-0.00033230238170565377,0.027000000001862645,2.9989999999997963,26.912000000000262
RD_LFP_HPPC_REPT_Group2_150_0050_10_100,1,34,CC_DChg,26085.733,26085.763,26088.764,26115.684,3.329663,3.292576,3.25941,3.234271,-74.99787239999999,-0.0004945073615181661,-0.0004422258783970521,-0.000335196175511771,0.029999999998835847,3.0010000000002037,26.92000000000189
RD_LFP_HPPC_REPT_Group2_150_0050_10_100,1,39,CC_DChg,29766.455,29766.475,29769.475,29796.411,3.329631,3.311431,3.258508,3.233179,-74.9980318,-0.00024267303505423745,-0.0007056585183612755,-0.000337728862905975,0.01999999999679858,3.0,26.936000000001513
RD_LFP_HPPC_REPT_Group2_150_0050_10_100,1,44,CC_DChg,33489.764,33489.791,33491.791,33519.758,3.328936,3.281081,3.26062,3.233944,-74.9978296,-0.0006380851319996092,-0.00027282122841592286,-0.00035569029320282755,0.026999999994586688,2.0,27.96700000000419
