file,cycle,step,step_name,t_pre,t_post,t_fast,t_end,V_pre,V_post,V_fast,V_end,I_step,R0,R1,R2,duration_pre_post,duration_post_fast,duration_fast_end
RD_LFP_HPPC_REPT_Group1_150_0065_10_100,1,4,CC_DChg,4041.379,4041.406,4048.405,4071.434,3.495846,3.484524,3.344972,3.286827,-74.9972568,-0.00015096552171492,-0.0018607613925420285,-0.0007752950238574548,0.027000000000043656,6.999000000000251,23.028999999999996
RD_LFP_HPPC_REPT_Group1_150_0065_10_100,1,9,CC_DChg,7728.205,7728.232,7734.186,7758.5,3.392489,3.388802,3.301397,3.25967,-74.997789,-4.916144927952175e-05,-0.001165434357004844,-0.0005563764019763342,0.027000000000043656,5.9539999999997235,24.314000000000306
RD_LFP_HPPC_REPT_Group1_150_0065_10_100,1,14,CC_DChg,11408.835,11408.862,11411.93,11438.853,3.354525,3.326932,3.281127,3.242827,-74.9978706,-0.0003679171125693324,-0.0006107506737664583,-0.0005106811659263297,0.027000000000043656,3.0680000000011205,26.922999999998865
RD_LFP_HPPC_REPT_Group1_150_0065_10_100,1,19,CC_DChg,15088.706,15088.733,15091.736,15118.698,3.334408,3.303699,3.26331,3.233454,-74.998051,-0.0004094639739371344,-0.0005385339947034061,-0.0003980903450411012,0.027000000000043656,3.003000000000611,26.961999999999534
RD_LFP_HPPC_REPT_Group1_150_0065_10_100,1,24,CC_DChg,18769.575,18769.602,18772.606,18799.55,3.326618,3.293657,3.256848,3.230518,-74.9978356,-0.00043949268317284337,-0.0004908008305242327,-0.000351076798274965,0.026999999998224666,3.004000000000815,26.943999999999505
RD_LFP_HPPC_REPT_Group1_150_0065_10_100,1,29,CC_DChg,22449.15,22449.17,22452.187,22479.439,3.324584,3.318636,3.256024,3.230769,-74.99807840000001,-7.930869866127214e-05,-0.0008348480565870085,-0.0003367419611113666,0.01999999999679858,3.0170000000034634,27.25199999999677
RD_LFP_HPPC_REPT_Group1_150_0065_10_100,1,34,CC_DChg,26130.077,26130.123,26133.114,26160.04,3.323904,3.312404,3.25463,3.229347,-74.9980416,-0.00015333733727788818,-0.000770340115121083,-0.0003371154694258036,0.0459999999984575,2.9910000000018044,26.925999999999476
RD_LFP_HPPC_REPT_Group1_150_0065_10_100,1,39,CC_DChg,29810.684,29810.712,29813.706,29840.686,3.323599,3.285766,3.25355,3.228072,-74.9977828,-0.0005044549130324424,-0.00042955936558700537,-0.00033971670959851514,0.027999999998428393,2.9939999999987776,26.9800000000032
RD_LFP_HPPC_REPT_Group1_150_0065_10_100,1,44,CC_DChg,33514.282,33514.318,33516.304,33544.278,3.323082,3.272878,3.256004,3.228731,-74.9980234,-0.0006694043085940838,-0.00022499259627154462,-0.0003636495838635676,0.03600000000005821,1.9859999999971478,27.97400000000198
