file,cycle,step,step_name,t_pre,t_post,t_fast,t_end,V_pre,V_post,V_fast,V_end,I_step,R0,R1,R2,duration_pre_post,duration_post_fast,duration_fast_end
RD_LFP_HPPC_REPT_Group1_150_0078_10_100,1,4,CC_DChg,4034.28,4034.307,4037.308,4064.267,3.494666,3.451746,3.37107,3.281191,-74.99721359999998,-0.0005722879283077802,-0.0010757199651481452,-0.0011984311907822646,0.02699999999958891,3.0010000000002037,26.958999999999833
RD_LFP_HPPC_REPT_Group1_150_0078_10_100,1,9,CC_DChg,7719.58,7719.607,7722.606,7749.916,3.390941,3.356038,3.308806,3.255306,-74.9976706,-0.00046538778765750557,-0.0006297795601134272,-0.0007133554892036887,0.027000000000043656,2.9989999999997963,27.3100000000004
RD_LFP_HPPC_REPT_Group1_150_0078_10_100,1,14,CC_DChg,11400.317,11400.344,11402.347,11430.252,3.351617,3.302625,3.280657,3.238522,-74.998035,-0.000653243781653748,-0.00029291434102239833,-0.0005618147195456526,0.027000000000043656,2.003000000000611,27.905000000000655
RD_LFP_HPPC_REPT_Group1_150_0078_10_100,1,19,CC_DChg,15080.149,15080.172,15083.175,15110.169,3.331137,3.302967,3.259519,3.229464,-74.9977744,-0.0003756111461355553,-0.0005793238579090442,-0.00040074522531431206,0.023000000001047738,3.002999999998792,26.994000000000597
RD_LFP_HPPC_REPT_Group1_150_0078_10_100,1,24,CC_DChg,18761.051,18761.078,18763.996,18791.018,3.32349,3.288092,3.252993,3.226374,-74.99795040000001,-0.0004719862317730787,-0.00046799945615580137,-0.0003549296995188307,0.027000000001862645,2.9179999999978463,27.022000000000844
RD_LFP_HPPC_REPT_Group1_150_0078_10_100,1,29,CC_DChg,22440.908,22440.935,22443.93,22470.88,3.321526,3.283357,3.252616,3.227137,-74.99782139999999,-0.0005089347835375909,-0.0004098919065401,-0.0003397298684732228,0.027000000001862645,2.9949999999989814,26.950000000000728
RD_LFP_HPPC_REPT_Group1_150_0078_10_100,1,34,CC_DChg,26121.515,26121.546,26124.535,26151.451,3.320797,3.29721,3.251113,3.225614,-74.9979154,-0.00031450207481366907,-0.0006146437504848309,-0.00033999611674539874,0.030999999999039574,2.989000000001397,26.916000000001077
RD_LFP_HPPC_REPT_Group1_150_0078_10_100,1,39,CC_DChg,29802.004,29802.035,29804.034,29832.001,3.320543,3.27037,3.252283,3.224253,-74.99800400000001,-0.0006689911374174647,-0.00024116641824228292,-0.0003737432798878191,0.030999999999039574,1.9989999999997963,27.967000000000553
RD_LFP_HPPC_REPT_Group1_150_0078_10_100,1,44,CC_DChg,33497.864,33497.899,33500.901,33527.833,3.320132,3.277635,3.250204,3.224839,-74.99797179999999,-0.0005666419901771266,-0.0003657565576993375,-0.0003382091460772051,0.0349999999962165,3.0020000000004075,26.9320000000007
