time_s,t_rel_s,V_measured,V_estimated,error_V,rmse_V,Current(A),cycle,step,pulse_no,cell,cell_id
3998.571,0.0,3.495761,3.495761000000006,6.217248937900877e-15,0.025544054434369,-74.995083,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
3999.575,1.0039999999999054,3.418297,3.4681826594547136,0.0498856594547136,0.025544054434369,-74.996322,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4000.573,2.0019999999999527,3.39605,3.4453438289066405,0.0492938289066406,0.025544054434369,-74.99744,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4001.571,3.0,3.380925,3.4262539875230438,0.0453289875230433,0.025544054434369,-74.997872,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4002.564,3.992999999999938,3.369146,3.41032260651387,0.0411766065138698,0.025544054434369,-74.998226,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4003.564,4.992999999999938,3.360101,3.396822218972785,0.0367212189727856,0.025544054434369,-74.998444,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4004.564,5.992999999999938,3.352896,3.385425980593507,0.032529980593507,0.025544054434369,-74.998595,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4005.563,6.992000000000189,3.346916,3.3757744843797948,0.0288584843797949,0.025544054434369,-74.998671,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4006.563,7.992000000000189,3.341807,3.3675466382835184,0.0257396382835182,0.025544054434369,-74.998771,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4007.565,8.994000000000142,3.33733,3.360492136085721,0.023162136085721,0.025544054434369,-74.99881,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4008.56,9.989000000000033,3.333345,3.354463695694886,0.0211186956948861,0.025544054434369,-74.998842,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4009.56,10.989000000000033,3.329725,3.349219367740496,0.0194943677404961,0.025544054434369,-74.998881,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4010.561,11.990000000000236,3.326412,3.344650383689161,0.0182383836891615,0.025544054434369,-74.998903,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4011.559,12.988000000000284,3.323342,3.340660625906942,0.0173186259069422,0.025544054434369,-74.998783,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4012.56,13.989000000000033,3.32045,3.337133432425135,0.0166834324251348,0.025544054434369,-74.998797,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4013.558,14.98700000000008,3.317734,3.334013984318028,0.0162799843180279,0.025544054434369,-74.998835,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4014.55,15.97900000000027,3.315161,3.331244487508192,0.0160834875081921,0.025544054434369,-74.998814,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4015.55,16.97900000000027,3.312704,3.328735432772975,0.0160314327729746,0.025544054434369,-74.998794,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4016.548,17.97699999999986,3.310357,3.3264719418289204,0.0161149418289201,0.025544054434369,-74.998868,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4017.546,18.97499999999991,3.308105,3.324413559313508,0.0163085593135074,0.025544054434369,-74.998835,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4018.547,19.976000000000116,3.305922,3.3225257410704527,0.0166037410704529,0.025544054434369,-74.99882,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4019.549,20.978000000000065,3.303822,3.320788927537813,0.0169669275378137,0.025544054434369,-74.998882,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4020.536,21.965000000000146,3.301792,3.319207898016947,0.0174158980169472,0.025544054434369,-74.998896,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4021.535,22.963999999999945,3.299825,3.317722173336415,0.017897173336415,0.025544054434369,-74.998883,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4022.536,23.965000000000146,3.297898,3.31633501617768,0.0184370161776801,0.025544054434369,-74.998888,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4023.536,24.965000000000146,3.296039,3.315038935924606,0.0189999359246066,0.025544054434369,-74.998843,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4024.534,25.963000000000196,3.294221,3.313824944145745,0.0196039441457447,0.025544054434369,-74.998885,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4025.534,26.963000000000196,3.292455,3.3126798242610818,0.0202248242610818,0.025544054434369,-74.998882,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4026.523,27.952000000000226,3.29072,3.3116105601201675,0.0208905601201676,0.025544054434369,-74.998901,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4027.523,28.952000000000226,3.289035,3.310587384676747,0.0215523846767466,0.025544054434369,-74.998959,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
4028.523,29.952000000000226,3.287378,3.309617365441205,0.0222393654412056,0.025544054434369,-74.998978,1,4,1,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7684.304,0.0,3.355587,3.3555870000000025,2.664535259100376e-15,0.0113898210130187,-74.995027,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7685.305,1.0010000000002035,3.328373,3.342597889799875,0.0142248897998751,0.0113898210130187,-74.998984,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7686.354,2.050000000000182,3.321328,3.3323460668023657,0.0110180668023658,0.0113898210130187,-74.998596,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7687.352,3.0479999999997744,3.316375,3.324898312861273,0.0085233128612736,0.0113898210130187,-74.998566,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7688.353,4.048999999999978,3.312136,3.3190630271965773,0.0069270271965771,0.0113898210130187,-74.998669,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7689.356,5.05199999999968,3.308456,3.3144153719630576,0.0059593719630575,0.0113898210130187,-74.998684,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7690.355,6.050999999999476,3.305199,3.3106614248428183,0.0054624248428183,0.0113898210130187,-74.998653,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7691.354,7.050000000000182,3.302238,3.307551819133169,0.0053138191331689,0.0113898210130187,-74.998725,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7692.327,8.023000000000138,3.299489,3.304984685353381,0.0054956853533809,0.0113898210130187,-74.998756,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7693.328,9.024000000000342,3.296913,3.302701016162533,0.0057880161625329,0.0113898210130187,-74.99873,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7694.325,10.02099999999973,3.294491,3.300700384298445,0.0062093842984451,0.0113898210130187,-74.998763,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7695.329,11.024999999999636,3.292194,3.298897943800773,0.0067039438007729,0.0113898210130187,-74.998801,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7696.325,12.02099999999973,3.290002,3.2972741801563967,0.0072721801563968,0.0113898210130187,-74.998818,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7697.326,13.021999999999936,3.287902,3.295773300744296,0.0078713007442958,0.0113898210130187,-74.998861,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7698.342,14.037999999999556,3.285891,3.294358732317992,0.008467732317992,0.0113898210130187,-74.998803,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7699.342,15.037999999999556,3.283958,3.293054941204809,0.0090969412048087,0.0113898210130187,-74.998816,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7700.338,16.03399999999965,3.282092,3.2918300935037097,0.0097380935037096,0.0113898210130187,-74.998922,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7701.341,17.037000000000262,3.280281,3.290660809783559,0.0103798097835587,0.0113898210130187,-74.998816,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7702.34,18.036000000000055,3.278534,3.2895524992349787,0.0110184992349786,0.0113898210130187,-74.998881,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7703.338,19.03399999999965,3.276853,3.2884955073166378,0.0116425073166377,0.0113898210130187,-74.998895,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7704.306,20.001999999999494,3.275205,3.287513875170519,0.0123088751705187,0.0113898210130187,-74.998978,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7705.305,21.001000000000204,3.27361,3.2865422289258137,0.0129322289258135,0.0113898210130187,-74.998885,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7706.304,22.0,3.272059,3.2856097022295083,0.0135507022295082,0.0113898210130187,-74.998933,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7707.307,23.0029999999997,3.270571,3.284710303693516,0.0141393036935162,0.0113898210130187,-74.998941,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7708.305,24.001000000000204,3.269112,3.283849954935576,0.0147379549355761,0.0113898210130187,-74.998936,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7709.304,25.0,3.267692,3.283021472246235,0.0153294722462353,0.0113898210130187,-74.998938,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7710.303,25.9989999999998,3.266312,3.2822241501486125,0.0159121501486123,0.0113898210130187,-74.998824,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7711.305,27.001000000000204,3.264978,3.281454310033343,0.0164763100333429,0.0113898210130187,-74.998861,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7712.305,28.001000000000204,3.26368,3.2807145463940164,0.0170345463940164,0.0113898210130187,-74.998893,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7713.303,28.9989999999998,3.262415,3.2800035058671595,0.0175885058671596,0.0113898210130187,-74.998789,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
7714.303,29.9989999999998,3.261182,3.2793172389790843,0.0181352389790845,0.0113898210130187,-74.998671,1,9,2,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11364.686,0.0,3.335266,3.335266000000003,3.1086244689504387e-15,0.0108659659816641,-74.994979,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11365.675,0.988999999999578,3.291251,3.319254901573754,0.0280039015737538,0.0108659659816641,-74.998139,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11366.674,1.9880000000011933,3.286778,3.307297427458149,0.0205194274581494,0.0108659659816641,-74.998687,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11367.675,2.988999999999578,3.283544,3.298374345505932,0.0148303455059322,0.0108659659816641,-74.998627,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11368.674,3.988000000001193,3.280638,3.291666326533068,0.0110283265330677,0.0108659659816641,-74.998741,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11369.675,4.988999999999578,3.278056,3.2865325356271664,0.0084765356271665,0.0108659659816641,-74.998756,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11370.673,5.9870000000009895,3.27571,3.282558347069451,0.0068483470694507,0.0108659659816641,-74.998768,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11371.655,6.96900000000096,3.273533,3.279458475592026,0.0059254755920266,0.0108659659816641,-74.99881,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11372.655,7.96900000000096,3.271517,3.27690522295779,0.0053882229577904,0.0108659659816641,-74.998818,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11373.656,8.970000000001164,3.269595,3.2747972484001555,0.0052022484001557,0.0108659659816641,-74.998816,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11374.656,9.970000000001164,3.267787,3.273021676657425,0.0052346766574249,0.0108659659816641,-74.998859,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11375.653,10.967000000000551,3.266071,3.2714964080672613,0.0054254080672611,0.0108659659816641,-74.998848,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11376.655,11.96900000000096,3.264418,3.27014932488662,0.0057313248866193,0.0108659659816641,-74.998922,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11377.65,12.963999999999942,3.262843,3.26895268113766,0.0061096811376595,0.0108659659816641,-74.9989,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11378.65,13.963999999999942,3.261334,3.267860114315851,0.006526114315851,0.0108659659816641,-74.99888,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11379.647,14.96100000000115,3.259894,3.2668579042658084,0.0069639042658082,0.0108659659816641,-74.998904,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11380.65,15.963999999999942,3.258506,3.2659206048522567,0.0074146048522565,0.0108659659816641,-74.998904,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11381.649,16.962999999999738,3.25717,3.265045498376136,0.0078754983761362,0.0108659659816641,-74.998904,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11382.648,17.961999999999534,3.255866,3.264219671102847,0.0083536711028466,0.0108659659816641,-74.998963,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11383.649,18.962999999999735,3.254639,3.2634348456235154,0.0087958456235153,0.0108659659816641,-74.99896,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11384.649,19.962999999999735,3.253429,3.2626883268603413,0.0092593268603411,0.0108659659816641,-74.99893,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11385.652,20.96600000000035,3.252277,3.261973308049747,0.0096963080497469,0.0108659659816641,-74.99898,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11386.65,21.963999999999945,3.251168,3.261292350923723,0.0101243509237232,0.0108659659816641,-74.998937,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11387.651,22.965000000000146,3.250105,3.2606374872320343,0.0105324872320342,0.0108659659816641,-74.999005,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11388.651,23.965000000000146,3.249055,3.2600094613152337,0.0109544613152339,0.0108659659816641,-74.99897,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11389.635,24.949000000000524,3.24806,3.2594154548461107,0.0113554548461105,0.0108659659816641,-74.999005,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11390.634,25.94800000000032,3.247094,3.258835365177238,0.011741365177238,0.0108659659816641,-74.998922,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11391.632,26.945999999999916,3.246152,3.258277790835858,0.0121257908358578,0.0108659659816641,-74.999021,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11392.633,27.94700000000012,3.245256,3.2577395156583875,0.0124835156583875,0.0108659659816641,-74.998946,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11393.632,28.945999999999916,3.244385,3.257222321776839,0.0128373217768391,0.0108659659816641,-74.998949,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
11394.632,29.945999999999916,3.243554,3.256723771140806,0.0131697711408058,0.0108659659816641,-74.998988,1,14,3,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15045.057,0.0,3.297107,3.297107000000002,1.7763568394002505e-15,0.0077375621244812,-74.994999,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15046.061,1.003999999998996,3.270125,3.28660230807283,0.0164773080728299,0.0077375621244812,-74.99825,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15047.057,2.0,3.266642,3.278859718426708,0.0122177184267076,0.0077375621244812,-74.998646,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15048.061,3.003999999998996,3.264055,3.272999526671233,0.0089445266712329,0.0077375621244812,-74.998661,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15049.061,4.003999999998996,3.261742,3.2685635618501663,0.0068215618501663,0.0077375621244812,-74.998773,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15050.074,5.016999999999825,3.259681,3.265099409002425,0.0054184090024245,0.0077375621244812,-74.998786,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15051.074,6.016999999999825,3.257809,3.2624161855963867,0.0046071855963867,0.0077375621244812,-74.998854,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15052.074,7.016999999999825,3.256076,3.260265298955823,0.0041892989558229,0.0077375621244812,-74.998885,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15053.074,8.016999999999825,3.254467,3.2585042961177657,0.0040372961177657,0.0077375621244812,-74.998894,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15054.073,9.015999999999622,3.252954,3.257032114829392,0.004078114829392,0.0077375621244812,-74.998904,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15055.074,10.016999999999824,3.251533,3.2557709766677303,0.0042379766677305,0.0077375621244812,-74.998876,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15056.071,11.013999999999214,3.250187,3.254674931096934,0.0044879310969339,0.0077375621244812,-74.998895,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15057.07,12.01299999999901,3.248897,3.2536986826814047,0.0048016826814047,0.0077375621244812,-74.998871,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15058.072,13.014999999999418,3.247679,3.2528143517601085,0.0051353517601082,0.0077375621244812,-74.998855,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15059.073,14.015999999999622,3.246522,3.2520055299867887,0.0054835299867885,0.0077375621244812,-74.998916,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15060.07,15.01299999999901,3.245421,3.251259448869341,0.005838448869341,0.0077375621244812,-74.998929,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15061.07,16.01299999999901,3.24436,3.250560039039388,0.0062000390393879,0.0077375621244812,-74.998936,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15062.053,16.995999999999185,3.243352,3.249912568880865,0.0065605688808654,0.0077375621244812,-74.998922,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15063.052,17.99499999999898,3.24239,3.249289410934046,0.0068994109340461,0.0077375621244812,-74.998962,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15064.054,18.99699999999939,3.241465,3.248695224710694,0.0072302247106943,0.0077375621244812,-74.998921,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15065.052,19.99499999999898,3.240586,3.2481307207221577,0.0075447207221577,0.0077375621244812,-74.998975,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15066.052,20.99499999999898,3.239736,3.247589793331841,0.0078537933318409,0.0077375621244812,-74.998968,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15067.051,21.993999999998778,3.238926,3.247072034225725,0.0081460342257249,0.0077375621244812,-74.99897,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15068.049,22.99200000000019,3.238151,3.2465757168112472,0.0084247168112474,0.0077375621244812,-74.999013,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15069.049,23.99200000000019,3.23741,3.246098015836516,0.0086880158365154,0.0077375621244812,-74.998933,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15070.048,24.990999999999985,3.236693,3.245639249548121,0.0089462495481211,0.0077375621244812,-74.998989,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15071.049,25.99200000000019,3.236009,3.245197084024039,0.0091880840240388,0.0077375621244812,-74.998969,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15072.047,26.98999999999978,3.235372,3.2447728449187,0.0094008449186997,0.0077375621244812,-74.998965,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15073.047,27.98999999999978,3.234745,3.2443636176009765,0.0096186176009762,0.0077375621244812,-74.999029,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15074.029,28.971999999999756,3.234127,3.243976538627753,0.0098495386277535,0.0077375621244812,-74.999033,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
15075.029,29.971999999999756,3.233559,3.243596792043006,0.0100377920430059,0.0077375621244812,-74.999006,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18725.164,0.0,3.33069,3.33069,0.0,0.0154577332371634,-74.995064,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18726.163,0.9989999999997964,3.26295,3.3131043455223925,0.0501543455223925,0.0154577332371634,-74.998725,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18727.167,2.003000000000611,3.259771,3.2991716266699265,0.0394006266699262,0.0154577332371634,-74.998687,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18728.165,3.001000000000204,3.257451,3.2882230222518825,0.0307720222518823,0.0154577332371634,-74.998746,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18729.164,4.0,3.255366,3.279525250902869,0.0241592509028691,0.0154577332371634,-74.998772,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18730.165,5.001000000000204,3.253502,3.272584090543137,0.019082090543137,0.0154577332371634,-74.998828,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18731.167,6.003000000000611,3.25182,3.267026675856318,0.015206675856318,0.0154577332371634,-74.998851,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18732.166,7.002000000000408,3.250267,3.26257003236703,0.0123030323670301,0.0154577332371634,-74.998826,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18733.165,8.001000000000204,3.24882,3.258961791912716,0.0101417919127158,0.0154577332371634,-74.998908,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18734.167,9.003000000000611,3.247485,3.2560116217017896,0.0085266217017894,0.0154577332371634,-74.998899,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18735.174,10.0099999999984,3.246201,3.253577078253125,0.0073760782531246,0.0154577332371634,-74.998873,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18736.172,11.007999999997992,3.245009,3.251577371919211,0.0065683719192111,0.0154577332371634,-74.998911,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18737.176,12.011999999998809,3.243876,3.249893188847813,0.0060171888478133,0.0154577332371634,-74.998898,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18738.174,13.0099999999984,3.242785,3.2484770626284987,0.0056920626284986,0.0154577332371634,-74.998901,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18739.176,14.011999999998809,3.241767,3.2472609935756163,0.0054939935756164,0.0154577332371634,-74.99892,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18740.172,15.007999999997992,3.240795,3.2462154387925004,0.0054204387925005,0.0154577332371634,-74.998902,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18741.132,15.968000000000757,3.23986,3.245331687395821,0.0054716873958207,0.0154577332371634,-74.998962,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
18742.132,16.968000000000757,3.238977,3.2445159702843576,0.0055389702843573,0.0154577332371634,-74.998905,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0001_10_100,Group0_150_0001_10_100
